protocol,direction,fold,seed,feature_set,point_id,nearest_training_row_identifier,standardized_nearest_distance
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown,k0.00200000_wq-0.64000000,k0.00200000_wq-0.61000000,0.4201601376934941
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown,k0.00250000_wq-0.64000000,k0.00250000_wq-0.61000000,0.5252001721168794
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown,k0.00225000_wq-0.69000000,k0.00250000_wq-0.61000000,0.8838072258840054
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown,k0.00225000_wq-0.64000000,k0.00250000_wq-0.61000000,0.4198885269275866
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown,k0.00200000_wq-0.66666667,k0.00225000_wq-0.61000000,0.4803241977291799
grouped_physical_interpolation,,blocks_3x3_g6,2027,photon_geometry,k0.00200000_wq-0.71250000,k0.00175000_wq-0.71250000,15.047334799654704
grouped_physical_interpolation,,blocks_3x3_g6,2027,photon_geometry,k0.00250000_wq-0.69000000,k0.00175000_wq-0.71250000,11.41570031182732
grouped_physical_interpolation,,blocks_3x3_g6,2027,photon_geometry,k0.00250000_wq-0.66666667,k0.00150000_wq-0.71250000,2.8297820059335588
grouped_physical_interpolation,,blocks_3x3_g6,2027,photon_geometry,k0.00225000_wq-0.66666667,k0.00175000_wq-0.69000000,1.3525881070674834
grouped_physical_interpolation,,blocks_3x3_g6,2027,photon_geometry,k0.00200000_wq-0.69000000,k0.00150000_wq-0.71250000,2.020098576418089
grouped_physical_interpolation,,blocks_3x3_g6,2027,photon_geometry,k0.00225000_wq-0.71250000,k0.00175000_wq-0.71250000,42.43752013584355
grouped_physical_interpolation,,blocks_3x3_g6,2027,photon_geometry,k0.00250000_wq-0.71250000,k0.00175000_wq-0.71250000,101.14465549969856
grouped_physical_interpolation,,blocks_3x3_g6,2027,photon_geometry,k0.00200000_wq-0.64000000,k0.00150000_wq-0.66666667,0.9048578780247952
grouped_physical_interpolation,,blocks_3x3_g6,2027,photon_geometry,k0.00250000_wq-0.64000000,k0.00175000_wq-0.66666667,1.156243600170806
grouped_physical_interpolation,,blocks_3x3_g6,2027,photon_geometry,k0.00225000_wq-0.69000000,k0.00175000_wq-0.71250000,1.7267226866665197
grouped_physical_interpolation,,blocks_3x3_g6,2027,photon_geometry,k0.00225000_wq-0.64000000,k0.00150000_wq-0.66666667,1.3487371899658511
grouped_physical_interpolation,,blocks_3x3_g6,2027,photon_geometry,k0.00200000_wq-0.66666667,k0.00175000_wq-0.66666667,2.350065593946774
grouped_physical_interpolation,,blocks_3x3_g6,2027,all_shooting,k0.00200000_wq-0.71250000,k0.00175000_wq-0.71250000,26.513249802296162
grouped_physical_interpolation,,blocks_3x3_g6,2027,all_shooting,k0.00250000_wq-0.69000000,k0.00175000_wq-0.71250000,21.28986788915943
grouped_physical_interpolation,,blocks_3x3_g6,2027,all_shooting,k0.00250000_wq-0.66666667,k0.00150000_wq-0.71250000,6.4016683691676635
grouped_physical_interpolation,,blocks_3x3_g6,2027,all_shooting,k0.00225000_wq-0.66666667,k0.00175000_wq-0.69000000,2.832935153772648
grouped_physical_interpolation,,blocks_3x3_g6,2027,all_shooting,k0.00200000_wq-0.69000000,k0.00150000_wq-0.71250000,4.715310882676285
grouped_physical_interpolation,,blocks_3x3_g6,2027,all_shooting,k0.00225000_wq-0.71250000,k0.00175000_wq-0.71250000,75.95688066519413
grouped_physical_interpolation,,blocks_3x3_g6,2027,all_shooting,k0.00250000_wq-0.71250000,k0.00175000_wq-0.71250000,193.9279743463661
grouped_physical_interpolation,,blocks_3x3_g6,2027,all_shooting,k0.00200000_wq-0.64000000,k0.00150000_wq-0.66666667,1.9917204399708157
grouped_physical_interpolation,,blocks_3x3_g6,2027,all_shooting,k0.00250000_wq-0.64000000,k0.00175000_wq-0.66666667,3.0975410446703693
grouped_physical_interpolation,,blocks_3x3_g6,2027,all_shooting,k0.00225000_wq-0.69000000,k0.00175000_wq-0.71250000,3.994737209349304
grouped_physical_interpolation,,blocks_3x3_g6,2027,all_shooting,k0.00225000_wq-0.64000000,k0.00175000_wq-0.66666667,2.4825391762281828
grouped_physical_interpolation,,blocks_3x3_g6,2027,all_shooting,k0.00200000_wq-0.66666667,k0.00175000_wq-0.66666667,4.063177470424189
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_photon_geometry,k0.00200000_wq-0.71250000,k0.00175000_wq-0.71250000,15.073223647979592
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_photon_geometry,k0.00250000_wq-0.69000000,k0.00175000_wq-0.71250000,11.642004602137275
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_photon_geometry,k0.00250000_wq-0.66666667,k0.00150000_wq-0.71250000,3.9895830549905558
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_photon_geometry,k0.00225000_wq-0.66666667,k0.00175000_wq-0.69000000,1.9246439068785
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_photon_geometry,k0.00200000_wq-0.69000000,k0.00150000_wq-0.71250000,2.502876069643618
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_photon_geometry,k0.00225000_wq-0.71250000,k0.00175000_wq-0.71250000,42.474254102415664
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_photon_geometry,k0.00250000_wq-0.71250000,k0.00175000_wq-0.71250000,101.17934282883391
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_photon_geometry,k0.00200000_wq-0.64000000,k0.00175000_wq-0.64000000,1.5702367635103682
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_photon_geometry,k0.00250000_wq-0.64000000,k0.00175000_wq-0.66666667,2.331169006416251
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_photon_geometry,k0.00225000_wq-0.69000000,k0.00175000_wq-0.71250000,2.251411005239188
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_photon_geometry,k0.00225000_wq-0.64000000,k0.00175000_wq-0.66666667,1.864134330956299
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_photon_geometry,k0.00200000_wq-0.66666667,k0.00175000_wq-0.66666667,2.4849569253645183
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_all_shooting,k0.00200000_wq-0.71250000,k0.00175000_wq-0.71250000,26.52795132776124
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_all_shooting,k0.00250000_wq-0.69000000,k0.00175000_wq-0.71250000,21.412065110226827
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_all_shooting,k0.00250000_wq-0.66666667,k0.00150000_wq-0.71250000,6.992171669829353
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_all_shooting,k0.00225000_wq-0.66666667,k0.00175000_wq-0.69000000,3.146471224464796
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_all_shooting,k0.00200000_wq-0.69000000,k0.00150000_wq-0.71250000,4.941431683412581
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_all_shooting,k0.00225000_wq-0.71250000,k0.00175000_wq-0.71250000,75.97741023924802
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_all_shooting,k0.00250000_wq-0.71250000,k0.00175000_wq-0.71250000,193.94606805296888
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_all_shooting,k0.00200000_wq-0.64000000,k0.00150000_wq-0.66666667,2.3784832963549483
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_all_shooting,k0.00250000_wq-0.64000000,k0.00175000_wq-0.66666667,3.700298663210497
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_all_shooting,k0.00225000_wq-0.69000000,k0.00175000_wq-0.71250000,4.247964883285071
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_all_shooting,k0.00225000_wq-0.64000000,k0.00175000_wq-0.66666667,2.7858444075152407
grouped_physical_interpolation,,blocks_3x3_g6,2027,ringdown_plus_all_shooting,k0.00200000_wq-0.66666667,k0.00175000_wq-0.66666667,4.142657816091909
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown,k0.00200000_wq-0.71250000,k0.00175000_wq-0.71250000,0.8896635758777768
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown,k0.00250000_wq-0.69000000,k0.00250000_wq-0.61000000,1.5106681263215338
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown,k0.00250000_wq-0.66666667,k0.00250000_wq-0.61000000,1.0389601724146138
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown,k0.00225000_wq-0.66666667,k0.00250000_wq-0.61000000,0.5402875560966802
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown,k0.00200000_wq-0.69000000,k0.00175000_wq-0.71250000,0.6209099102180512
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown,k0.00225000_wq-0.71250000,k0.00250000_wq-0.61000000,1.3096874759825945
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown,k0.00250000_wq-0.71250000,k0.00250000_wq-0.61000000,1.9932081866299027
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown,k0.00200000_wq-0.64000000,k0.00200000_wq-0.61000000,0.4258948305988983
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown,k0.00250000_wq-0.64000000,k0.00250000_wq-0.61000000,0.5323685382486341
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown,k0.00225000_wq-0.69000000,k0.00250000_wq-0.61000000,0.8938269754218748
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown,k0.00225000_wq-0.64000000,k0.00250000_wq-0.61000000,0.41771663525742553
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown,k0.00200000_wq-0.66666667,k0.00175000_wq-0.71250000,0.5065108261683627
grouped_physical_interpolation,,blocks_3x3_g6,2028,photon_geometry,k0.00200000_wq-0.71250000,k0.00175000_wq-0.71250000,15.317941063055718
grouped_physical_interpolation,,blocks_3x3_g6,2028,photon_geometry,k0.00250000_wq-0.69000000,k0.00175000_wq-0.71250000,11.621584738924044
grouped_physical_interpolation,,blocks_3x3_g6,2028,photon_geometry,k0.00250000_wq-0.66666667,k0.00150000_wq-0.71250000,2.849229378445522
grouped_physical_interpolation,,blocks_3x3_g6,2028,photon_geometry,k0.00225000_wq-0.66666667,k0.00175000_wq-0.69000000,1.3613441638155324
grouped_physical_interpolation,,blocks_3x3_g6,2028,photon_geometry,k0.00200000_wq-0.69000000,k0.00150000_wq-0.71250000,2.044929577698696
grouped_physical_interpolation,,blocks_3x3_g6,2028,photon_geometry,k0.00225000_wq-0.71250000,k0.00175000_wq-0.71250000,43.26649659784042
grouped_physical_interpolation,,blocks_3x3_g6,2028,photon_geometry,k0.00250000_wq-0.71250000,k0.00175000_wq-0.71250000,103.39134132126838
grouped_physical_interpolation,,blocks_3x3_g6,2028,photon_geometry,k0.00200000_wq-0.64000000,k0.00150000_wq-0.66666667,0.909902925177181
grouped_physical_interpolation,,blocks_3x3_g6,2028,photon_geometry,k0.00250000_wq-0.64000000,k0.00125000_wq-0.69000000,2.2707316352970794
grouped_physical_interpolation,,blocks_3x3_g6,2028,photon_geometry,k0.00225000_wq-0.69000000,k0.00175000_wq-0.71250000,1.7384593259423364
grouped_physical_interpolation,,blocks_3x3_g6,2028,photon_geometry,k0.00225000_wq-0.64000000,k0.00150000_wq-0.66666667,1.3633177081798449
grouped_physical_interpolation,,blocks_3x3_g6,2028,photon_geometry,k0.00200000_wq-0.66666667,k0.00150000_wq-0.69000000,1.0333803795260594
grouped_physical_interpolation,,blocks_3x3_g6,2028,all_shooting,k0.00200000_wq-0.71250000,k0.00175000_wq-0.71250000,26.91415046439745
grouped_physical_interpolation,,blocks_3x3_g6,2028,all_shooting,k0.00250000_wq-0.69000000,k0.00175000_wq-0.71250000,21.62894506960345
grouped_physical_interpolation,,blocks_3x3_g6,2028,all_shooting,k0.00250000_wq-0.66666667,k0.00150000_wq-0.71250000,6.48645888583422
grouped_physical_interpolation,,blocks_3x3_g6,2028,all_shooting,k0.00225000_wq-0.66666667,k0.00175000_wq-0.69000000,2.862337084007293
grouped_physical_interpolation,,blocks_3x3_g6,2028,all_shooting,k0.00200000_wq-0.69000000,k0.00150000_wq-0.71250000,4.793829491260992
grouped_physical_interpolation,,blocks_3x3_g6,2028,all_shooting,k0.00225000_wq-0.71250000,k0.00175000_wq-0.71250000,77.13900460049649
grouped_physical_interpolation,,blocks_3x3_g6,2028,all_shooting,k0.00250000_wq-0.71250000,k0.00175000_wq-0.71250000,196.86605722263778
grouped_physical_interpolation,,blocks_3x3_g6,2028,all_shooting,k0.00200000_wq-0.64000000,k0.00150000_wq-0.66666667,2.0058957785935365
grouped_physical_interpolation,,blocks_3x3_g6,2028,all_shooting,k0.00250000_wq-0.64000000,k0.00150000_wq-0.69000000,5.045945663960906
grouped_physical_interpolation,,blocks_3x3_g6,2028,all_shooting,k0.00225000_wq-0.69000000,k0.00175000_wq-0.71250000,4.0541176443693
grouped_physical_interpolation,,blocks_3x3_g6,2028,all_shooting,k0.00225000_wq-0.64000000,k0.00150000_wq-0.66666667,3.4293087469957357
grouped_physical_interpolation,,blocks_3x3_g6,2028,all_shooting,k0.00200000_wq-0.66666667,k0.00150000_wq-0.69000000,2.7101028276078445
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_photon_geometry,k0.00200000_wq-0.71250000,k0.00175000_wq-0.71250000,15.343755071347177
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_photon_geometry,k0.00250000_wq-0.69000000,k0.00175000_wq-0.71250000,11.846185055853585
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_photon_geometry,k0.00250000_wq-0.66666667,k0.00150000_wq-0.71250000,4.010710654022017
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_photon_geometry,k0.00225000_wq-0.66666667,k0.00175000_wq-0.69000000,1.9340633861641168
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_photon_geometry,k0.00200000_wq-0.69000000,k0.00150000_wq-0.71250000,2.5268216287796195
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_photon_geometry,k0.00225000_wq-0.71250000,k0.00175000_wq-0.71250000,43.303068401256645
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_photon_geometry,k0.00250000_wq-0.71250000,k0.00175000_wq-0.71250000,103.42578484940404
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_photon_geometry,k0.00200000_wq-0.64000000,k0.00150000_wq-0.66666667,1.5898984109821879
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_photon_geometry,k0.00250000_wq-0.64000000,k0.00150000_wq-0.69000000,3.6902058945301857
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_photon_geometry,k0.00225000_wq-0.69000000,k0.00175000_wq-0.71250000,2.2641107003003538
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_photon_geometry,k0.00225000_wq-0.64000000,k0.00150000_wq-0.66666667,2.4785816431648344
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_photon_geometry,k0.00200000_wq-0.66666667,k0.00150000_wq-0.69000000,1.7462740832855383
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_all_shooting,k0.00200000_wq-0.71250000,k0.00175000_wq-0.71250000,26.928850634560494
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_all_shooting,k0.00250000_wq-0.69000000,k0.00175000_wq-0.71250000,21.75045133686793
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_all_shooting,k0.00250000_wq-0.66666667,k0.00150000_wq-0.71250000,7.074025782883916
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_all_shooting,k0.00225000_wq-0.66666667,k0.00175000_wq-0.69000000,3.1749514692085246
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_all_shooting,k0.00200000_wq-0.69000000,k0.00150000_wq-0.71250000,5.018355483343637
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_all_shooting,k0.00225000_wq-0.71250000,k0.00175000_wq-0.71250000,77.15952329990378
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_all_shooting,k0.00250000_wq-0.71250000,k0.00175000_wq-0.71250000,196.8841486709661
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_all_shooting,k0.00200000_wq-0.64000000,k0.00150000_wq-0.66666667,2.3923777917747575
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_all_shooting,k0.00250000_wq-0.64000000,k0.00150000_wq-0.69000000,5.6926498442962785
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_all_shooting,k0.00225000_wq-0.69000000,k0.00175000_wq-0.71250000,4.305789858974211
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_all_shooting,k0.00225000_wq-0.64000000,k0.00150000_wq-0.66666667,4.0056073535256065
grouped_physical_interpolation,,blocks_3x3_g6,2028,ringdown_plus_all_shooting,k0.00200000_wq-0.66666667,k0.00150000_wq-0.69000000,3.053891861440637
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown,k0.00200000_wq-0.71250000,k0.00175000_wq-0.71250000,0.8775923359800112
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown,k0.00250000_wq-0.69000000,k0.00250000_wq-0.61000000,1.4966634749230945
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown,k0.00250000_wq-0.66666667,k0.00250000_wq-0.61000000,1.02920253087384
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown,k0.00225000_wq-0.66666667,k0.00250000_wq-0.61000000,0.5322185404926605
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown,k0.00200000_wq-0.69000000,k0.00175000_wq-0.71250000,0.6094734068243735
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown,k0.00225000_wq-0.71250000,k0.00250000_wq-0.61000000,1.296666896567545
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown,k0.00250000_wq-0.71250000,k0.00250000_wq-0.61000000,1.9749261658852775
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown,k0.00200000_wq-0.64000000,k0.00200000_wq-0.61000000,0.42182756102233154
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown,k0.00250000_wq-0.64000000,k0.00250000_wq-0.61000000,0.5272844512779247
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown,k0.00225000_wq-0.69000000,k0.00250000_wq-0.61000000,0.8840456046374573
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown,k0.00225000_wq-0.64000000,k0.00250000_wq-0.61000000,0.40852320475579174
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown,k0.00200000_wq-0.66666667,k0.00225000_wq-0.61000000,0.4730096224096855
grouped_physical_interpolation,,blocks_3x3_g6,2029,photon_geometry,k0.00200000_wq-0.71250000,k0.00175000_wq-0.71250000,16.002482021711486
grouped_physical_interpolation,,blocks_3x3_g6,2029,photon_geometry,k0.00250000_wq-0.69000000,k0.00175000_wq-0.71250000,12.139008700019271
grouped_physical_interpolation,,blocks_3x3_g6,2029,photon_geometry,k0.00250000_wq-0.66666667,k0.00175000_wq-0.69000000,3.6072672940688952
grouped_physical_interpolation,,blocks_3x3_g6,2029,photon_geometry,k0.00225000_wq-0.66666667,k0.00175000_wq-0.69000000,1.4515919912293862
grouped_physical_interpolation,,blocks_3x3_g6,2029,photon_geometry,k0.00200000_wq-0.69000000,k0.00175000_wq-0.69000000,5.536993726183582
grouped_physical_interpolation,,blocks_3x3_g6,2029,photon_geometry,k0.00225000_wq-0.71250000,k0.00175000_wq-0.71250000,45.04777864878237
grouped_physical_interpolation,,blocks_3x3_g6,2029,photon_geometry,k0.00250000_wq-0.71250000,k0.00175000_wq-0.71250000,107.06361498284056
grouped_physical_interpolation,,blocks_3x3_g6,2029,photon_geometry,k0.00200000_wq-0.64000000,k0.00175000_wq-0.64000000,1.4783353839090152
grouped_physical_interpolation,,blocks_3x3_g6,2029,photon_geometry,k0.00250000_wq-0.64000000,k0.00125000_wq-0.69000000,2.4117362186132656
grouped_physical_interpolation,,blocks_3x3_g6,2029,photon_geometry,k0.00225000_wq-0.69000000,k0.00175000_wq-0.71250000,1.8512729230016034
grouped_physical_interpolation,,blocks_3x3_g6,2029,photon_geometry,k0.00225000_wq-0.64000000,k0.00125000_wq-0.69000000,1.8524161008304902
grouped_physical_interpolation,,blocks_3x3_g6,2029,photon_geometry,k0.00200000_wq-0.66666667,k0.00150000_wq-0.69000000,1.096235813032262
grouped_physical_interpolation,,blocks_3x3_g6,2029,all_shooting,k0.00200000_wq-0.71250000,k0.00175000_wq-0.71250000,28.085097828498448
grouped_physical_interpolation,,blocks_3x3_g6,2029,all_shooting,k0.00250000_wq-0.69000000,k0.00175000_wq-0.71250000,22.553811860484934
grouped_physical_interpolation,,blocks_3x3_g6,2029,all_shooting,k0.00250000_wq-0.66666667,k0.00175000_wq-0.69000000,7.442481863591051
grouped_physical_interpolation,,blocks_3x3_g6,2029,all_shooting,k0.00225000_wq-0.66666667,k0.00175000_wq-0.69000000,2.98145927174919
grouped_physical_interpolation,,blocks_3x3_g6,2029,all_shooting,k0.00200000_wq-0.69000000,k0.00175000_wq-0.69000000,9.577873040705013
grouped_physical_interpolation,,blocks_3x3_g6,2029,all_shooting,k0.00225000_wq-0.71250000,k0.00175000_wq-0.71250000,80.33058392215831
grouped_physical_interpolation,,blocks_3x3_g6,2029,all_shooting,k0.00250000_wq-0.71250000,k0.00175000_wq-0.71250000,204.8890814108095
grouped_physical_interpolation,,blocks_3x3_g6,2029,all_shooting,k0.00200000_wq-0.64000000,k0.00175000_wq-0.64000000,2.624753122094768
grouped_physical_interpolation,,blocks_3x3_g6,2029,all_shooting,k0.00250000_wq-0.64000000,k0.00150000_wq-0.69000000,5.274104821792765
grouped_physical_interpolation,,blocks_3x3_g6,2029,all_shooting,k0.00225000_wq-0.69000000,k0.00175000_wq-0.71250000,4.224592057635241
grouped_physical_interpolation,,blocks_3x3_g6,2029,all_shooting,k0.00225000_wq-0.64000000,k0.00125000_wq-0.69000000,4.5230336566665885
grouped_physical_interpolation,,blocks_3x3_g6,2029,all_shooting,k0.00200000_wq-0.66666667,k0.00150000_wq-0.69000000,2.811236249939397
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_photon_geometry,k0.00200000_wq-0.71250000,k0.00175000_wq-0.71250000,16.026527982172876
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_photon_geometry,k0.00250000_wq-0.69000000,k0.00175000_wq-0.71250000,12.347775894303453
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_photon_geometry,k0.00250000_wq-0.66666667,k0.00175000_wq-0.69000000,4.197870486879509
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_photon_geometry,k0.00225000_wq-0.66666667,k0.00175000_wq-0.69000000,1.9832819290322121
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_photon_geometry,k0.00200000_wq-0.69000000,k0.00175000_wq-0.69000000,5.600215474764273
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_photon_geometry,k0.00225000_wq-0.71250000,k0.00175000_wq-0.71250000,45.08195907924118
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_photon_geometry,k0.00250000_wq-0.71250000,k0.00175000_wq-0.71250000,107.09598110091461
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_photon_geometry,k0.00200000_wq-0.64000000,k0.00175000_wq-0.64000000,1.6618321264963936
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_photon_geometry,k0.00250000_wq-0.64000000,k0.00150000_wq-0.69000000,3.7894084230445464
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_photon_geometry,k0.00225000_wq-0.69000000,k0.00175000_wq-0.71250000,2.337700830016107
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_photon_geometry,k0.00225000_wq-0.64000000,k0.00250000_wq-0.61000000,3.2177353125566563
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_photon_geometry,k0.00200000_wq-0.66666667,k0.00150000_wq-0.69000000,1.766476168968836
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_all_shooting,k0.00200000_wq-0.71250000,k0.00175000_wq-0.71250000,28.09880581705385
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_all_shooting,k0.00250000_wq-0.69000000,k0.00175000_wq-0.71250000,22.66685833447037
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_all_shooting,k0.00250000_wq-0.66666667,k0.00175000_wq-0.69000000,7.745984481241658
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_all_shooting,k0.00225000_wq-0.66666667,k0.00175000_wq-0.69000000,3.273436617703732
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_all_shooting,k0.00200000_wq-0.69000000,k0.00175000_wq-0.69000000,9.614560095181517
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_all_shooting,k0.00225000_wq-0.71250000,k0.00175000_wq-0.71250000,80.34975660515471
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_all_shooting,k0.00250000_wq-0.71250000,k0.00175000_wq-0.71250000,204.9059959985038
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_all_shooting,k0.00200000_wq-0.64000000,k0.00175000_wq-0.64000000,2.7323139390056084
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_all_shooting,k0.00250000_wq-0.64000000,k0.00150000_wq-0.69000000,5.876367455786361
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_all_shooting,k0.00225000_wq-0.69000000,k0.00175000_wq-0.71250000,4.459238924822694
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_all_shooting,k0.00225000_wq-0.64000000,k0.00125000_wq-0.69000000,5.248190491827305
grouped_physical_interpolation,,blocks_3x3_g6,2029,ringdown_plus_all_shooting,k0.00200000_wq-0.66666667,k0.00150000_wq-0.69000000,3.1339678286053987
grouped_physical_interpolation,,blocks_3x3_g6,2030,ringdown,k0.00200000_wq-0.71250000,k0.00175000_wq-0.71250000,0.8960320168305852
grouped_physical_interpolation,,blocks_3x3_g6,2030,ringdown,k0.00250000_wq-0.69000000,k0.00250000_wq-0.61000000,1.5048778803910132
grouped_physical_interpolation,,blocks_3x3_g6,2030,ringdown,k0.00250000_wq-0.66666667,k0.00250000_wq-0.61000000,1.0352794320360403
grouped_physical_interpolation,,blocks_3x3_g6,2030,ringdown,k0.00225000_wq-0.66666667,k0.00250000_wq-0.61000000,0.5461608925315476
grouped_physical_interpolation,,blocks_3x3_g6,2030,ringdown,k0.00200000_wq-0.69000000,k0.00175000_wq-0.71250000,0.6329820748508226
grouped_physical_interpolation,,blocks_3x3_g6,2030,ringdown,k0.00225000_wq-0.71250000,k0.00250000_wq-0.61000000,1.3071063470173252
grouped_physical_interpolation,,blocks_3x3_g6,2030,ringdown,k0.00250000_wq-0.71250000,k0.00250000_wq-0.61000000,1.9851107916112958
grouped_physical_interpolation,,blocks_3x3_g6,2030,ringdown,k0.00200000_wq-0.64000000,k0.00200000_wq-0.61000000,0.42455004699712606
