method,protocol,direction,fold,seed,point_id,k,wq,error_ringdown,error_ringdown_plus_geometry,ringdown_only,ringdown_plus_photon_geometry,delta_log_sigma_min,delta_error_wq
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0654779497015961,0.0034435006035247,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0620344490980714
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0910396707290571,0.0147071989532697,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.07633247177578739
HGB,random_interpolation,,random_2027,2027,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0474759398359513,0.0123095292209901,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0351664106149612
HGB,random_interpolation,,random_2029,2029,k0.00125000_wq-0.64000000,0.00125,-0.64,0.039678238561141,0.0046704049905423,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0350078335705987
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g3,2026,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0114638193566034,0.0062291318121897,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0052346875444137
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g3,2027,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0059217735074105,0.0070824144437884,0.3507715148630778,1.6854212235884911,1.5696357391743518,-0.0011606409363778998
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g3,2028,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0097785019564213,0.0085716868244406,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0012068151319807006
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g3,2029,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0081057994743485,0.0061696602904738,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0019361391838747
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g3,2030,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0088917538022997,0.0084470801934699,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.00044467360882979867
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0059508721746991,0.0007575226029536,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0051933495717455
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,k0.00125000_wq-0.64000000,0.00125,-0.64,0.005525341764959,0.0038993172048412,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0016260245601178005
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0055346136117135,0.0019434521378404,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0035911614738731003
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0086544717204175,0.0135464386506536,0.3507715148630778,1.6854212235884911,1.5696357391743518,-0.004891966930236099
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0054526792267098,0.0005410337688138,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.004911645457896
Jacobian local inverse,random_interpolation,,random_2027,2027,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0001473823394646,0.0016327926480332,0.3507715148630778,1.6854212235884911,1.5696357391743518,-0.0014854103085685999
Jacobian local inverse,random_interpolation,,random_2029,2029,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0025428314443576,0.0050191529516954,0.3507715148630778,1.6854212235884911,1.5696357391743518,-0.0024763215073378003
MLP,grouped_physical_interpolation,,blocks_3x3_g3,2026,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0128578908858857,0.0024585746798575,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0103993162060282
MLP,grouped_physical_interpolation,,blocks_3x3_g3,2027,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0071054448177417,0.0680496724531652,0.3507715148630778,1.6854212235884911,1.5696357391743518,-0.06094422763542351
MLP,grouped_physical_interpolation,,blocks_3x3_g3,2028,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0179089378428097,0.0042695710263286,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.013639366816481101
MLP,grouped_physical_interpolation,,blocks_3x3_g3,2029,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0171288741122177,0.0131620679082908,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0039668062039268995
MLP,grouped_physical_interpolation,,blocks_3x3_g3,2030,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0059899652987921,0.002922211448208,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0030677538505841004
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0099306630388947,0.0116387588652255,0.3507715148630778,1.6854212235884911,1.5696357391743518,-0.0017080958263308004
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0189336870158416,0.0783555276927341,0.3507715148630778,1.6854212235884911,1.5696357391743518,-0.059421840676892504
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0113341819359237,0.0030546257156466,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.008279556220277099
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0176300697105356,0.0078381590033365,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0097919107071991
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0025310595025712,0.0048871231729229,0.3507715148630778,1.6854212235884911,1.5696357391743518,-0.0023560636703517
MLP,random_interpolation,,random_2027,2027,k0.00125000_wq-0.64000000,0.00125,-0.64,0.00953388827097,0.0116324784829709,0.3507715148630778,1.6854212235884911,1.5696357391743518,-0.0020985902120008986
MLP,random_interpolation,,random_2029,2029,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0003343401161343,0.001947769651903,0.3507715148630778,1.6854212235884911,1.5696357391743518,-0.0016134295357686998
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g3,2026,k0.00125000_wq-0.64000000,0.00125,-0.64,0.03,0.03,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g3,2027,k0.00125000_wq-0.64000000,0.00125,-0.64,0.03,0.03,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g3,2028,k0.00125000_wq-0.64000000,0.00125,-0.64,0.03,0.03,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g3,2029,k0.00125000_wq-0.64000000,0.00125,-0.64,0.03,0.03,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g3,2030,k0.00125000_wq-0.64000000,0.00125,-0.64,0.03,0.03,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0266666666666666,0.0266666666666666,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0266666666666666,0.0266666666666666,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0266666666666666,0.0266666666666666,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0499999999999999,0.0266666666666666,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0233333333333333
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0266666666666666,0.0266666666666666,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0
Nearest physical model,random_interpolation,,random_2027,2027,k0.00125000_wq-0.64000000,0.00125,-0.64,0.03,0.0266666666666666,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0033333333333334
Nearest physical model,random_interpolation,,random_2029,2029,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0266666666666666,0.0266666666666666,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0
RF,grouped_physical_interpolation,,blocks_3x3_g3,2026,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0733671626984129,0.0221230654761903,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0512440972222226
RF,grouped_physical_interpolation,,blocks_3x3_g3,2027,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0602769510582011,0.0195196483686067,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0407573026895944
RF,grouped_physical_interpolation,,blocks_3x3_g3,2028,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0664136574074076,0.0156268353174606,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.05078682208994699
RF,grouped_physical_interpolation,,blocks_3x3_g3,2029,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0700700727513231,0.0179798445767198,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0520902281746033
RF,grouped_physical_interpolation,,blocks_3x3_g3,2030,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0661200046685344,0.0199430390211639,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.046176965647370505
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0726437499999999,0.0037459656084655,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.06889778439153439
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0261448908730157,0.0197440018315018,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0064008890415139
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0242313988095239,0.0136472222222221,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0105841765873018
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0901179067460318,0.0173597853535352,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0727581213924966
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0862957175925928,0.0116348048941798,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.074660912698413
RF,random_interpolation,,random_2027,2027,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0333325066137567,0.0043490740740743,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.028983432539682403
RF,random_interpolation,,random_2029,2029,k0.00125000_wq-0.64000000,0.00125,-0.64,0.0334991154100531,0.0208350639329805,0.3507715148630778,1.6854212235884911,1.5696357391743518,0.0126640514770726
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2026,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0104787589432272,0.0257726945362184,0.4161186124923008,1.779371933445764,1.4530453888384827,-0.015293935592991198
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2027,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0018301191583703,0.0391559046056328,0.4161186124923008,1.779371933445764,1.4530453888384827,-0.0373257854472625
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2028,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0120718827198753,0.0359249874269878,0.4161186124923008,1.779371933445764,1.4530453888384827,-0.023853104707112497
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2029,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0053762262585265,0.0351623662418917,0.4161186124923008,1.779371933445764,1.4530453888384827,-0.0297861399833652
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2030,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0356194055263644,0.0356927936918431,0.4161186124923008,1.779371933445764,1.4530453888384827,-7.338816547869387e-05
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0218338715638309,0.0224167803233296,0.4161186124923008,1.779371933445764,1.4530453888384827,-0.0005829087594987001
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0266174664951973,0.0181874865578547,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0084299799373426
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0329937163311273,0.0266692649304741,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0063244514006532
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0238644805405698,0.0296741149208455,0.4161186124923008,1.779371933445764,1.4530453888384827,-0.005809634380275697
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0545291712140239,0.0220452497496387,0.4161186124923008,1.779371933445764,1.4530453888384827,0.032483921464385196
HGB,random_interpolation,,random_2030,2030,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0358608971436013,0.0247943168984843,0.4161186124923008,1.779371933445764,1.4530453888384827,0.011066580245116999
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g3,2026,k0.00150000_wq-0.64000000,0.0015,-0.64,0.003000007165171,0.0044704531958928,0.4161186124923008,1.779371933445764,1.4530453888384827,-0.0014704460307218004
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g3,2027,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0030091606711303,0.0052239743704176,0.4161186124923008,1.779371933445764,1.4530453888384827,-0.0022148136992873003
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g3,2028,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0047831744828232,0.0066123086674788,0.4161186124923008,1.779371933445764,1.4530453888384827,-0.0018291341846556003
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g3,2029,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0013036888644806,0.0067813932368738,0.4161186124923008,1.779371933445764,1.4530453888384827,-0.0054777043723932
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g3,2030,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0058297025977435,0.0037552337500408,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0020744688477026996
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0051139478406758,0.0046820592691724,0.4161186124923008,1.779371933445764,1.4530453888384827,0.00043188857150339936
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0055465047614631,0.0079103947288289,0.4161186124923008,1.779371933445764,1.4530453888384827,-0.0023638899673657995
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0043246406545551,0.0049547198160647,0.4161186124923008,1.779371933445764,1.4530453888384827,-0.0006300791615096004
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0051616981142746,0.0015261691496456,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0036355289646290007
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0042738682038732,0.0002809031956471,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0039929650082261
Jacobian local inverse,random_interpolation,,random_2030,2030,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0016693063043232,0.0009495578887755,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0007197484155477001
MLP,grouped_physical_interpolation,,blocks_3x3_g3,2026,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0121168743012113,0.003140130102174,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0089767441990373
MLP,grouped_physical_interpolation,,blocks_3x3_g3,2027,k0.00150000_wq-0.64000000,0.0015,-0.64,0.007892906841828,0.0534206658481806,0.4161186124923008,1.779371933445764,1.4530453888384827,-0.0455277590063526
MLP,grouped_physical_interpolation,,blocks_3x3_g3,2028,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0061673121595927,0.0039436456893552,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0022236664702375
MLP,grouped_physical_interpolation,,blocks_3x3_g3,2029,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0089870861950882,0.010413122970274,0.4161186124923008,1.779371933445764,1.4530453888384827,-0.0014260367751857995
MLP,grouped_physical_interpolation,,blocks_3x3_g3,2030,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0043076914813818,0.002583695212738,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0017239962686437997
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0021293437565065,0.0012059645572071,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0009233791992993999
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,k0.00150000_wq-0.64000000,0.0015,-0.64,0.012846810777908,0.0588657383227581,0.4161186124923008,1.779371933445764,1.4530453888384827,-0.0460189275448501
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0042045304481588,0.0026375881350502,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0015669423131085998
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0038378146545566,0.0098674229482088,0.4161186124923008,1.779371933445764,1.4530453888384827,-0.0060296082936522
MLP,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0075615816670175,0.0074544839958573,0.4161186124923008,1.779371933445764,1.4530453888384827,0.00010709767116019991
MLP,random_interpolation,,random_2030,2030,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0048111731696499,0.0032863783136549,0.4161186124923008,1.779371933445764,1.4530453888384827,0.001524794855995
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g3,2026,k0.00150000_wq-0.64000000,0.0015,-0.64,0.03,0.03,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g3,2027,k0.00150000_wq-0.64000000,0.0015,-0.64,0.03,0.03,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g3,2028,k0.00150000_wq-0.64000000,0.0015,-0.64,0.03,0.03,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g3,2029,k0.00150000_wq-0.64000000,0.0015,-0.64,0.03,0.03,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_g3,2030,k0.00150000_wq-0.64000000,0.0015,-0.64,0.03,0.03,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0266666666666666,0.0266666666666666,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0266666666666666,0.0266666666666666,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0266666666666666,0.0266666666666666,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0266666666666666,0.03,0.4161186124923008,1.779371933445764,1.4530453888384827,-0.0033333333333334
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0266666666666666,0.0,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0266666666666666
Nearest physical model,random_interpolation,,random_2030,2030,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0266666666666666,0.0,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0266666666666666
RF,grouped_physical_interpolation,,blocks_3x3_g3,2026,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0651483134920634,0.021270833333333,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0438774801587304
RF,grouped_physical_interpolation,,blocks_3x3_g3,2027,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0658775793650795,0.0428927083333333,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0229848710317462
RF,grouped_physical_interpolation,,blocks_3x3_g3,2028,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0578735780423278,0.0061259093915344,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0517476686507934
RF,grouped_physical_interpolation,,blocks_3x3_g3,2029,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0589987103174606,0.0180621031746029,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0409366071428577
RF,grouped_physical_interpolation,,blocks_3x3_g3,2030,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0619041316526612,0.0054728009259259,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0564313307267353
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0167178240740741,0.004732374338624,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0119854497354501
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0368449404761904,0.0216197293447293,0.4161186124923008,1.779371933445764,1.4530453888384827,0.015225211131461098
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0442911375661376,0.0061340157527656,0.4161186124923008,1.779371933445764,1.4530453888384827,0.038157121813372004
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0249379133597882,0.0157091856060603,0.4161186124923008,1.779371933445764,1.4530453888384827,0.009228727753727899
RF,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0523990299823631,0.0043018665073354,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0480971634750277
RF,random_interpolation,,random_2030,2030,k0.00150000_wq-0.64000000,0.0015,-0.64,0.0175632109788358,0.0162783675044092,0.4161186124923008,1.779371933445764,1.4530453888384827,0.0012848434744265995
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2026,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0395940066347755,0.0232912346407283,0.4789355293569046,1.847100985906711,1.3498066602365428,0.016302771994047196
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2027,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0349442925135284,0.0346061554521905,0.4789355293569046,1.847100985906711,1.3498066602365428,0.0003381370613379023
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2028,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0198756366845419,0.018383700358727,0.4789355293569046,1.847100985906711,1.3498066602365428,0.001491936325814902
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2029,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0335556646768906,0.0288249629506056,0.4789355293569046,1.847100985906711,1.3498066602365428,0.004730701726284998
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2030,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0067121495780761,0.0173688683877234,0.4789355293569046,1.847100985906711,1.3498066602365428,-0.010656718809647301
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0131729979641984,0.0332482387874368,0.4789355293569046,1.847100985906711,1.3498066602365428,-0.020075240823238402
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0214050329655836,0.0410572795369706,0.4789355293569046,1.847100985906711,1.3498066602365428,-0.019652246571387002
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2028,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0265638414626481,0.0332886588777909,0.4789355293569046,1.847100985906711,1.3498066602365428,-0.0067248174151428
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2029,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0137115095369481,0.0340567133388499,0.4789355293569046,1.847100985906711,1.3498066602365428,-0.0203452038019018
HGB,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2030,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0194528029977814,0.0275496745465884,0.4789355293569046,1.847100985906711,1.3498066602365428,-0.008096871548806998
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g3,2026,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0035102122801387,0.0010208695912673,0.4789355293569046,1.847100985906711,1.3498066602365428,0.0024893426888714
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g3,2027,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0054927023338107,0.0015960416600342,0.4789355293569046,1.847100985906711,1.3498066602365428,0.0038966606737765
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g3,2028,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0025174732642826,0.0028337638880661,0.4789355293569046,1.847100985906711,1.3498066602365428,-0.0003162906237835
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g3,2029,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0020065225965544,0.0023303689225535,0.4789355293569046,1.847100985906711,1.3498066602365428,-0.00032384632599910014
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g3,2030,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0031768723448156,0.0011116165925838,0.4789355293569046,1.847100985906711,1.3498066602365428,0.0020652557522318
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2026,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0009680920820996,0.0017513456075587,0.4789355293569046,1.847100985906711,1.3498066602365428,-0.0007832535254591001
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g7,2027,k0.00175000_wq-0.64000000,0.00175,-0.64,0.0006299475400053,0.0004446937257444,0.4789355293569046,1.847100985906711,1.3498066602365428,0.0001852538142609
