method,protocol,direction,fold,seed,feature_set,k_NMAE,identifiable_wq_NMAE
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2028,ringdown,0.024238392282908954,0.020540878113310665
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2028,ringdown_plus_all_shooting,0.037092494855149344,0.022628613333196428
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2028,ringdown_plus_photon_geometry,0.030664714504611407,0.024159498306332426
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2029,all_shooting,0.06740357749962345,0.03257456280905269
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2029,photon_geometry,0.08209399018572171,0.03403336487366006
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2029,ringdown,0.025604452718657612,0.026738692633371884
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2029,ringdown_plus_all_shooting,0.043444938690667644,0.0342341515456075
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2029,ringdown_plus_photon_geometry,0.033981059050777106,0.04168729995633962
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2030,all_shooting,0.06406480740733748,0.023180695183138027
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2030,photon_geometry,0.08084373154224822,0.020826981135799436
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2030,ringdown,0.025035787270553615,0.023195399670437097
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2030,ringdown_plus_all_shooting,0.03885273040787088,0.027164644971451546
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g8,2030,ringdown_plus_photon_geometry,0.0394128447023995,0.04742622122201718
Jacobian local inverse,random_interpolation,,random_2026,2026,all_shooting,0.03037119396248783,0.02551629221531152
Jacobian local inverse,random_interpolation,,random_2026,2026,photon_geometry,0.04207803703590204,0.03765360468095893
Jacobian local inverse,random_interpolation,,random_2026,2026,ringdown,0.004267796456737847,0.02160863681115409
Jacobian local inverse,random_interpolation,,random_2026,2026,ringdown_plus_all_shooting,0.01809857091342076,0.023824256401795026
Jacobian local inverse,random_interpolation,,random_2026,2026,ringdown_plus_photon_geometry,0.01587546200592829,0.025902689082500326
Jacobian local inverse,random_interpolation,,random_2027,2027,all_shooting,0.04005353046824541,0.03882255126483789
Jacobian local inverse,random_interpolation,,random_2027,2027,photon_geometry,0.04859261166046656,0.043042259461488146
Jacobian local inverse,random_interpolation,,random_2027,2027,ringdown,0.0024422374134144185,0.01751207319691745
Jacobian local inverse,random_interpolation,,random_2027,2027,ringdown_plus_all_shooting,0.023847665359838167,0.029843376238129996
Jacobian local inverse,random_interpolation,,random_2027,2027,ringdown_plus_photon_geometry,0.015939337653394905,0.027803222131538984
Jacobian local inverse,random_interpolation,,random_2028,2028,all_shooting,0.02310411343653039,0.023774789973635274
Jacobian local inverse,random_interpolation,,random_2028,2028,photon_geometry,0.05515546983058378,0.024556724018094982
Jacobian local inverse,random_interpolation,,random_2028,2028,ringdown,0.007339581992729577,0.03794305896806678
Jacobian local inverse,random_interpolation,,random_2028,2028,ringdown_plus_all_shooting,0.014940251316320978,0.02482011228482677
Jacobian local inverse,random_interpolation,,random_2028,2028,ringdown_plus_photon_geometry,0.012520387151058694,0.02644089004021177
Jacobian local inverse,random_interpolation,,random_2029,2029,all_shooting,0.052674178204231155,0.02836429809106893
Jacobian local inverse,random_interpolation,,random_2029,2029,photon_geometry,0.05302627616233422,0.03271707887641031
Jacobian local inverse,random_interpolation,,random_2029,2029,ringdown,0.005042651722882406,0.014269735648287091
Jacobian local inverse,random_interpolation,,random_2029,2029,ringdown_plus_all_shooting,0.0338002840169306,0.020940669308230703
Jacobian local inverse,random_interpolation,,random_2029,2029,ringdown_plus_photon_geometry,0.014722808353513021,0.024033964182094986
Jacobian local inverse,random_interpolation,,random_2030,2030,all_shooting,0.03687147575054009,0.024368725172310434
Jacobian local inverse,random_interpolation,,random_2030,2030,photon_geometry,0.05661916163746158,0.03297666857089731
Jacobian local inverse,random_interpolation,,random_2030,2030,ringdown,0.004174452156757026,0.016197285879603444
Jacobian local inverse,random_interpolation,,random_2030,2030,ringdown_plus_all_shooting,0.01763471186460646,0.016287534894607648
Jacobian local inverse,random_interpolation,,random_2030,2030,ringdown_plus_photon_geometry,0.0124139232608739,0.015320430104366784
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2026,all_shooting,0.25342422536708,0.1693591841526333
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2026,photon_geometry,0.2766714444030473,0.1865685184103925
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2026,ringdown,0.2644455192964799,0.2924033368697865
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2026,ringdown_plus_all_shooting,0.2269067078844424,0.1700233606033012
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2026,ringdown_plus_photon_geometry,0.2621005061030097,0.1828904557750728
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2027,all_shooting,0.2576468670738884,0.13258893459307
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2027,photon_geometry,0.2898991345395891,0.2164142246991818
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2027,ringdown,0.3042284392933599,0.305489204340745
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2027,ringdown_plus_all_shooting,0.2413319350752012,0.1327286482329544
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2027,ringdown_plus_photon_geometry,0.2773294060248255,0.2125819612682409
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2028,all_shooting,0.2533968389727503,0.1369738348008977
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2028,photon_geometry,0.2685708974125806,0.1927062320605705
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2028,ringdown,0.2452309497157199,0.2999175554450265
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2028,ringdown_plus_all_shooting,0.2220010348057733,0.1385316979697289
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2028,ringdown_plus_photon_geometry,0.2479636097926569,0.17585437889233
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,0.2589241672704545,0.1476079820142071
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,0.3144798419071382,0.1950955416890428
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown,0.28313000421584,0.3012878983044372
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,0.249912578490589,0.1487118587553547
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,0.2780041923671709,0.1922268655271546
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,all_shooting,0.2597612191311854,0.1585583091119726
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,photon_geometry,0.3064268349449418,0.1924743889094433
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,0.270530946951,0.2886405593907208
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown_plus_all_shooting,0.2516287903438485,0.1618265643813847
HGB,directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown_plus_photon_geometry,0.2740313189577272,0.1951048821503487
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2026,all_shooting,0.1733390447850464,0.2109592388854342
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2026,photon_geometry,0.2214383055103425,0.2283694970163201
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2026,ringdown,0.0729614832698484,0.4662565322070387
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2026,ringdown_plus_all_shooting,0.0571177813566014,0.2108014046225305
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2026,ringdown_plus_photon_geometry,0.0701316399089042,0.2239419378424475
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2027,all_shooting,0.2041649760355854,0.2151088129989804
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2027,photon_geometry,0.2214146782603527,0.2249543595679375
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2027,ringdown,0.069719143242857,0.459158111993193
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2027,ringdown_plus_all_shooting,0.0631418945007842,0.2170904635212772
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2027,ringdown_plus_photon_geometry,0.0704062118869102,0.2166957452248119
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2028,all_shooting,0.1968318312566859,0.221621345650741
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2028,photon_geometry,0.2199146242650335,0.236398253079548
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2028,ringdown,0.0726245575836218,0.4831504119848901
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2028,ringdown_plus_all_shooting,0.0735049239128486,0.2206932043394012
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2028,ringdown_plus_photon_geometry,0.0754022124289733,0.2313083153776265
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2029,all_shooting,0.19039555852272,0.2322236073801132
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2029,photon_geometry,0.2129299897004948,0.2236742410133867
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2029,ringdown,0.0666557093671842,0.4658545860193243
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2029,ringdown_plus_all_shooting,0.0533719147466581,0.2318312297772194
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2029,ringdown_plus_photon_geometry,0.0651336516876836,0.2205188735047806
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2030,all_shooting,0.1852209616220954,0.2156392334208409
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2030,photon_geometry,0.2098913034623527,0.2202872098736454
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2030,ringdown,0.0769438188923551,0.4704031539447107
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2030,ringdown_plus_all_shooting,0.0546422740773438,0.2156392334208409
HGB,directional_extrapolation,high_wq_to_low_wq,high_wq_to_low_wq,2030,ringdown_plus_photon_geometry,0.0712277580485963,0.2174770620834455
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2026,all_shooting,0.2813855284028921,0.0786474793550779
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2026,photon_geometry,0.308111752915623,0.1101433120553374
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2026,ringdown,0.2439949679735479,0.296706427026305
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2026,ringdown_plus_all_shooting,0.2424240442088387,0.0786474793550779
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2026,ringdown_plus_photon_geometry,0.2419115673435914,0.0896829685372988
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2027,all_shooting,0.2939867975853164,0.0745438675762596
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2027,photon_geometry,0.3182060701148266,0.1081971370593141
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2027,ringdown,0.25259901948172,0.2966870933791591
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2027,ringdown_plus_all_shooting,0.2504720380789769,0.074562585431705
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2027,ringdown_plus_photon_geometry,0.2583164732060376,0.0924510282287251
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2028,all_shooting,0.3591749947062169,0.07371062377065
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2028,photon_geometry,0.3343961036279393,0.1095402820656944
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2028,ringdown,0.29513508138392,0.3022047635596237
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2028,ringdown_plus_all_shooting,0.2990769370432497,0.0730399757798078
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2028,ringdown_plus_photon_geometry,0.2980318792104388,0.1030941234148623
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2029,all_shooting,0.3083328011715175,0.0822855599673602
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2029,photon_geometry,0.3418991385905309,0.1172308958974791
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2029,ringdown,0.2895534258972799,0.3113282896875475
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2029,ringdown_plus_all_shooting,0.2852608847507248,0.080421496820733
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2029,ringdown_plus_photon_geometry,0.285365058404663,0.1029498211231627
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2030,all_shooting,0.3010428394333249,0.0718412529955264
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2030,photon_geometry,0.3433829771205854,0.1156261994038795
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2030,ringdown,0.27907462357052,0.3066353578004921
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2030,ringdown_plus_all_shooting,0.2725363050369151,0.0691535786036298
HGB,directional_extrapolation,low_k_to_high_k,low_k_to_high_k,2030,ringdown_plus_photon_geometry,0.2726677198118921,0.098514972375927
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2026,all_shooting,0.2347340702967993,0.2529638117673911
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2026,photon_geometry,0.245482794403726,0.3446001761685498
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2026,ringdown,0.0920676985183503,0.4421229634065701
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2026,ringdown_plus_all_shooting,0.0788906697231408,0.2514054696837607
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2026,ringdown_plus_photon_geometry,0.1001906722889188,0.3283589912974508
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2027,all_shooting,0.1937735893924121,0.2430257173950369
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2027,photon_geometry,0.203454965826926,0.3021342434250299
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2027,ringdown,0.0988228892049491,0.3890883157603134
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2027,ringdown_plus_all_shooting,0.0934039015323018,0.2417153409690894
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2027,ringdown_plus_photon_geometry,0.1187610030274327,0.3005857771781623
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2028,all_shooting,0.2478679380510756,0.2671731046864857
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2028,photon_geometry,0.2400186108561418,0.3512159947826101
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2028,ringdown,0.0797747704479769,0.4541211452215082
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2028,ringdown_plus_all_shooting,0.0956593080043928,0.2668810331496858
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2028,ringdown_plus_photon_geometry,0.0986027818686385,0.3418903865762199
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2029,all_shooting,0.1967806182924715,0.2366781449854311
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2029,photon_geometry,0.2127475980886375,0.3073170905243269
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2029,ringdown,0.0915382686457794,0.4350152064073955
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2029,ringdown_plus_all_shooting,0.0753875081731522,0.235598144437081
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2029,ringdown_plus_photon_geometry,0.1013801607950884,0.3035865833889316
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2030,all_shooting,0.2210826236056823,0.2565394228819542
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2030,photon_geometry,0.2158761483573144,0.3286506813893244
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2030,ringdown,0.0758343378216157,0.4260455761364558
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2030,ringdown_plus_all_shooting,0.0734895659224819,0.2568092189056516
HGB,directional_extrapolation,low_wq_to_high_wq,low_wq_to_high_wq,2030,ringdown_plus_photon_geometry,0.090671117684355,0.3047443304571198
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2026,all_shooting,0.0580102932368349,0.1128042591660256
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2026,photon_geometry,0.1759794054057415,0.2364572147578107
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2026,ringdown,0.04880722093401,0.4638508746168421
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2026,ringdown_plus_all_shooting,0.0247279919845737,0.1188898572596343
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2026,ringdown_plus_photon_geometry,0.0409662714899274,0.2222665839608448
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2027,all_shooting,0.0789436234396388,0.1242482208659107
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2027,photon_geometry,0.1970643418175774,0.2173473264555726
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2027,ringdown,0.0752003560826975,0.4637859286148112
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2027,ringdown_plus_all_shooting,0.0500096622714106,0.1334726090138361
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2027,ringdown_plus_photon_geometry,0.0621704737326375,0.1999767736019322
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2028,all_shooting,0.0929225524888167,0.1352018741104087
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2028,photon_geometry,0.1836815603981962,0.2557318826666953
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2028,ringdown,0.0505282134933049,0.5069003655981573
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2028,ringdown_plus_all_shooting,0.0440865781519046,0.1360510352773042
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2028,ringdown_plus_photon_geometry,0.0412443013566238,0.2418304459342193
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2029,all_shooting,0.0602399657315383,0.116805809569491
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2029,photon_geometry,0.1757611474715325,0.2414041597632133
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2029,ringdown,0.0603881768958625,0.5134924270409816
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2029,ringdown_plus_all_shooting,0.034934417683695,0.1215617224045767
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2029,ringdown_plus_photon_geometry,0.048261574127685,0.2285604627778136
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2030,all_shooting,0.0722394666809891,0.0983616054883879
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2030,photon_geometry,0.1851383302308978,0.2637791581948738
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2030,ringdown,0.0380638028525124,0.5278126937994779
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2030,ringdown_plus_all_shooting,0.030157538023717,0.1044097263884679
HGB,grouped_physical_interpolation,,blocks_3x3_g0,2030,ringdown_plus_photon_geometry,0.0307826364249269,0.2405759701588554
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2026,all_shooting,0.0401695626088575,0.0562911199325861
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2026,photon_geometry,0.069535975630125,0.1139670357697029
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2026,ringdown,0.08002897494814,0.1080009104727017
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2026,ringdown_plus_all_shooting,0.0350698008024126,0.0577766642822049
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2026,ringdown_plus_photon_geometry,0.0626696179634525,0.0820253733922655
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2027,all_shooting,0.0444076560528527,0.0723753601595688
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2027,photon_geometry,0.0635238240069399,0.1304109517074217
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2027,ringdown,0.0601773088895125,0.0918246073825074
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2027,ringdown_plus_all_shooting,0.0289947587872421,0.0745436097015295
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2027,ringdown_plus_photon_geometry,0.0422818097090725,0.1126612077082376
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2028,all_shooting,0.0248468395241674,0.0908531230689596
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2028,photon_geometry,0.07947853997938,0.13341753750348
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2028,ringdown,0.0604212163567775,0.1035221618462621
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2028,ringdown_plus_all_shooting,0.0306809493718274,0.0914021268480826
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2028,ringdown_plus_photon_geometry,0.0451894480031775,0.1364355258941587
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2029,all_shooting,0.0392966913721557,0.0832339478145268
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2029,photon_geometry,0.0679571056335525,0.0987732912078851
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2029,ringdown,0.0562343569637874,0.0989326260418693
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2029,ringdown_plus_all_shooting,0.026918063480914,0.0832133197285778
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2029,ringdown_plus_photon_geometry,0.0446297505729725,0.081902687892386
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2030,all_shooting,0.0377976346904575,0.083211541774257
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2030,photon_geometry,0.09651213480709,0.147128562862084
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2030,ringdown,0.094906878235245,0.1007634929506825
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2030,ringdown_plus_all_shooting,0.0698625356914175,0.0841019876963498
HGB,grouped_physical_interpolation,,blocks_3x3_g1,2030,ringdown_plus_photon_geometry,0.0770380454247525,0.1264306225335544
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2026,all_shooting,0.0287613233553665,0.1928700275125562
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2026,photon_geometry,0.0758516737927366,0.342741484602176
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2026,ringdown,0.1,0.5126931239756909
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2026,ringdown_plus_all_shooting,0.0597611827484265,0.1926676000469651
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2026,ringdown_plus_photon_geometry,0.0905593915875566,0.3685134017182603
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2027,all_shooting,0.0305807901231166,0.1815106033841458
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2027,photon_geometry,0.0634596204226266,0.3345764067653291
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2027,ringdown,0.1,0.5292212299146469
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2027,ringdown_plus_all_shooting,0.0612250667926674,0.1843988742246878
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2027,ringdown_plus_photon_geometry,0.08506009555904,0.352392464453121
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2028,all_shooting,0.0253997464132346,0.1795269937175559
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2028,photon_geometry,0.05781558670559,0.3076718586482408
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2028,ringdown,0.1,0.4921305340828548
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2028,ringdown_plus_all_shooting,0.0691496012754106,0.1806721420784893
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2028,ringdown_plus_photon_geometry,0.0796206780489991,0.3129394045529472
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2029,all_shooting,0.0192489336935736,0.1416947265776504
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2029,photon_geometry,0.05840676217088,0.2946904397894992
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2029,ringdown,0.06334504241781,0.4594369225101057
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2029,ringdown_plus_all_shooting,0.0361995360493008,0.1413269451679402
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2029,ringdown_plus_photon_geometry,0.0497919262352633,0.2976817492702492
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2030,all_shooting,0.0321679264199427,0.1945201205288542
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2030,photon_geometry,0.0685517933052233,0.3046580546593512
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2030,ringdown,0.1,0.5015156702421782
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2030,ringdown_plus_all_shooting,0.0671195240713805,0.1907090812848716
HGB,grouped_physical_interpolation,,blocks_3x3_g2,2030,ringdown_plus_photon_geometry,0.0872647684675633,0.3306770806708182
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2026,all_shooting,0.1681201428519899,0.0509109264701499
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2026,photon_geometry,0.2336905300632425,0.0704843154400304
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2026,ringdown,0.0594132574101774,0.2527898355851906
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2026,ringdown_plus_all_shooting,0.0397523952906575,0.0504170260999773
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2026,ringdown_plus_photon_geometry,0.0398481473398649,0.0698028892455066
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2027,all_shooting,0.175237902579825,0.0375792509686257
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2027,photon_geometry,0.1663726112460325,0.0692424335870523
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2027,ringdown,0.0606502635955674,0.2434304707893128
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2027,ringdown_plus_all_shooting,0.0302775131894574,0.0356421402406868
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2027,ringdown_plus_photon_geometry,0.0274671603464699,0.0640046938117543
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2028,all_shooting,0.1621376401479249,0.0391154975795089
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2028,photon_geometry,0.1889519365933999,0.0738670256443387
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2028,ringdown,0.0407350529926049,0.1997223346127333
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2028,ringdown_plus_all_shooting,0.0543661113427149,0.0337432041725088
HGB,grouped_physical_interpolation,,blocks_3x3_g3,2028,ringdown_plus_photon_geometry,0.0370597422995424,0.0660052127632335
