method,protocol,direction,fold,seed,feature_set,n_test,n_wq_scored,MAE_k,NMAE_k,MAE_identifiable_wq,NMAE_identifiable_wq
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,all_shooting,9,6,0.00019444444444444446,0.07777777777777778,0.046944444444444434,0.17883597883597882
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,photon_geometry,9,6,0.00019444444444444446,0.07777777777777778,0.04194444444444443,0.15978835978835973
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,ringdown,9,6,2.777777777777778e-05,0.011111111111111112,0.0847222222222222,0.3227513227513226
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,ringdown_plus_all_shooting,9,6,0.0001388888888888889,0.05555555555555555,0.04194444444444443,0.15978835978835973
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,ringdown_plus_photon_geometry,9,6,0.0001388888888888889,0.05555555555555555,0.04194444444444443,0.15978835978835973
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,all_shooting,9,6,0.00016666666666666666,0.06666666666666668,0.04194444444444443,0.15978835978835973
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,photon_geometry,9,6,0.00016666666666666666,0.06666666666666668,0.04194444444444443,0.15978835978835973
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,ringdown,9,6,0.0,0.0,0.0647222222222222,0.2465608465608465
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,ringdown_plus_all_shooting,9,6,0.00016666666666666666,0.06666666666666668,0.04194444444444443,0.15978835978835973
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,ringdown_plus_photon_geometry,9,6,0.00016666666666666666,0.06666666666666668,0.04194444444444443,0.15978835978835973
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,all_shooting,9,6,0.00019444444444444446,0.07777777777777778,0.050277777777777755,0.19153439153439145
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,photon_geometry,9,6,0.00030555555555555555,0.12222222222222223,0.06027777777777776,0.22962962962962954
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,ringdown,9,6,0.0,0.0,0.04972222222222219,0.18941798941798926
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,ringdown_plus_all_shooting,9,6,0.00016666666666666666,0.06666666666666668,0.04527777777777775,0.17248677248677238
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,ringdown_plus_photon_geometry,9,6,0.00016666666666666666,0.06666666666666668,0.04527777777777775,0.17248677248677238
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,all_shooting,9,6,0.00019444444444444446,0.07777777777777778,0.05194444444444444,0.19788359788359788
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,photon_geometry,9,6,0.00022222222222222223,0.08888888888888889,0.046944444444444434,0.1788359788359788
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,ringdown,9,6,0.0,0.0,0.0647222222222222,0.2465608465608465
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,ringdown_plus_all_shooting,9,6,0.0001388888888888889,0.05555555555555555,0.046944444444444434,0.17883597883597882
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,ringdown_plus_photon_geometry,9,6,0.0001388888888888889,0.05555555555555555,0.046944444444444434,0.17883597883597882
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2030,all_shooting,9,6,0.00016666666666666666,0.06666666666666668,0.04194444444444443,0.15978835978835973
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2030,photon_geometry,9,6,0.00016666666666666666,0.06666666666666668,0.04194444444444443,0.15978835978835973
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2030,ringdown,9,6,0.0,0.0,0.07972222222222221,0.30370370370370364
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2030,ringdown_plus_all_shooting,9,6,0.00016666666666666666,0.06666666666666668,0.04194444444444443,0.15978835978835973
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2030,ringdown_plus_photon_geometry,9,6,0.00016666666666666666,0.06666666666666668,0.04194444444444443,0.15978835978835973
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2026,all_shooting,12,8,0.000125,0.049999999999999996,0.04145833333333332,0.15793650793650788
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2026,photon_geometry,12,8,0.00020833333333333337,0.08333333333333336,0.04937499999999999,0.18809523809523807
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2026,ringdown,12,8,0.0,0.0,0.040833333333333305,0.15555555555555545
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2026,ringdown_plus_all_shooting,12,8,8.333333333333333e-05,0.03333333333333333,0.038333333333333316,0.14603174603174596
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2026,ringdown_plus_photon_geometry,12,8,8.333333333333333e-05,0.03333333333333333,0.038333333333333316,0.14603174603174596
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2027,all_shooting,12,8,0.000125,0.05000000000000001,0.041666666666666644,0.15873015873015864
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2027,photon_geometry,12,8,0.00020833333333333335,0.08333333333333333,0.05583333333333332,0.21269841269841266
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2027,ringdown,12,8,0.0,0.0,0.053333333333333316,0.20317460317460312
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2027,ringdown_plus_all_shooting,12,8,8.333333333333333e-05,0.03333333333333333,0.04791666666666665,0.18253968253968245
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2027,ringdown_plus_photon_geometry,12,8,6.25e-05,0.025000000000000005,0.051458333333333314,0.19603174603174595
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2028,all_shooting,12,8,0.000125,0.049999999999999996,0.044791666666666646,0.17063492063492053
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2028,photon_geometry,12,8,0.00020833333333333337,0.08333333333333336,0.052708333333333315,0.20079365079365075
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2028,ringdown,12,8,0.0,0.0,0.040833333333333305,0.15555555555555545
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2028,ringdown_plus_all_shooting,12,8,8.333333333333333e-05,0.03333333333333333,0.041666666666666644,0.15873015873015864
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2028,ringdown_plus_photon_geometry,12,8,4.1666666666666665e-05,0.016666666666666666,0.04520833333333331,0.1722222222222221
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2029,all_shooting,12,8,0.00014583333333333335,0.05833333333333334,0.04458333333333332,0.1698412698412698
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2029,photon_geometry,12,8,0.0002916666666666667,0.11666666666666668,0.061875,0.2357142857142857
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2029,ringdown,12,8,0.0,0.0,0.040833333333333305,0.15555555555555545
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2029,ringdown_plus_all_shooting,12,8,6.25e-05,0.025000000000000005,0.04145833333333332,0.15793650793650788
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2029,ringdown_plus_photon_geometry,12,8,4.1666666666666665e-05,0.016666666666666666,0.04145833333333332,0.15793650793650788
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2030,all_shooting,12,8,0.00014583333333333335,0.05833333333333334,0.04520833333333332,0.17222222222222217
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2030,photon_geometry,12,8,0.0002708333333333334,0.10833333333333335,0.059375,0.2261904761904762
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2030,ringdown,12,8,0.0,0.0,0.047291666666666635,0.18015873015873002
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2030,ringdown_plus_all_shooting,12,8,8.333333333333333e-05,0.03333333333333333,0.04208333333333332,0.16031746031746025
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2030,ringdown_plus_photon_geometry,12,8,4.1666666666666665e-05,0.016666666666666666,0.04520833333333332,0.17222222222222217
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,all_shooting,12,8,0.00014583333333333335,0.05833333333333334,0.10312499999999997,0.39285714285714274
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,photon_geometry,12,8,0.00020833333333333337,0.08333333333333333,0.08187499999999999,0.31190476190476185
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,ringdown,12,8,0.0,0.0,0.0775,0.29523809523809524
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,ringdown_plus_all_shooting,12,8,8.333333333333333e-05,0.03333333333333333,0.07249999999999998,0.2761904761904761
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,ringdown_plus_photon_geometry,12,8,4.1666666666666665e-05,0.016666666666666666,0.07499999999999998,0.2857142857142856
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,all_shooting,12,8,0.000125,0.049999999999999996,0.066875,0.2547619047619048
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,photon_geometry,12,8,0.00016666666666666666,0.06666666666666667,0.075625,0.28809523809523807
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,ringdown,12,8,0.0,0.0,0.06250000000000004,0.23809523809523822
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,ringdown_plus_all_shooting,12,8,6.25e-05,0.025000000000000005,0.05625000000000002,0.21428571428571433
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,ringdown_plus_photon_geometry,12,8,2.0833333333333333e-05,0.008333333333333333,0.06250000000000004,0.23809523809523822
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,all_shooting,12,8,0.000125,0.049999999999999996,0.066875,0.2547619047619048
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,photon_geometry,12,8,0.00016666666666666666,0.06666666666666667,0.06312500000000001,0.24047619047619048
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,ringdown,12,8,0.0,0.0,0.06250000000000004,0.23809523809523822
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,ringdown_plus_all_shooting,12,8,6.25e-05,0.025000000000000005,0.05625000000000002,0.21428571428571433
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,ringdown_plus_photon_geometry,12,8,2.0833333333333333e-05,0.008333333333333333,0.06250000000000004,0.23809523809523822
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,all_shooting,12,8,0.00014583333333333335,0.05833333333333334,0.06187499999999998,0.23571428571428563
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,photon_geometry,12,8,0.00020833333333333337,0.08333333333333333,0.08562499999999998,0.32619047619047614
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,ringdown,12,8,0.0,0.0,0.0775,0.29523809523809524
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,ringdown_plus_all_shooting,12,8,8.333333333333333e-05,0.03333333333333333,0.058749999999999976,0.2238095238095237
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,ringdown_plus_photon_geometry,12,8,4.1666666666666665e-05,0.016666666666666666,0.07499999999999998,0.2857142857142856
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,all_shooting,12,8,0.000125,0.049999999999999996,0.066875,0.2547619047619048
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,photon_geometry,12,8,0.00016666666666666666,0.06666666666666667,0.075625,0.28809523809523807
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,ringdown,12,8,0.0,0.0,0.06250000000000004,0.23809523809523822
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,ringdown_plus_all_shooting,12,8,6.25e-05,0.025000000000000005,0.05625000000000002,0.21428571428571433
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,ringdown_plus_photon_geometry,12,8,2.0833333333333333e-05,0.008333333333333333,0.06250000000000004,0.23809523809523822
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2026,all_shooting,12,12,0.0005416666666666668,0.21666666666666667,0.03243055555555555,0.12354497354497353
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2026,photon_geometry,12,12,0.0005416666666666668,0.21666666666666667,0.03243055555555555,0.12354497354497353
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2026,ringdown,12,12,0.00018750000000000003,0.075,0.07249999999999997,0.27619047619047604
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2026,ringdown_plus_all_shooting,12,12,0.0005000000000000001,0.19999999999999998,0.03243055555555555,0.12354497354497353
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2026,ringdown_plus_photon_geometry,12,12,0.0004375000000000001,0.17500000000000002,0.02638888888888889,0.10052910052910052
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2027,all_shooting,12,12,0.0005208333333333334,0.20833333333333334,0.03215277777777778,0.12248677248677249
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2027,photon_geometry,12,12,0.0005208333333333334,0.20833333333333334,0.03215277777777778,0.12248677248677249
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2027,ringdown,12,12,0.00016666666666666666,0.06666666666666667,0.06749999999999999,0.25714285714285706
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2027,ringdown_plus_all_shooting,12,12,0.0005000000000000001,0.19999999999999998,0.03215277777777778,0.12248677248677249
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2027,ringdown_plus_photon_geometry,12,12,0.00041666666666666675,0.16666666666666666,0.026111111111111113,0.09947089947089947
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2028,all_shooting,12,12,0.0005416666666666666,0.2166666666666667,0.034652777777777775,0.132010582010582
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2028,photon_geometry,12,12,0.0006041666666666667,0.2416666666666667,0.034652777777777775,0.132010582010582
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2028,ringdown,12,12,8.333333333333333e-05,0.03333333333333333,0.04972222222222219,0.18941798941798926
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2028,ringdown_plus_all_shooting,12,12,0.0005208333333333334,0.20833333333333337,0.034652777777777775,0.132010582010582
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2028,ringdown_plus_photon_geometry,12,12,0.0004583333333333334,0.18333333333333335,0.028611111111111105,0.10899470899470898
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2029,all_shooting,12,12,0.0005208333333333334,0.20833333333333337,0.03243055555555555,0.12354497354497353
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2029,photon_geometry,12,12,0.0005416666666666668,0.21666666666666667,0.03243055555555555,0.12354497354497353
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2029,ringdown,12,12,8.333333333333333e-05,0.03333333333333333,0.047499999999999966,0.18095238095238084
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2029,ringdown_plus_all_shooting,12,12,0.0005000000000000001,0.19999999999999998,0.03243055555555555,0.12354497354497353
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2029,ringdown_plus_photon_geometry,12,12,0.00041666666666666675,0.1666666666666667,0.02638888888888889,0.10052910052910052
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2030,all_shooting,12,12,0.0005208333333333335,0.20833333333333337,0.03472222222222221,0.13227513227513224
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2030,photon_geometry,12,12,0.0006041666666666667,0.2416666666666667,0.03472222222222221,0.13227513227513224
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2030,ringdown,12,12,0.00010416666666666667,0.041666666666666664,0.05499999999999997,0.20952380952380942
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2030,ringdown_plus_all_shooting,12,12,0.0004791666666666668,0.19166666666666668,0.03472222222222221,0.13227513227513224
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2030,ringdown_plus_photon_geometry,12,12,0.0004791666666666668,0.19166666666666668,0.03472222222222221,0.13227513227513224
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,all_shooting,16,16,0.00043750000000000006,0.175,0.034687499999999996,0.13214285714285712
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,photon_geometry,16,16,0.000515625,0.20625,0.03458333333333333,0.13174603174603172
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,ringdown,16,16,0.00015625,0.0625,0.07062499999999998,0.269047619047619
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,ringdown_plus_all_shooting,16,16,0.000296875,0.11875000000000001,0.029166666666666646,0.11111111111111104
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,ringdown_plus_photon_geometry,16,16,0.00028125,0.11250000000000002,0.03260416666666665,0.12420634920634913
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,all_shooting,16,16,0.000359375,0.14375000000000002,0.031354166666666655,0.11944444444444438
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,photon_geometry,16,16,0.00045312499999999997,0.18124999999999997,0.031875,0.12142857142857143
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,ringdown,16,16,9.375e-05,0.037500000000000006,0.049270833333333305,0.1876984126984126
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,ringdown_plus_all_shooting,16,16,0.00028125000000000003,0.1125,0.029270833333333315,0.11150793650793643
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,ringdown_plus_photon_geometry,16,16,0.000265625,0.10625000000000001,0.029270833333333315,0.11150793650793643
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,all_shooting,16,16,0.00040625000000000004,0.1625,0.032187499999999994,0.1226190476190476
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,photon_geometry,16,16,0.00046875,0.1875,0.03166666666666665,0.12063492063492057
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,ringdown,16,16,0.000125,0.05,0.06145833333333331,0.23412698412698407
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,ringdown_plus_all_shooting,16,16,0.000296875,0.11875000000000001,0.031041666666666655,0.1182539682539682
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,ringdown_plus_photon_geometry,16,16,0.00028125000000000003,0.1125,0.03270833333333332,0.12460317460317454
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,all_shooting,16,16,0.000390625,0.15625,0.036145833333333315,0.1376984126984126
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,photon_geometry,16,16,0.0005781250000000001,0.23125,0.036562499999999984,0.1392857142857142
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,ringdown,16,16,9.375e-05,0.037500000000000006,0.05072916666666664,0.19325396825396815
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,ringdown_plus_all_shooting,16,16,0.0003125,0.125,0.03239583333333332,0.12341269841269835
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,ringdown_plus_photon_geometry,16,16,0.000265625,0.10625000000000001,0.03239583333333332,0.12341269841269835
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,all_shooting,16,16,0.000390625,0.15625,0.029791666666666668,0.1134920634920635
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,photon_geometry,16,16,0.00046875,0.1875,0.0296875,0.11309523809523808
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,ringdown,16,16,0.000109375,0.043750000000000004,0.05239583333333331,0.1996031746031745
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,ringdown_plus_all_shooting,16,16,0.00028125000000000003,0.1125,0.029270833333333315,0.11150793650793643
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,ringdown_plus_photon_geometry,16,16,0.00023437500000000002,0.09375,0.031041666666666655,0.1182539682539682
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2026,all_shooting,16,16,0.000359375,0.14375000000000002,0.03312500000000001,0.12619047619047621
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2026,photon_geometry,16,16,0.00045312499999999997,0.18125000000000002,0.0346875,0.13214285714285715
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2026,ringdown,16,16,0.00015625,0.0625,0.079375,0.3023809523809524
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2026,ringdown_plus_all_shooting,16,16,0.00028125000000000003,0.11250000000000002,0.03593750000000002,0.13690476190476197
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2026,ringdown_plus_photon_geometry,16,16,0.00020312500000000002,0.08125,0.050312500000000024,0.19166666666666674
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2027,all_shooting,16,16,0.000359375,0.14375000000000002,0.03281250000000001,0.12500000000000003
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2027,photon_geometry,16,16,0.00042187500000000005,0.16875,0.03125000000000001,0.11904761904761907
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2027,ringdown,16,16,0.00014062500000000002,0.05625000000000001,0.07000000000000002,0.2666666666666667
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2027,ringdown_plus_all_shooting,16,16,0.00028125000000000003,0.1125,0.04218750000000002,0.16071428571428575
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2027,ringdown_plus_photon_geometry,16,16,0.00021875,0.08750000000000001,0.04687500000000003,0.17857142857142866
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2028,all_shooting,16,16,0.00034375,0.1375,0.02968750000000001,0.11309523809523811
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2028,photon_geometry,16,16,0.000484375,0.19374999999999998,0.034375,0.13095238095238096
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2028,ringdown,16,16,0.00015625,0.0625,0.07312500000000002,0.27857142857142864
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2028,ringdown_plus_all_shooting,16,16,0.00028125000000000003,0.1125,0.04062500000000002,0.15476190476190482
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2028,ringdown_plus_photon_geometry,16,16,0.00021875,0.08750000000000001,0.05000000000000003,0.19047619047619058
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2029,all_shooting,16,16,0.0004375,0.17500000000000002,0.032187499999999994,0.12261904761904761
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2029,photon_geometry,16,16,0.00053125,0.21250000000000002,0.036562500000000005,0.1392857142857143
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2029,ringdown,16,16,0.000171875,0.06875,0.0825,0.3142857142857143
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2029,ringdown_plus_all_shooting,16,16,0.00025,0.1,0.03750000000000001,0.14285714285714288
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2029,ringdown_plus_photon_geometry,16,16,0.00025,0.1,0.04062500000000001,0.15476190476190477
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2030,all_shooting,16,16,0.000359375,0.14375000000000002,0.03593750000000001,0.13690476190476195
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2030,photon_geometry,16,16,0.0004375,0.175,0.03125000000000001,0.11904761904761907
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2030,ringdown,16,16,0.00015625,0.0625,0.079375,0.3023809523809524
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2030,ringdown_plus_all_shooting,16,16,0.00028125000000000003,0.1125,0.04218750000000002,0.16071428571428575
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2030,ringdown_plus_photon_geometry,16,16,0.000265625,0.10625000000000001,0.04375000000000002,0.16666666666666674
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2026,all_shooting,12,12,0.0006875000000000001,0.27499999999999997,0.019305555555555586,0.07354497354497365
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2026,photon_geometry,12,12,0.0006875000000000001,0.27499999999999997,0.01902777777777781,0.0724867724867726
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2026,ringdown,12,12,0.000125,0.049999999999999996,0.04972222222222219,0.18941798941798926
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2026,ringdown_plus_all_shooting,12,12,0.0006875000000000001,0.27499999999999997,0.019305555555555586,0.07354497354497365
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2026,ringdown_plus_photon_geometry,12,12,0.0006875000000000001,0.27499999999999997,0.01902777777777781,0.0724867724867726
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2027,all_shooting,12,12,0.0006875000000000001,0.27499999999999997,0.01958333333333336,0.07460317460317469
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2027,photon_geometry,12,12,0.0006875000000000001,0.27499999999999997,0.019305555555555586,0.07354497354497365
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2027,ringdown,12,12,0.000125,0.049999999999999996,0.04972222222222219,0.18941798941798926
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2027,ringdown_plus_all_shooting,12,12,0.0006875000000000001,0.27499999999999997,0.01958333333333336,0.07460317460317469
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2027,ringdown_plus_photon_geometry,12,12,0.0006875000000000001,0.27499999999999997,0.019305555555555586,0.07354497354497365
Nearest physical model,grouped_physical_interpolation,,blocks_3x3_shifted_g6,2028,all_shooting,12,12,0.00037500000000000006,0.15000000000000002,0.05131944444444442,0.19550264550264537
