method,protocol,direction,fold,seed,feature_set,n_test,n_wq_scored,MAE_k,NMAE_k,MAE_identifiable_wq,NMAE_identifiable_wq
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g8,2027,photon_geometry,9,9,0.00013237290937141884,0.052949163748567535,0.003402909442827778,0.012963464544105819
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g8,2027,ringdown,9,9,5.153150384911079e-05,0.020612601539644313,0.006361276416307361,0.024233433966885185
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g8,2027,ringdown_plus_all_shooting,9,9,6.501853249211444e-05,0.026007412996845777,0.005363177503783111,0.020431152395364232
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g8,2027,ringdown_plus_photon_geometry,9,9,7.699191137444632e-05,0.030796764549778526,0.011462053600400288,0.043664966096763
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g8,2028,all_shooting,9,9,0.00010531654410572936,0.04212661764229174,0.005379994680143373,0.02049521782911761
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g8,2028,photon_geometry,9,9,0.0001782826905395575,0.071313076215823,0.005534391176701144,0.021083394958861502
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g8,2028,ringdown,9,9,5.9470267051212095e-05,0.023788106820484836,0.005441999517663233,0.02073142673395517
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g8,2028,ringdown_plus_all_shooting,9,9,7.959738265605452e-05,0.031838953062421814,0.008301615243053735,0.031625200925918986
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g8,2028,ringdown_plus_photon_geometry,9,9,6.825390894209398e-05,0.027301563576837592,0.009241439532804393,0.03520548393449292
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g8,2029,all_shooting,9,9,0.00012976066002114026,0.0519042640084561,0.007006635592895234,0.026691945115791368
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g8,2029,photon_geometry,9,9,0.00016611114784639123,0.0664444591385565,0.006588255310911358,0.025098115470138505
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g8,2029,ringdown,9,9,5.696362891845354e-05,0.022785451567381418,0.0057328151875000975,0.021839295952381325
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g8,2029,ringdown_plus_all_shooting,9,9,8.562420867084233e-05,0.03424968346833693,0.010179776591931878,0.03878010130259763
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g8,2029,ringdown_plus_photon_geometry,9,9,6.633352543976188e-05,0.026533410175904756,0.010053995445303153,0.0383009350297263
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g8,2030,all_shooting,9,9,9.361032118782127e-05,0.037444128475128506,0.004236049564387476,0.016137331673857048
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g8,2030,photon_geometry,9,9,0.00012138305834459905,0.04855322333783962,0.004171731298388302,0.01589230970814591
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g8,2030,ringdown,9,9,5.1294788122655876e-05,0.02051791524906235,0.006358166178680119,0.024221585442590926
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g8,2030,ringdown_plus_all_shooting,9,9,6.815970957578348e-05,0.027263883830313394,0.005523883005945103,0.021043363832171823
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_g8,2030,ringdown_plus_photon_geometry,9,9,7.815294607934183e-05,0.03126117843173673,0.011908166556226181,0.04536444402371878
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,all_shooting,9,6,4.573073301658943e-05,0.01829229320663577,0.013235557614471483,0.05042117186465327
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,photon_geometry,9,6,4.167640482026981e-05,0.01667056192810792,0.013433530064291118,0.051175352625870925
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,ringdown,9,6,1.9326882516216163e-05,0.007730753006486465,0.01715288725050429,0.06534433238287347
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,ringdown_plus_all_shooting,9,6,1.6941668515875957e-05,0.006776667406350382,0.01157916064143131,0.044111088157833565
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2026,ringdown_plus_photon_geometry,9,6,1.3962903163285267e-05,0.005585161265314107,0.010871172957904499,0.041413992220588565
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,all_shooting,9,6,3.1732431476640353e-05,0.01269297259065614,0.01095596112981928,0.04173699478026393
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,photon_geometry,9,6,4.1924300301398244e-05,0.016769720120559297,0.008646023263420677,0.03293723147969782
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,ringdown,9,6,7.136250925172876e-06,0.00285450037006915,0.006324991904893311,0.02409520725673642
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,ringdown_plus_all_shooting,9,6,1.7107235274124765e-05,0.006842894109649906,0.013524215737170867,0.051520821855889014
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2027,ringdown_plus_photon_geometry,9,6,1.2604347624233672e-05,0.005041739049693469,0.01375192896101679,0.05238830080387349
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,all_shooting,9,6,4.9415953427369566e-05,0.019766381370947828,0.009480130930054065,0.03611478449544405
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,photon_geometry,9,6,0.00012757858635892627,0.051031434543570516,0.015317998179806966,0.05835427878021701
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,ringdown,9,6,7.287928254731131e-06,0.0029151713018924523,0.0031941505409376347,0.012168192536905273
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,ringdown_plus_all_shooting,9,6,2.2037135282232817e-05,0.00881485411289313,0.010194575520448243,0.03883647817313616
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2028,ringdown_plus_photon_geometry,9,6,1.593006635338324e-05,0.006372026541353295,0.010692536136579334,0.040733470996492695
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,all_shooting,9,6,6.402036506059348e-05,0.025608146024237388,0.006913204011724257,0.026336015282759074
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,photon_geometry,9,6,5.7016926822911615e-05,0.022806770729164642,0.009770493276020586,0.0372209267657927
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,ringdown,9,6,1.1571062094694683e-05,0.004628424837877874,0.019326577463408212,0.07362505700345985
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,ringdown_plus_all_shooting,9,6,2.7248978881853228e-05,0.010899591552741292,0.007836382735225578,0.029852886610383152
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2029,ringdown_plus_photon_geometry,9,6,1.9929554634465778e-05,0.007971821853786313,0.00809018091571917,0.03081973682178731
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2030,all_shooting,9,6,3.9247087704991326e-05,0.01569883508199653,0.010737927030259145,0.04090638868670151
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2030,photon_geometry,9,6,5.35509773741446e-05,0.021420390949657836,0.008060953649803915,0.030708394856395867
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2030,ringdown,9,6,8.801845020900801e-06,0.00352073800836032,0.0046050961252725635,0.017543223334371673
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2030,ringdown_plus_all_shooting,9,6,2.0042393183869274e-05,0.00801695727354771,0.012301013904935801,0.04686100535213638
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g0,2030,ringdown_plus_photon_geometry,9,6,1.3714793979731384e-05,0.005485917591892552,0.01193981829374439,0.0454850220714072
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2026,all_shooting,12,8,3.5348253938769095e-05,0.014139301575507636,0.006256839334399161,0.02383557841675871
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2026,photon_geometry,12,8,7.869178232861068e-05,0.031476712931444266,0.0071547163388538115,0.027256062243252614
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2026,ringdown,12,8,3.2470739806194393e-06,0.0012988295922477756,0.011899678158811489,0.04533210727166281
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2026,ringdown_plus_all_shooting,12,8,1.5778048145393363e-05,0.006311219258157345,0.00797135841902212,0.030367079691512838
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2026,ringdown_plus_photon_geometry,12,8,1.0850823078761818e-05,0.004340329231504728,0.008017363562194305,0.030542337379787825
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2027,all_shooting,12,8,4.224587904800604e-05,0.016898351619202414,0.013960811501865122,0.05318404381662904
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2027,photon_geometry,12,8,9.523264143521477e-05,0.03809305657408591,0.012575190473348055,0.0479054875175164
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2027,ringdown,12,8,4.755688558584372e-06,0.0019022754234337485,0.016877932156645015,0.06429688440626671
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2027,ringdown_plus_all_shooting,12,8,1.7432982992643218e-05,0.006973193197057287,0.018057570808033066,0.06879074593536405
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2027,ringdown_plus_photon_geometry,12,8,1.8914403098765215e-05,0.007565761239506087,0.017858382272984377,0.06803193246851191
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2028,all_shooting,12,8,4.806514807232045e-05,0.019226059228928182,0.016249629359616533,0.061903349941396305
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2028,photon_geometry,12,8,9.790994311769627e-05,0.039163977247078506,0.00801972289988015,0.030551325332876758
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2028,ringdown,12,8,4.466763111287082e-06,0.0017867052445148326,0.01640856033585629,0.06250880127945253
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2028,ringdown_plus_all_shooting,12,8,1.8434021814651746e-05,0.007373608725860698,0.018336994410068308,0.06985521680026022
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2028,ringdown_plus_photon_geometry,12,8,1.9179068931770164e-05,0.007671627572708065,0.03520148886263459,0.13410090995289367
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2029,all_shooting,12,8,3.965331666735853e-05,0.015861326666943412,0.00855488197295895,0.032590026563653146
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2029,photon_geometry,12,8,0.00012489403200794234,0.04995761280317693,0.009495525931102297,0.036173432118484936
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2029,ringdown,12,8,3.1056572784430537e-06,0.0012422629113772214,0.014919494121917051,0.056836168083493524
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2029,ringdown_plus_all_shooting,12,8,1.3349792849991942e-05,0.005339917139996777,0.008505778159113103,0.032402964415668964
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2029,ringdown_plus_photon_geometry,12,8,1.1479997627550704e-05,0.004591999051020282,0.00972689404809414,0.037054834468930056
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2030,all_shooting,12,8,5.8160665811613605e-05,0.02326426632464544,0.00871377187617893,0.03319532143306259
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2030,photon_geometry,12,8,0.0001258126756306563,0.05032507025226251,0.010496383873656964,0.03998622428059796
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2030,ringdown,12,8,4.352346843637901e-06,0.0017409387374551601,0.014687927872193474,0.05595401094168942
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2030,ringdown_plus_all_shooting,12,8,1.8502767758632708e-05,0.007401107103453083,0.00842634757673301,0.03210037172088766
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g1,2030,ringdown_plus_photon_geometry,12,8,1.5731310321405947e-05,0.006292524128562379,0.008352269078322164,0.03181816791741777
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,all_shooting,12,8,7.004763643779929e-05,0.028019054575119714,0.09409183810592003,0.358445097546362
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,photon_geometry,12,8,5.9908530323088425e-05,0.023963412129235365,0.07203302573174858,0.27441152659713747
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,ringdown,12,8,8.40579399949095e-06,0.0033623175997963806,0.04207400958272132,0.16028194126750978
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,ringdown_plus_all_shooting,12,8,3.2237393979797256e-05,0.012894957591918901,0.05975189620421142,0.22762627125413876
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2026,ringdown_plus_photon_geometry,12,8,1.8926496618043934e-05,0.007570598647217573,0.05224110783982814,0.19901374415172624
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,all_shooting,12,8,5.5902858421860593e-05,0.022361143368744233,0.05087256537598185,0.19380024905135942
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,photon_geometry,12,8,5.836942286681095e-05,0.023347769146724377,0.06695977890633906,0.25508487202414876
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,ringdown,12,8,6.898539721044157e-06,0.002759415888417663,0.0302341274684525,0.1151776284512476
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,ringdown_plus_all_shooting,12,8,1.6822893305593084e-05,0.006729157322237234,0.034910507393184756,0.1329924091168943
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2027,ringdown_plus_photon_geometry,12,8,1.5344712609630844e-05,0.006137885043852338,0.039792743424851035,0.15159140352324202
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,all_shooting,12,8,5.3880047199983924e-05,0.02155201887999357,0.050853512406891205,0.19372766631196647
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,photon_geometry,12,8,5.3954192049782367e-05,0.02158167681991294,0.05493332145150449,0.20926979600573137
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,ringdown,12,8,6.525210899622634e-06,0.0026100843598490533,0.030079730285313334,0.11458944870595555
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,ringdown_plus_all_shooting,12,8,1.6193405128246443e-05,0.006477362051298577,0.0348529613033815,0.1327731859176438
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2028,ringdown_plus_photon_geometry,12,8,1.4864038631765098e-05,0.005945615452706038,0.03908553730188976,0.14889728495958002
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,all_shooting,12,8,5.9067000748168416e-05,0.023626800299267364,0.05347524012436501,0.20371520047377145
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,photon_geometry,12,8,7.089687739262776e-05,0.028358750957051097,0.07505546825891521,0.28592559336729606
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,ringdown,12,8,9.29298541507816e-06,0.0037171941660312634,0.0401073956948793,0.1527900788376354
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,ringdown_plus_all_shooting,12,8,2.7818795383716244e-05,0.011127518153486496,0.04628124296840406,0.17630949702249166
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2029,ringdown_plus_photon_geometry,12,8,2.019092933997296e-05,0.008076371735989183,0.05182568190827625,0.19743116917438572
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,all_shooting,12,8,5.27931445348213e-05,0.021117257813928522,0.05150163828728485,0.19619671728489468
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,photon_geometry,12,8,5.6243329113095375e-05,0.02249733164523815,0.0674830470787249,0.2570782745856187
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,ringdown,12,8,6.201912215383161e-06,0.002480764886153264,0.03220822672310996,0.12269800656422843
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,ringdown_plus_all_shooting,12,8,1.4153928021424511e-05,0.0056615712085698044,0.03547756460622446,0.1351526270713313
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g2,2030,ringdown_plus_photon_geometry,12,8,1.3174324601061355e-05,0.005269729840424542,0.04006401874320298,0.15262483330743992
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2026,all_shooting,12,12,0.0001774176750587989,0.07096707002351955,0.013184435030152356,0.050226419162485166
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2026,photon_geometry,12,12,0.00019318711265762283,0.07727484506304912,0.01250886758765224,0.04765282890534186
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2026,ringdown,12,12,4.809004628895413e-05,0.019236018515581654,0.01138925306634501,0.04338763072893337
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2026,ringdown_plus_all_shooting,12,12,0.00015137379619572028,0.06054951847828811,0.00960490668277699,0.03659012069629329
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2026,ringdown_plus_photon_geometry,12,12,0.0001234978881090591,0.04939915524362365,0.008835803955976967,0.03366020554657893
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2027,all_shooting,12,12,0.0002170083527863885,0.08680334111455539,0.010377977784243228,0.039535153463783716
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2027,photon_geometry,12,12,0.00023811904544330747,0.09524761817732295,0.009709576930255204,0.0369888644962103
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2027,ringdown,12,12,4.326890709603201e-05,0.017307562838412806,0.016549306622348287,0.06304497760894585
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2027,ringdown_plus_all_shooting,12,12,0.00015184406863100509,0.06073762745240202,0.009615325010001563,0.03662980956191071
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2027,ringdown_plus_photon_geometry,12,12,0.00011624492787194704,0.046497971148778815,0.00855622357429564,0.03259513742588816
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2028,all_shooting,12,12,0.00011428052300161612,0.04571220920064645,0.010655439995355195,0.04059215236325788
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2028,photon_geometry,12,12,0.00022895700319792544,0.09158280127917014,0.014969698724241096,0.05702742371139466
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2028,ringdown,12,12,2.5010441776568177e-05,0.01000417671062727,0.01349523125073999,0.051410404764723756
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2028,ringdown_plus_all_shooting,12,12,9.766957320977715e-05,0.03906782928391085,0.007725929451796944,0.029432112197321687
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2028,ringdown_plus_photon_geometry,12,12,6.943498409885079e-05,0.027773993639540317,0.008472787699364465,0.032277286473769394
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2029,all_shooting,12,12,0.00022602979728031142,0.09041191891212458,0.010730185251446367,0.040876896195986154
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2029,photon_geometry,12,12,0.00023716536596876184,0.09486614638750474,0.010197240637350105,0.03884663099942896
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2029,ringdown,12,12,2.2488537662439533e-05,0.008995415064975814,0.012666248403703562,0.04825237487125166
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2029,ringdown_plus_all_shooting,12,12,0.00016002572502978727,0.0640102900119149,0.008927204117157287,0.034008396636789666
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2029,ringdown_plus_photon_geometry,12,12,0.00012082831147391813,0.048331324589567244,0.009813965292319649,0.03738653444693199
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2030,all_shooting,12,12,0.00012654464210957374,0.0506178568438295,0.006606109813136039,0.02516613262147063
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2030,photon_geometry,12,12,0.00014324616050787875,0.05729846420315151,0.010739213273960676,0.04091128866270733
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2030,ringdown,12,12,3.430481073853038e-05,0.013721924295412155,0.012325094054968067,0.0469527392570212
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2030,ringdown_plus_all_shooting,12,12,8.38960243651334e-05,0.03355840974605336,0.006806742099401593,0.025930446092958446
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g3,2030,ringdown_plus_photon_geometry,12,12,6.240534202320203e-05,0.024962136809280815,0.005889503973490019,0.022436205613295315
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,all_shooting,16,16,0.00011783829376745133,0.04713531750698054,0.009312642320370379,0.035476732649030014
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,photon_geometry,16,16,0.00012645165977915625,0.0505806639116625,0.009779593078112832,0.037255592678525074
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,ringdown,16,16,4.5726524401262366e-05,0.018290609760504943,0.01019604723453995,0.03884208470300933
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,ringdown_plus_all_shooting,16,16,5.171329203322955e-05,0.020685316813291818,0.012437550828838163,0.04738114601462157
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2026,ringdown_plus_photon_geometry,16,16,4.2024200745054825e-05,0.01680968029802193,0.014929029183960461,0.05687249212937318
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,all_shooting,16,16,0.00010635426637075581,0.04254170654830232,0.008410383056136242,0.032039554499566636
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,photon_geometry,16,16,0.00012745805836829788,0.05098322334731914,0.007712537584242167,0.02938109555901778
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,ringdown,16,16,2.5104987287224585e-05,0.010041994914889833,0.00552672945319168,0.021054207440730208
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,ringdown_plus_all_shooting,16,16,6.472417622941891e-05,0.025889670491767568,0.010844284655563925,0.041311560592624474
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2027,ringdown_plus_photon_geometry,16,16,4.424146384930938e-05,0.017696585539723753,0.012253174509775387,0.046678760037239565
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,all_shooting,16,16,9.321584261193224e-05,0.037286337044772896,0.006864420020674521,0.026150171507331506
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,photon_geometry,16,16,0.000112631018623766,0.04505240744950639,0.006287071607002273,0.02395074897905628
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,ringdown,16,16,2.7846243570350525e-05,0.01113849742814021,0.006139203359602073,0.023387441369912658
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,ringdown_plus_all_shooting,16,16,4.6689789173721184e-05,0.018675915669488473,0.008520927415562499,0.03246067586880952
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2028,ringdown_plus_photon_geometry,16,16,3.943652422417894e-05,0.015774609689671575,0.009348063191407685,0.0356116693006007
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,all_shooting,16,16,0.0001612712871842104,0.06450851487368417,0.009035463220609524,0.03442081226898866
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,photon_geometry,16,16,0.00021482270030965883,0.08592908012386354,0.009880429129146738,0.037639730015797096
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,ringdown,16,16,2.95941927240724e-05,0.011837677089628962,0.0065943785447522,0.025121442075246473
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,ringdown_plus_all_shooting,16,16,9.48244393517841e-05,0.03792977574071364,0.008590395908038805,0.032725317744909735
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2029,ringdown_plus_photon_geometry,16,16,7.20233311247872e-05,0.028809332449914883,0.010518219017184069,0.04006940577974883
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,all_shooting,16,16,9.802177817161599e-05,0.0392087112686464,0.008472282324626573,0.032275361236672656
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,photon_geometry,16,16,0.00011619505576465546,0.04647802230586219,0.009017405702121985,0.034352021722369466
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,ringdown,16,16,2.8197739768954185e-05,0.011279095907581676,0.009078913709229489,0.03458633793992186
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,ringdown_plus_all_shooting,16,16,5.488611962293357e-05,0.021954447849173428,0.01152594232878111,0.04390835172868995
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g4,2030,ringdown_plus_photon_geometry,16,16,4.741149260062457e-05,0.018964597040249824,0.016571734594332435,0.06313041750221879
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2026,all_shooting,16,16,8.29515718304337e-05,0.033180628732173485,0.008152359801252167,0.03105660876667492
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2026,photon_geometry,16,16,0.00012815119375140643,0.05126047750056257,0.007271196538657199,0.027699796337741712
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2026,ringdown,16,16,4.241048321083348e-05,0.01696419328433339,0.008285642653111408,0.03156435296423393
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2026,ringdown_plus_all_shooting,16,16,4.346615402010587e-05,0.017386461608042345,0.009786420098085832,0.03728160037366031
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2026,ringdown_plus_photon_geometry,16,16,5.0525605714428947e-05,0.02021024228577158,0.014942755122044564,0.05692478141731262
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2027,all_shooting,16,16,8.158852009340097e-05,0.03263540803736039,0.009491778139524377,0.03615915481723572
Jacobian local inverse,grouped_physical_interpolation,,blocks_3x3_shifted_g5,2027,photon_geometry,16,16,0.00010560471368360542,0.04224188547344217,0.007122371718139942,0.027132844640533112
