k,wq,observable_set,sigma_max_81,sigma_min_81,condition_number_81,cosine_similarity_81,sensitivity_angle_deg_81,numerical_rank_81,gram_determinant_81,derivative_scheme_k_81,derivative_scheme_wq_81,derivative_quality_81,missing_features_81,feature_count_81,rank_tolerance_81,parameter_k_scale_81,parameter_wq_scale_81,sigma_max_161,sigma_min_161,condition_number_161,cosine_similarity_161,sensitivity_angle_deg_161,numerical_rank_161,gram_determinant_161,derivative_scheme_k_161,derivative_scheme_wq_161,derivative_quality_161,missing_features_161,feature_count_161,rank_tolerance_161,parameter_k_scale_161,parameter_wq_scale_161,sigma_max_321,sigma_min_321,condition_number_321,cosine_similarity_321,sensitivity_angle_deg_321,numerical_rank_321,gram_determinant,derivative_scheme_k,derivative_scheme_wq,derivative_quality_321,missing_features,feature_count,rank_tolerance,parameter_k_scale,parameter_wq_scale
0.001,-0.58,orbital,2.827800694019893,0.0816609001798989,34.628576072395084,-0.9982516889744,176.61147829192214,2,0.0533243928743211,central,central,central,,18,2.827800694019893e-10,0.0025,0.2625,2.8283032057670767,0.0815125718988454,34.69775446757969,-0.9982587159234032,176.6182968360654,2,0.0531497375244739,central,central,central,,18,2.8283032057670766e-10,0.0025,0.2625,2.861163500041493,0.09636898455782651,29.689671559469872,-0.9976496742035009,176.07095718206077,2,0.07602561077564281,central,central,central,,18,2.861163500041493e-10,0.0025,0.2625
0.001,-0.58,photon_geometry,3.3317570344443475,0.3229030847591505,10.318133185161312,-0.980108077622978,168.55281871236238,2,1.1574201383910383,central,central,central,,27,3.3317570344443477e-10,0.0025,0.2625,3.332312678048433,0.3230051744680425,10.316592245113164,-0.9801023055629318,168.5511524650491,2,1.158538445563914,central,central,central,,27,3.3323126780484326e-10,0.0025,0.2625,3.3463379919445315,0.33439808446440666,10.007048925846092,-0.9790169784730579,168.2419857404248,2,1.2521811744801525,central,central,central,,27,3.3463379919445314e-10,0.0025,0.2625
0.001,-0.58,redshift,1.6357224641197206,0.1631405574730993,10.026461166098684,-0.978182200168051,168.0095385603041,2,0.0712103499773384,central,central,central,,9,1.6357224641197206e-10,0.0025,0.2625,1.6359296100071834,0.1633117590715473,10.01721871901752,-0.9781438119531612,167.99895594213623,2,0.0713779613392333,central,central,central,,9,1.6359296100071835e-10,0.0025,0.2625,1.6390211131170933,0.16864838060734033,9.718570123321753,-0.9768816224299864,167.6559816873445,2,0.07640705253116438,central,central,central,,9,1.6390211131170935e-10,0.0025,0.2625
0.001,-0.58,timing,2.776864282258068,0.7728869468612815,3.592846655691369,-0.8510732385626472,148.3285932917663,2,4.60618369855083,central,central,central,,17,2.776864282258068e-10,0.0025,0.2625,2.7750198626076688,0.7741289410009586,3.5846998033939057,-0.8504365563547094,148.25918344535336,2,4.614862863300203,central,central,central,,17,2.775019862607669e-10,0.0025,0.2625,2.808969179798065,0.7804713436100176,3.5990676695512835,-0.8503117264754201,148.2455906715811,2,4.806266762800238,central,central,central,,17,2.8089691797980653e-10,0.0025,0.2625
0.001,-0.58,all_shooting,5.403193343298122,1.0119439693977683,5.339419480422112,-0.931023362165618,158.59490444724875,2,29.89605953430117,central,central,central,,71,5.403193343298123e-10,0.0025,0.2625,5.402921224682249,1.012903235622752,5.334094151017725,-0.9308892163765572,158.5738544790877,2,29.94974906038664,central,central,central,,71,5.402921224682249e-10,0.0025,0.2625,5.445797060935797,1.0309771182034868,5.282170636750198,-0.9299118464548018,158.42107763255143,2,31.522522216999146,central,central,central,,71,5.445797060935796e-10,0.0025,0.2625
0.001,-0.58,ringdown_only,1.9072548942624616,0.2174260567467347,8.771970217369564,-0.8500300763102858,148.21494079840858,2,0.171965234047233,central,central,central,,4,1.9072548942624614e-10,0.0025,0.2625,1.9072548942624616,0.2174260567467347,8.771970217369564,-0.8500300763102858,148.21494079840858,2,0.171965234047233,central,central,central,,4,1.9072548942624614e-10,0.0025,0.2625,1.9072548942624332,0.2174260567466652,8.771970217372237,-0.8500300763103134,148.21494079841153,2,0.17196523404711775,central,central,central,,4,1.9072548942624332e-10,0.0025,0.2625
0.001,-0.58,ringdown_plus_photon_geometry,3.66501140354666,1.2072522820147653,3.0358289299981087,-0.8039841719971412,143.51226493036927,2,19.577026583134685,central,central,central,,31,3.6650114035466603e-10,0.0025,0.2625,3.6655075494987,1.2073068596773693,3.036102644590489,-0.804017010462279,143.51542910004747,2,19.58409797105895,central,central,central,,31,3.6655075494987006e-10,0.0025,0.2625,3.6811480892042323,1.2016006418162686,3.0635370530761588,-0.8070371714882757,143.80745693427627,2,19.565316666708668,central,central,central,,31,3.681148089204232e-10,0.0025,0.2625
0.001,-0.58,ringdown_plus_all_shooting,5.618915433223603,1.5268312213155062,3.68011562429434,-0.862434746011238,149.59106509191977,2,73.60156615689226,central,central,central,,75,5.618915433223602e-10,0.0025,0.2625,5.618644320833013,1.5275018961259772,3.678322321617353,-0.8623095973766041,149.5769018591199,2,73.65913208937647,central,central,central,,75,5.618644320833014e-10,0.0025,0.2625,5.662803619180915,1.5287805400344683,3.7041311495587457,-0.8641353802566447,149.7841231470667,2,74.9468343776987,central,central,central,,75,5.662803619180915e-10,0.0025,0.2625
0.00125,-0.7125,orbital,13.845567814543688,2.2710077621678386,6.096662479624071,-0.9473908371917524,161.33229412315842,2,988.6868991104484,central,one_sided_forward,one_sided,,18,1.384556781454369e-09,0.0025,0.2625,13.843858330502352,2.268820569452637,6.101786327617017,-0.9474773045576655,161.347778414821,2,986.539763167124,central,one_sided_forward,one_sided,,18,1.3843858330502352e-09,0.0025,0.2625,13.776698798476852,2.3070064182168553,5.9716777073924305,-0.9452052667393732,160.94493852623725,2,1010.15480147318,central,one_sided_forward,one_sided,,18,1.3776698798476852e-09,0.0025,0.2625
0.00125,-0.7125,photon_geometry,17.509184392968425,2.974653512523442,5.886125667831185,-0.9417858290545628,160.35365876355053,2,2712.7177282311877,central,one_sided_forward,one_sided,,27,1.7509184392968424e-09,0.0025,0.2625,17.515370365436713,2.969680920605964,5.89806475298454,-0.942029151923262,160.3951667299629,2,2705.566590764289,central,one_sided_forward,one_sided,,27,1.751537036543671e-09,0.0025,0.2625,17.5028440470241,2.983120298644621,5.86729407291302,-0.9414282749204368,160.29281668194628,2,2726.2067005872577,central,one_sided_forward,one_sided,,27,1.7502844047024101e-09,0.0025,0.2625
0.00125,-0.7125,redshift,9.159396085643044,0.5475666911495766,16.727452991001982,-0.9922158199158349,172.84637468605774,2,25.15403862622399,central,one_sided_forward,one_sided,,9,9.159396085643043e-10,0.0025,0.2625,9.159615410041484,0.5476266982431301,16.72602055273588,-0.9922146144200992,172.84582006426066,2,25.16075704248781,central,one_sided_forward,one_sided,,9,9.159615410041483e-10,0.0025,0.2625,9.15856042814163,0.5535065476443551,16.546435569947917,-0.9920448827994931,172.76815269885367,2,25.69803734079197,central,one_sided_forward,one_sided,,9,9.158560428141631e-10,0.0025,0.2625
0.00125,-0.7125,timing,12.041012607039775,3.1123817956318782,3.868745352494648,-0.8729738177594759,150.8060771432349,2,1404.4676980214454,central,one_sided_forward,one_sided,,17,1.2041012607039775e-09,0.0025,0.2625,12.033798006505217,3.1074861824901587,3.872518588920009,-0.8732271776061731,150.83585202001225,2,1398.3756313103547,central,one_sided_forward,one_sided,,17,1.2033798006505215e-09,0.0025,0.2625,12.097529479203686,3.074601276693283,3.9346661210700185,-0.8768964846897318,151.27022476344328,2,1383.4739450811303,central,one_sided_forward,one_sided,,17,1.2097529479203687e-09,0.0025,0.2625
0.00125,-0.7125,all_shooting,26.915006414359784,5.169818825073531,5.206179815010629,-0.9277841986030008,158.0920050163716,2,19361.527731427675,central,one_sided_forward,one_sided,,71,2.691500641435978e-09,0.0025,0.2625,26.915172523598752,5.162157144176188,5.2139390126787895,-0.9279977321676762,158.1248185366076,2,19304.42089408855,central,one_sided_forward,one_sided,,71,2.6915172523598753e-09,0.0025,0.2625,26.89993063325729,5.172135719340615,5.200932862737544,-0.9276462875645444,158.0708371587298,2,19357.182521091516,central,one_sided_forward,one_sided,,71,2.6899930633257294e-09,0.0025,0.2625
0.00125,-0.7125,ringdown_only,2.4157149467949703,0.4537582059554321,5.323793410431988,-0.7436598728356153,138.04412093378588,2,1.2015458755877757,central,one_sided_forward,one_sided,,4,2.4157149467949705e-10,0.0025,0.2625,2.4157149467949703,0.4537582059554321,5.323793410431988,-0.7436598728356153,138.04412093378588,2,1.2015458755877757,central,one_sided_forward,one_sided,,4,2.4157149467949705e-10,0.0025,0.2625,2.415714946794827,0.4537582059555269,5.32379341043056,-0.7436598728356372,138.04412093378778,2,1.2015458755881345,central,one_sided_forward,one_sided,,4,2.415714946794827e-10,0.0025,0.2625
0.00125,-0.7125,ringdown_plus_photon_geometry,17.615566941008666,3.339682348221174,5.27462348339545,-0.92850973547376,158.20368898864928,2,3461.0157249314902,central,one_sided_forward,one_sided,,31,1.7615566941008664e-09,0.0025,0.2625,17.62176962347542,3.334968419555012,5.283938978296745,-0.9287682319133628,158.2436118249828,2,3453.683135567232,central,one_sided_forward,one_sided,,31,1.762176962347542e-09,0.0025,0.2625,17.609283156983583,3.3471298692233162,5.26100983379821,-0.928159150171185,158.14965460090204,2,3473.9893337767003,central,one_sided_forward,one_sided,,31,1.7609283156983583e-09,0.0025,0.2625
0.00125,-0.7125,ringdown_plus_all_shooting,26.98766945311824,5.371393643365027,5.024332835195303,-0.9228047220384988,157.33961990383037,2,21013.806373674757,central,one_sided_forward,one_sided,,75,2.6987669453118236e-09,0.0025,0.2625,26.987855157743777,5.363919048096982,5.031368839788618,-0.923018614997656,157.37145053371793,2,20955.6516795746,central,one_sided_forward,one_sided,,75,2.698785515774378e-09,0.0025,0.2625,26.97264175612129,5.373586128733336,5.019486262980824,-0.9226640732522335,157.31871222020558,2,21007.549565239457,central,one_sided_forward,one_sided,,75,2.6972641756121293e-09,0.0025,0.2625
0.00125,-0.58,orbital,3.188329728929641,0.0915824950300652,34.813746097253144,-0.9980085474256885,176.38344800094575,2,0.0852611918906074,central,central,central,,18,3.1883297289296407e-10,0.0025,0.2625,3.188904042250127,0.0918773720240563,34.70826354736368,-0.9979961863370328,176.37223752608728,2,0.0858420402418185,central,central,central,,18,3.188904042250127e-10,0.0025,0.2625,3.1645514557720227,0.10835748639386902,29.204732973125484,-0.9971040010111106,175.63844153320628,2,0.11758235857952144,central,central,central,,18,3.164551455772023e-10,0.0025,0.2625
0.00125,-0.58,photon_geometry,3.776895565409085,0.3476069681828147,10.865419600629886,-0.9789820384158716,168.232165803283,2,1.7236413344543242,central,central,central,,27,3.776895565409085e-10,0.0025,0.2625,3.77744133444241,0.3477188762813908,10.863492298259708,-0.9789748591301962,168.23014905843408,2,1.72524982254635,central,central,central,,27,3.777441334442409e-10,0.0025,0.2625,3.759070072228867,0.3423422820584045,10.980443460348143,-0.9791445187737307,168.27789990292942,2,1.6560823381585135,central,central,central,,27,3.759070072228867e-10,0.0025,0.2625
0.00125,-0.58,redshift,1.9084243464544932,0.1746909846791451,10.924572610084578,-0.9778296661339668,167.91269726734376,2,0.1111452436883362,central,central,central,,9,1.9084243464544932e-10,0.0025,0.2625,1.9086649624108345,0.174877878116665,10.914273337291528,-0.977790507261737,167.90198743299325,2,0.1114112771143754,central,central,central,,9,1.9086649624108342e-10,0.0025,0.2625,1.9063993808624653,0.1695312639655753,11.24511984556179,-0.9789451856472652,168.22181704355614,2,0.10445455339407227,central,central,central,,9,1.9063993808624653e-10,0.0025,0.2625
0.00125,-0.58,timing,3.040381289444932,0.8781301021929223,3.462335799504308,-0.8457466657411987,147.7520233970146,2,7.128100797446966,central,central,central,,17,3.0403812894449315e-10,0.0025,0.2625,3.039441613927633,0.8792541788793277,3.456840680361188,-0.8452962110545187,147.7036863409721,2,7.141944856396606,central,central,central,,17,3.039441613927633e-10,0.0025,0.2625,3.00981493092365,0.8762435250006839,3.4349069009340765,-0.8431485706223917,147.47410980724345,2,6.95551398425953,central,central,central,,17,3.0098149309236504e-10,0.0025,0.2625
0.00125,-0.58,all_shooting,6.085131731782748,1.1038150319740394,5.512818321472056,-0.927849708936208,158.10206696165025,2,45.116206608380935,central,central,central,,71,6.085131731782748e-10,0.0025,0.2625,6.08536895113004,1.1048457219943744,5.507890223935742,-0.9277226970967756,158.08256279698404,2,45.20402489467048,central,central,central,,71,6.08536895113004e-10,0.0025,0.2625,6.047057772284398,1.0940355058608016,5.527295722935878,-0.9272567385237183,158.0111502284964,2,43.76743235864828,central,central,central,,71,6.047057772284398e-10,0.0025,0.2625
0.00125,-0.58,ringdown_only,1.926625565833628,0.2690500156233766,7.160845396606741,-0.8500300763103418,148.21494079841463,2,0.2686956781987368,central,central,central,,4,1.9266255658336283e-10,0.0025,0.2625,1.926625565833628,0.2690500156233766,7.160845396606741,-0.8500300763103418,148.21494079841463,2,0.2686956781987368,central,central,central,,4,1.9266255658336283e-10,0.0025,0.2625,1.9266255658338145,0.26905001562348024,7.1608453966046755,-0.850030076310295,148.21494079840957,2,0.26869567819899615,central,central,central,,4,1.9266255658338147e-10,0.0025,0.2625
0.00125,-0.58,ringdown_plus_photon_geometry,4.049588433687255,1.330743482386126,3.0431022111233865,-0.7981156630691827,142.9505363132492,2,29.040926682555995,central,central,central,,31,4.049588433687255e-10,0.0025,0.2625,4.050091376282386,1.3307912224200278,3.043370972132912,-0.798143488858179,142.95318251699783,2,29.05022488758725,central,central,central,,31,4.0500913762823855e-10,0.0025,0.2625,4.030395630695672,1.3371578395658368,3.014150993576275,-0.7939873194963157,142.55970979929165,2,29.04428625585222,central,central,central,,31,4.030395630695672e-10,0.0025,0.2625
0.00125,-0.58,ringdown_plus_all_shooting,6.261895502833943,1.6793375215780408,3.7287891340329034,-0.8577590613895044,149.0658939175047,2,110.58280833754952,central,central,central,,75,6.261895502833943e-10,0.0025,0.2625,6.262115521465974,1.680054320083856,3.727329197994869,-0.8576519505640212,149.0539575131041,2,110.68500718011458,central,central,central,,75,6.262115521465973e-10,0.0025,0.2625,6.2223201302571285,1.682506335161211,3.6982446961549957,-0.8544786737462512,148.7021885451176,2,109.60190904999966,central,central,central,,75,6.222320130257128e-10,0.0025,0.2625
0.00125,-0.45,orbital,0.8430356171156151,0.0578760677786112,14.5662214015716,-0.9862384494136466,170.4836452305927,2,0.002380618914745,central,one_sided_backward,one_sided,,18,8.430356171156151e-11,0.0025,0.2625,0.8431643480993656,0.0578531783422834,14.574209615776946,-0.9862554577938086,170.4895413942747,2,0.0023794627810517,central,one_sided_backward,one_sided,,18,8.431643480993656e-11,0.0025,0.2625,0.7582857298672437,0.08072441177980565,9.39351198910736,-0.9714022753079177,166.26452045798533,2,0.0037469296954542775,central,one_sided_backward,one_sided,,18,7.582857298672438e-11,0.0025,0.2625
0.00125,-0.45,photon_geometry,0.9706165907793516,0.1254352577017825,7.737988573252303,-0.9512287245271754,162.03195708172953,2,0.0148229510244567,central,one_sided_backward,one_sided,,27,9.706165907793515e-11,0.0025,0.2625,0.9708439602254456,0.1254609914139218,7.738213681274287,-0.9512317730642358,162.03252330091595,2,0.0148359819559502,central,one_sided_backward,one_sided,,27,9.708439602254456e-11,0.0025,0.2625,0.9189416788524658,0.13914305885340397,6.6042940727688695,-0.9379832859452991,159.71558768002959,2,0.01634929356174073,central,one_sided_backward,one_sided,,27,9.189416788524659e-11,0.0025,0.2625
0.00125,-0.45,redshift,0.4219580702976269,0.1043520472536392,4.043601265167427,-0.8300863041676906,146.10760454777855,2,0.0019388336232851,central,one_sided_backward,one_sided,,9,4.2195807029762685e-11,0.0025,0.2625,0.4220678702507017,0.1044545152095211,4.040685741579409,-0.8299729025505458,146.09595454082952,2,0.001943654290686,central,one_sided_backward,one_sided,,9,4.2206787025070166e-11,0.0025,0.2625,0.4115567188148262,0.10874862516964123,3.784477442108558,-0.8132176071488444,144.41150225578068,2,0.002003119886644361,central,one_sided_backward,one_sided,,9,4.115567188148262e-11,0.0025,0.2625
0.00125,-0.45,timing,1.3266015543658602,0.3105707173827715,4.271495927064023,-0.8958868054952805,153.62256531929202,2,0.1697469634634305,central,one_sided_backward,one_sided,,17,1.3266015543658603e-10,0.0025,0.2625,1.3267214367394575,0.3108831210614484,4.267589157653951,-0.8956965485079423,153.59803988073466,2,0.1701193753499674,central,one_sided_backward,one_sided,,17,1.326721436739458e-10,0.0025,0.2625,1.285054336624277,0.3165329104630576,4.059781129059738,-0.8842211829340357,152.1558316639321,2,0.16545531591883816,central,one_sided_backward,one_sided,,17,1.2850543366242771e-10,0.0025,0.2625
0.00125,-0.45,all_shooting,1.8694834137450889,0.4713648737939238,3.9661067628947015,-0.8710693407796748,150.58314256037073,2,0.7765289727782123,central,one_sided_backward,one_sided,,71,1.869483413745089e-10,0.0025,0.2625,1.8696844407823063,0.4719340780554155,3.961749167354607,-0.8708414569122104,150.55656992567185,2,0.7785729394448406,central,one_sided_backward,one_sided,,71,1.8696844407823064e-10,0.0025,0.2625,1.775457045555491,0.47522992949215637,3.7359958524767003,-0.8610963690791191,149.43990690890058,2,0.7119146135965829,central,one_sided_backward,one_sided,,71,1.775457045555491e-10,0.0025,0.2625
0.00125,-0.45,ringdown_only,1.512628222268845,0.1675213127176726,9.02946734197404,-0.9127570199959032,155.88917579955117,2,0.0642102754956101,central,one_sided_backward,one_sided,,4,1.512628222268845e-10,0.0025,0.2625,1.512628222268845,0.1675213127176726,9.02946734197404,-0.9127570199959032,155.88917579955117,2,0.0642102754956101,central,one_sided_backward,one_sided,,4,1.512628222268845e-10,0.0025,0.2625,1.51262822226888,0.16752131271770598,9.029467341972449,-0.9127570199958942,155.8891757995499,2,0.0642102754956391,central,one_sided_backward,one_sided,,4,1.51262822226888e-10,0.0025,0.2625
0.00125,-0.45,ringdown_plus_photon_geometry,1.6775663417864457,0.6780186340322403,2.474218638814986,-0.6376862469941483,129.6195043366901,2,1.293727076194262,central,one_sided_backward,one_sided,,31,1.6775663417864455e-10,0.0025,0.2625,1.6776529824512452,0.6781345404594068,2.4739235098019163,-0.6376734000238726,129.61854876650048,2,1.2943031184710403,central,one_sided_backward,one_sided,,31,1.6776529824512452e-10,0.0025,0.2625,1.6651910519954043,0.6380132360168436,2.609963176299125,-0.6514091499440569,130.64793018409227,2,1.1287233622062534,central,one_sided_backward,one_sided,,31,1.6651910519954045e-10,0.0025,0.2625
0.00125,-0.45,ringdown_plus_all_shooting,2.280771410749183,0.9117797867044384,2.5014498500705584,-0.7153653367976256,135.6731478409654,2,4.324575077407848,central,one_sided_backward,one_sided,,75,2.2807714107491834e-10,0.0025,0.2625,2.2810292039874973,0.9118415332219112,2.501563178338327,-0.7153613459829302,135.67282060523576,2,4.32613861736975,central,one_sided_backward,one_sided,,75,2.281029203987497e-10,0.0025,0.2625,2.2247756486994423,0.8628858838054444,2.578296493723919,-0.720598449908709,136.1039116956462,2,3.685353681539114,central,one_sided_backward,one_sided,,75,2.2247756486994425e-10,0.0025,0.2625
0.0015,-0.7125,orbital,26.321793213918877,2.638086381281256,9.977608542573575,-0.9801096332443732,168.55326782173654,2,4821.797525980714,central,one_sided_forward,one_sided,,18,2.6321793213918875e-09,0.0025,0.2625,26.317815025777,2.63810095176169,9.976045461111829,-0.9801034653086071,168.55148723499775,2,4820.393382118447,central,one_sided_forward,one_sided,,18,2.6317815025777e-09,0.0025,0.2625,26.26984289453804,2.6750484830446193,9.820324028160751,-0.9794742414344558,168.37125354338582,2,4938.3090593384495,central,one_sided_forward,one_sided,,18,2.6269842894538042e-09,0.0025,0.2625
0.0015,-0.7125,photon_geometry,27.33718005523196,4.182224373252931,6.536516842583728,-0.9526272067918012,162.2935420336044,2,13071.399370568744,central,one_sided_forward,one_sided,,27,2.7337180055231963e-09,0.0025,0.2625,27.36162632311241,4.1913049058794805,6.528187983825767,-0.952504276222224,162.27039828381567,2,13151.713100321294,central,one_sided_forward,one_sided,,27,2.736162632311241e-09,0.0025,0.2625,27.334441974464507,4.213232342086278,6.487760406996505,-0.9519471931011266,162.16588236964992,2,13263.289319309035,central,one_sided_forward,one_sided,,27,2.733444197446451e-09,0.0025,0.2625
0.0015,-0.7125,redshift,11.793745460561713,0.9989727133395748,11.805873476899198,-0.9833418242025476,169.52736228803843,2,138.8068031753549,central,one_sided_forward,one_sided,,9,1.179374546056171e-09,0.0025,0.2625,11.796812566335992,0.9985702795152156,11.813702859315113,-0.9833671698472324,169.53535469099916,2,138.767137699412,central,one_sided_forward,one_sided,,9,1.1796812566335991e-09,0.0025,0.2625,11.793075303515701,1.0122245954822175,11.650650810255755,-0.9829114312744417,169.39255282674483,2,142.497719793542,central,one_sided_forward,one_sided,,9,1.1793075303515703e-09,0.0025,0.2625
0.0015,-0.7125,timing,19.421280279385662,3.827497149933155,5.074146241944256,-0.9234725527767248,157.43914456311285,2,5525.67660238114,central,one_sided_forward,one_sided,,17,1.942128027938566e-09,0.0025,0.2625,19.420562738494,3.8292970055463793,5.07157389734072,-0.923390148522486,157.426841636238,2,5530.465970022139,central,one_sided_forward,one_sided,,17,1.9420562738494e-09,0.0025,0.2625,19.443027594940016,3.7886461150217876,5.131919689687936,-0.9250154049022404,157.67067803252354,2,5426.20087926472,central,one_sided_forward,one_sided,,17,1.9443027594940015e-09,0.0025,0.2625
0.0015,-0.7125,all_shooting,44.1643861635714,6.785421668582738,6.508716527973118,-0.9530991103696712,162.38265914410377,2,89804.49599955158,central,one_sided_forward,one_sided,,71,4.4164386163571406e-09,0.0025,0.2625,44.17758796939502,6.79242367595057,6.503950589214764,-0.9530294770921416,162.36948174953184,2,90043.74199542833,central,one_sided_forward,one_sided,,71,4.417758796939502e-09,0.0025,0.2625,44.13863133876227,6.8155105196538175,6.476203244273508,-0.9526533791380115,162.29847320009753,2,90497.06816304284,central,one_sided_forward,one_sided,,71,4.4138631338762275e-09,0.0025,0.2625
0.0015,-0.7125,ringdown_only,2.442190312862936,0.5386069093387829,4.53427215752036,-0.7436598728358622,138.04412093380705,2,1.7302260608446405,central,one_sided_forward,one_sided,,4,2.442190312862936e-10,0.0025,0.2625,2.442190312862936,0.5386069093387829,4.53427215752036,-0.7436598728358622,138.04412093380705,2,1.7302260608446405,central,one_sided_forward,one_sided,,4,2.442190312862936e-10,0.0025,0.2625,2.4421903128628073,0.5386069093393888,4.53427215751502,-0.7436598728353624,138.04412093376425,2,1.7302260608483495,central,one_sided_forward,one_sided,,4,2.442190312862807e-10,0.0025,0.2625
0.0015,-0.7125,ringdown_plus_photon_geometry,27.412164066089865,4.4317114325284965,6.185457804153542,-0.9473894877462432,161.33205256705315,2,14758.070910144652,central,one_sided_forward,one_sided,,31,2.741216406608986e-09,0.0025,0.2625,27.436529089319457,4.440370966219322,6.178882192061494,-0.9472750359083776,161.31157619071405,2,14842.151050243456,central,one_sided_forward,one_sided,,31,2.7436529089319453e-09,0.0025,0.2625,27.409478867087557,4.460706668845044,6.144649469673458,-0.946725520832006,161.21356314677936,2,14948.887989321653,central,one_sided_forward,one_sided,,31,2.740947886708756e-09,0.0025,0.2625
0.0015,-0.7125,ringdown_plus_all_shooting,44.21254668125362,6.931093659050246,6.3788701835709976,-0.9512518842805654,162.03625908458338,2,93906.27154258844,central,one_sided_forward,one_sided,,75,4.421254668125362e-09,0.0025,0.2625,44.22572774522091,6.937989227425758,6.374430154834679,-0.9511830675563104,162.02347906019548,2,94149.32668664066,central,one_sided_forward,one_sided,,75,4.4225727745220915e-09,0.0025,0.2625,44.186856898153664,6.960318131507925,6.348396159958389,-0.9508097285248429,161.95429842132023,2,94589.82044328928,central,one_sided_forward,one_sided,,75,4.4186856898153665e-09,0.0025,0.2625
0.0015,-0.61,orbital,4.59393131831724,0.1396956403575296,32.88528766223322,-0.9974092631171722,175.87481822211586,2,0.4118458570318676,central,central,central,,18,4.59393131831724e-10,0.0025,0.2625,4.59448965900561,0.1396957678243103,32.889254488968575,-0.9974098100815124,175.87525389382188,2,0.4119467253494283,central,central,central,,18,4.5944896590056093e-10,0.0025,0.2625,4.595376600314679,0.13975148991399153,32.8824873576865,-0.9974087852513811,175.87443762684183,2,0.41243461737278897,central,central,central,,18,4.595376600314679e-10,0.0025,0.2625
0.0015,-0.61,photon_geometry,5.631768749185738,0.529933643693438,10.627309317322128,-0.9734862304409536,166.77676753476442,2,8.907023777739795,central,central,central,,27,5.631768749185737e-10,0.0025,0.2625,5.634867192348774,0.5297287251711231,10.637269463777882,-0.9735493801763592,166.7925944666244,2,8.909932557839397,central,central,central,,27,5.634867192348773e-10,0.0025,0.2625,5.630226045930738,0.5296712770489073,10.629660866830184,-0.9735019446025226,166.78070416439158,2,8.893332062786893,central,central,central,,27,5.630226045930738e-10,0.0025,0.2625
0.0015,-0.61,redshift,3.132147270502558,0.225519547457369,13.888584407942028,-0.9832233005425448,169.49006723644118,2,0.4989450641525613,central,central,central,,9,3.1321472705025576e-10,0.0025,0.2625,3.1309775308990955,0.2257558005465507,13.868868588621222,-0.9831756662117902,169.47511527080746,2,0.4996176101046146,central,central,central,,9,3.1309775308990954e-10,0.0025,0.2625,3.13117804339842,0.22588360157227066,13.861909503849533,-0.9831583986144021,169.46970031932182,2,0.500247507276456,central,central,central,,9,3.1311780433984204e-10,0.0025,0.2625
0.0015,-0.61,timing,4.097440314193447,1.26916090976021,3.228464005377852,-0.8091553441646265,144.0134881634374,2,27.04323529600795,central,central,central,,17,4.0974403141934467e-10,0.0025,0.2625,4.098070364337782,1.2705870511734014,3.2253361629596085,-0.8088530068439789,143.98401798921805,2,27.11238182710909,central,central,central,,17,4.0980703643377824e-10,0.0025,0.2625,4.096615671287432,1.2704849137546994,3.224450465279898,-0.8087375531064372,143.97276969619713,2,27.088781422514206,central,central,central,,17,4.096615671287432e-10,0.0025,0.2625
0.0015,-0.61,all_shooting,8.897301880119823,1.490093999730724,5.970966852915091,-0.926197441853264,157.84961725514472,2,175.76968894415435,central,central,central,,71,8.897301880119822e-10,0.0025,0.2625,8.89942595131192,1.4912970244729675,5.9675744035344165,-0.9261337351114556,157.83993822555018,2,176.13768752387256,central,central,central,,71,8.89942595131192e-10,0.0025,0.2625,8.896361972418735,1.491123213754604,5.966215192920214,-0.9260897820757787,157.8332627362161,2,175.9753966411572,central,central,central,,71,8.896361972418735e-10,0.0025,0.2625
0.0015,-0.61,ringdown_only,2.0553766736660357,0.3639788295310937,5.646967644557608,-0.8252511517205303,145.61396252356857,2,0.5596739524100431,central,central,central,,4,2.0553766736660355e-10,0.0025,0.2625,2.0553766736660357,0.3639788295310937,5.646967644557608,-0.8252511517205303,145.61396252356857,2,0.5596739524100431,central,central,central,,4,2.0553766736660355e-10,0.0025,0.2625,2.0553766736659673,0.36397882953118715,5.646967644555971,-0.8252511517204062,145.61396252355598,2,0.5596739524102929,central,central,central,,4,2.0553766736659673e-10,0.0025,0.2625
0.0015,-0.61,ringdown_plus_photon_geometry,5.821769752764954,1.568980470181728,3.710543160610944,-0.8337750722818238,146.4885049671647,2,83.43439598655027,central,central,central,,31,5.821769752764955e-10,0.0025,0.2625,5.824823557398663,1.5687017504455238,3.713149141157244,-0.8340154909952047,146.51346313362046,2,83.492278147829,central,central,central,,31,5.824823557398662e-10,0.0025,0.2625,5.82030370232938,1.56879433376573,3.7100489063842663,-0.833761452135293,146.48709153420643,2,83.37259464281003,central,central,central,,31,5.820303702329381e-10,0.0025,0.2625
