protocol,fold,feature_set,target,noise,realization,R2,MAE,RMSE,NMAE,NRMSE
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,k,0.005,1,0.5766466030302926,0.00015652931372611015,0.00018186391653722406,0.06261172549044405,0.07274556661488962
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,wq,0.005,1,-11.466916275194611,0.08158856992133304,0.09514790574167194,0.3108135997003163,0.36246821234922644
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,k,0.01,1,0.5256291837334326,0.00016120181228134882,0.0001925103114662318,0.06448072491253953,0.07700412458649272
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,wq,0.01,1,-12.705854663410012,0.08584610128429879,0.09976375183104304,0.3270327667973287,0.380052387927783
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,k,0.0,2,0.7869232984386939,0.00010241567872485502,0.00012902177068028884,0.04096627148994201,0.051608708272115535
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,wq,0.0,2,-11.768559372031593,0.08259214275134508,0.09629210092337276,0.3146367342908384,0.3668270511366581
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,k,0.001,2,0.8101796841137529,0.00010152716998544685,0.0001217773056797245,0.04061086799417874,0.0487109222718898
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,wq,0.001,2,-14.695190542525403,0.0881497425882839,0.10675863405246407,0.3358085431934624,0.4066995582951012
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,k,0.005,2,0.6471824905264174,0.0001296476456144819,0.0001660236968857869,0.051859058245792754,0.06640947875431476
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,wq,0.005,2,-14.411486755862985,0.08657809113032292,0.10578935784871128,0.3298212995440873,0.4030070775189001
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,k,0.01,2,0.6389281680828398,0.00014518037260600688,0.00016795456787038616,0.05807214904240275,0.06718182714815446
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,wq,0.01,2,-15.610614993812248,0.08923000819890195,0.10982787184936142,0.3399238407577217,0.4183918927594721
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,k,0.0,3,0.7869232984386939,0.00010241567872485502,0.00012902177068028884,0.04096627148994201,0.051608708272115535
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,wq,0.0,3,-11.768559372031593,0.08259214275134508,0.09629210092337276,0.3146367342908384,0.3668270511366581
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,k,0.001,3,0.8393098850387557,8.519261413977157e-05,0.00011204425568206169,0.034077045655908626,0.044817702272824674
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,wq,0.001,3,-10.686348933414449,0.08031504084056587,0.09212110462256638,0.30596206034501283,0.3509375414193005
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,k,0.005,3,0.7763357435339123,0.00010403160046651232,0.00013218838843261953,0.041612640186604925,0.05287535537304781
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,wq,0.005,3,-11.774518266526572,0.0783215411404504,0.09631456733965715,0.29836777577314433,0.36691263748440817
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,k,0.01,3,0.6834583596660455,0.00014098581732689875,0.00015725716406920923,0.0563943269307595,0.06290286562768369
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,wq,0.01,3,-13.447003594650315,0.08103911286393908,0.10242562027373307,0.30872042995786314,0.3901928391380307
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,k,0.0,4,0.7869232984386939,0.00010241567872485502,0.00012902177068028884,0.04096627148994201,0.051608708272115535
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,wq,0.0,4,-11.768559372031593,0.08259214275134508,0.09629210092337276,0.3146367342908384,0.3668270511366581
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,k,0.001,4,0.8139451996811736,9.482837686498037e-05,0.00012056339110570967,0.037931350745992146,0.048225356442283866
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,wq,0.001,4,-14.403799359397151,0.08909324097575347,0.10576297018776103,0.3394028227647751,0.40290655309623247
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,k,0.005,4,0.7165324835967237,0.00013292763283596307,0.0001488149848604164,0.05317105313438523,0.059525993944166564
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,wq,0.005,4,-14.330608591907472,0.08604359422795937,0.10551140595251567,0.32778512086841666,0.4019482131524406
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,k,0.01,4,0.7469226899524342,0.00012465308196522005,0.00014061175216697244,0.04986123278608802,0.056244700866788976
grouped_physical_interpolation,blocks_3x3_g0,ringdown_plus_photon_geometry,wq,0.01,4,-15.233924983052876,0.08722884815523707,0.10857541040011247,0.3323003739247126,0.4136206110480475
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,k,0.0,0,0.5488023945229917,0.00015667404490862558,0.00018774933535938622,0.06266961796345023,0.07509973414375448
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,wq,0.0,0,0.1507319622664669,0.023336245386602266,0.02939157757133967,0.08889998242515149,0.11196791455748445
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,k,0.001,0,0.5266442605150503,0.00016725391207454807,0.00019230423070557158,0.06690156482981922,0.07692169228222863
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,wq,0.001,0,-0.26415673370510784,0.028643025384239903,0.03585923071631156,0.10911628717805677,0.1366065932049964
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,k,0.005,0,0.6457613139909912,0.00013079572582609656,0.0001663577390578924,0.052318290330438624,0.06654309562315695
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,wq,0.005,0,-0.278555374779061,0.030630217893597215,0.036062869343454554,0.11668654435656081,0.13738235940363638
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,k,0.01,0,0.5034438912359169,0.0001594098053790475,0.0001969605188792769,0.063763922151619,0.07878420755171076
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,wq,0.01,0,-1.3353205801388235,0.038497645869995684,0.048738679738067954,0.1466576985523645,0.18567116090692554
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,k,0.0,1,0.5488023945229917,0.00015667404490862558,0.00018774933535938622,0.06266961796345023,0.07509973414375448
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,wq,0.0,1,0.1507319622664669,0.023336245386602266,0.02939157757133967,0.08889998242515149,0.11196791455748445
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,k,0.001,1,0.6113298040558302,0.00014503933310245943,0.00017425515504035534,0.05801573324098377,0.06970206201614214
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,wq,0.001,1,0.1833018710862534,0.022995616686236668,0.028822476090795017,0.08760234928090159,0.10979990891731435
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,k,0.005,1,0.5964187557893406,0.00015289319443415538,0.00017756628256501226,0.06115727777366215,0.0710265130260049
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,wq,0.005,1,-0.26842694757025254,0.02938428152122733,0.035919744371746505,0.11194012008086601,0.13683712141617715
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,k,0.01,1,0.41461095326960584,0.00017328058382121096,0.00021385396717342432,0.06931223352848438,0.08554158686936972
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,wq,0.01,1,-0.585881692372942,0.033120497244998874,0.040163902125672495,0.12617332283809093,0.1530053414311333
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,k,0.0,2,0.5488023945229917,0.00015667404490862558,0.00018774933535938622,0.06266961796345023,0.07509973414375448
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,wq,0.0,2,0.1507319622664669,0.023336245386602266,0.02939157757133967,0.08889998242515149,0.11196791455748445
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,k,0.001,2,0.5890272426372236,0.0001595050731215364,0.00017918495101142536,0.06380202924861457,0.07167398040457014
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,wq,0.001,2,0.06948054130485015,0.023602023239656177,0.030765447532767526,0.08991246948440448,0.11720170488673343
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,k,0.005,2,0.4670017936601678,0.00017329444071035132,0.00020406000311256342,0.06931777628414053,0.08162400124502536
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,wq,0.005,2,-0.4899675008330344,0.0346958228921148,0.03893040350745931,0.13217456339853256,0.14830629907603546
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,k,0.01,2,0.3743989905700822,0.00019662135480788372,0.00022107708805236317,0.07864854192315349,0.08843083522094526
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,wq,0.01,2,-1.610410995071375,0.042891236123792045,0.05152938418076778,0.1633951852334935,0.1963024159267344
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,k,0.0,3,0.5488023945229917,0.00015667404490862558,0.00018774933535938622,0.06266961796345023,0.07509973414375448
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,wq,0.0,3,0.1507319622664669,0.023336245386602266,0.02939157757133967,0.08889998242515149,0.11196791455748445
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,k,0.001,3,0.5436215900677352,0.00016148937788831638,0.00018882415967232103,0.06459575115532655,0.07552966386892841
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,wq,0.001,3,-0.5348655255461718,0.030959838925528713,0.039512605922243274,0.11794224352582366,0.15052421303711722
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,k,0.005,3,0.5717370641003711,0.00015533081126668338,0.00018291539538037391,0.06213232450667335,0.07316615815214957
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,wq,0.005,3,-0.07720638374007627,0.025063330818794624,0.033101674707793974,0.09547935550016999,0.12610161793445324
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,k,0.01,3,0.3761791833082455,0.00019455723294112032,0.00022076231857824676,0.07782289317644812,0.0883049274312987
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,wq,0.01,3,-0.5956091029814647,0.03166482745050926,0.04028689159564133,0.12062791409717813,0.1534738727453003
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,k,0.0,4,0.5488023945229917,0.00015667404490862558,0.00018774933535938622,0.06266961796345023,0.07509973414375448
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,wq,0.0,4,0.1507319622664669,0.023336245386602266,0.02939157757133967,0.08889998242515149,0.11196791455748445
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,k,0.001,4,0.5102423249876933,0.00016752677793040662,0.00019560756212461843,0.06701071117216265,0.07824302484984737
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,wq,0.001,4,-0.3095733054209586,0.02907746184225053,0.036497693031311985,0.11077128320857343,0.13903883059547423
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,k,0.005,4,0.6125061282995006,0.0001406809922901545,0.000173991260489145,0.0562723969160618,0.06959650419565801
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,wq,0.005,4,-0.19924190270427733,0.028157887132182573,0.03492640652725392,0.10726814145593361,0.1330529772466816
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,k,0.01,4,0.7631133575358184,0.00010347213282246403,0.00013603958593921912,0.04138885312898561,0.054415834375687644
grouped_physical_interpolation,blocks_3x3_g1,ringdown_plus_photon_geometry,wq,0.01,4,-0.7506342702959166,0.030983123810070085,0.0421986172382061,0.11803094784788604,0.160756637097928
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,k,0.0,0,0.09444514087821043,0.00022639847896885898,0.00026598209219586536,0.09055939158754359,0.10639283687834615
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,wq,0.0,0,-32.24781784016343,0.10886338633025906,0.11769986165413034,0.4147176622105107,0.4483804253490679
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,k,0.001,0,0.11467031908246006,0.00021617633503898505,0.00026299502147699073,0.08647053401559401,0.1051980085907963
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,wq,0.001,0,-30.527684691481905,0.10626475414382752,0.11461472544187964,0.4048181110241048,0.4366275254928748
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,k,0.005,0,0.08084095014196147,0.00023862432865244683,0.00026797257466046646,0.09544973146097874,0.10718902986418657
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,wq,0.005,0,-25.60413457791533,0.09974568198560392,0.1052855929086757,0.37998355042134824,0.40108797298543125
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,k,0.01,0,-0.012390993962845043,0.00024749952108370574,0.00028123485986510864,0.09899980843348229,0.11249394394604345
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,wq,0.01,0,-26.474161022562512,0.09992616075760476,0.10699330396213762,0.38067108860039905,0.4075935389033814
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,k,0.0,1,0.09444514087821043,0.00022639847896885898,0.00026598209219586536,0.09055939158754359,0.10639283687834615
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,wq,0.0,1,-32.24781784016343,0.10886338633025906,0.11769986165413034,0.4147176622105107,0.4483804253490679
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,k,0.001,1,-0.03651681872552115,0.0002454752134249704,0.0002845661196680507,0.09819008536998816,0.11382644786722027
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,wq,0.001,1,-30.227424810158087,0.10538784504581418,0.11406764223140815,0.40147750493643497,0.43454339897679295
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,k,0.005,1,-0.36990306661404015,0.0002586913318639555,0.0003271447341456407,0.1034765327455822,0.13085789365825626
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,wq,0.005,1,-26.912747686255848,0.10110429043286602,0.1078439221094074,0.3851592016490134,0.4108339889882186
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,k,0.01,1,-0.18635555059692988,0.00023752202385758756,0.00030444051535625995,0.09500880954303502,0.12177620614250398
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,wq,0.01,1,-28.26028526850141,0.10846236730403913,0.11041641874532179,0.4131899706820538,0.4206339761726544
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,k,0.0,2,0.09444514087821043,0.00022639847896885898,0.00026598209219586536,0.09055939158754359,0.10639283687834615
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,wq,0.0,2,-32.24781784016343,0.10886338633025906,0.11769986165413034,0.4147176622105107,0.4483804253490679
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,k,0.001,2,0.00028715789874989017,0.0002410855067294347,0.00027946836276967053,0.09643420269177388,0.11178734510786821
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,wq,0.001,2,-33.19586000078025,0.10908670832284346,0.11936613841590545,0.4155684126584513,0.4547281463463064
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,k,0.005,2,0.08724091661097155,0.00021740247550794072,0.00026703801862238243,0.08696099020317628,0.10681520744895297
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,wq,0.005,2,-29.70801055549819,0.10332560107685552,0.11311500518553778,0.3936213374356401,0.43091430546871534
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,k,0.01,2,-0.061377315989600945,0.00023295733669505153,0.00028795850883710244,0.0931829346780206,0.11518340353484098
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,wq,0.01,2,-26.25108311730873,0.09670012613582674,0.10655804974541012,0.36838143289838754,0.40593542760156237
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,k,0.0,3,0.09444514087821043,0.00022639847896885898,0.00026598209219586536,0.09055939158754359,0.10639283687834615
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,wq,0.0,3,-32.24781784016343,0.10886338633025906,0.11769986165413034,0.4147176622105107,0.4483804253490679
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,k,0.001,3,-0.01202066535906221,0.0002357671823293955,0.0002811834178631036,0.0943068729317582,0.11247336714524145
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,wq,0.001,3,-35.24503714681165,0.11373525638154236,0.12289059691925787,0.4332771671677804,0.4681546549305062
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,k,0.005,3,0.01599115465580403,0.00022930815718063784,0.00027726465884153953,0.09172326287225513,0.11090586353661581
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,wq,0.005,3,-28.15852512818596,0.10467541458313184,0.1102242508256576,0.39876348412621654,0.419901907907267
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,k,0.01,3,-0.11557416901326545,0.00024347513374180655,0.0002952189559533083,0.09739005349672263,0.11808758238132332
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,wq,0.01,3,-28.46511932270413,0.1067494644924483,0.11080222493761899,0.4066646266378983,0.4221037140480723
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,k,0.0,4,0.09444514087821043,0.00022639847896885898,0.00026598209219586536,0.09055939158754359,0.10639283687834615
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,wq,0.0,4,-32.24781784016343,0.10886338633025906,0.11769986165413034,0.4147176622105107,0.4483804253490679
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,k,0.001,4,-0.0329573225243629,0.0002425782430027942,0.0002840770860562602,0.09703129720111768,0.11363083442250407
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,wq,0.001,4,-28.68341976252526,0.10174985937937338,0.11121192187764248,0.3876185119214224,0.42366446429578086
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,k,0.005,4,-0.49778959713733517,0.00029103299120437036,0.00034207427888742866,0.11641319648174814,0.13682971155497145
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,wq,0.005,4,-43.685315653824944,0.12823959790030362,0.13645102243085996,0.48853180152496617,0.5198134187842284
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,k,0.01,4,-0.2584459162131354,0.00025638775082159284,0.0003135539621885701,0.10255510032863714,0.12542158487542804
grouped_physical_interpolation,blocks_3x3_g2,ringdown_plus_photon_geometry,wq,0.01,4,-34.8630927727486,0.11926011204003562,0.12224138138117786,0.4543242363429928,0.4656814528806776
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,k,0.0,0,0.8526335859858422,9.962036834967383e-05,0.00010729865374204879,0.03984814733986953,0.042919461496819515
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,wq,0.0,0,0.39806727251842966,0.01832325842694551,0.020907094904341825,0.06980288924550669,0.07964607582606409
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,k,0.001,0,0.8409819735193125,0.00010428535318451795,0.00011145978341448414,0.04171414127380718,0.044583913365793655
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,wq,0.001,0,0.1765104576082036,0.020550305669771667,0.02445393516474481,0.0782868787419873,0.0931578482466469
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,k,0.005,0,0.8032817891998307,0.00010937933827033942,0.00012397019891394556,0.04375173530813577,0.04958807956557822
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,wq,0.005,0,0.15308506980432524,0.020433189909412855,0.024799310531256454,0.07784072346442993,0.09447356392859602
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,k,0.01,0,0.81869501336442,0.00010563170882729224,0.00011901450365776725,0.04225268353091689,0.047605801463106896
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,wq,0.01,0,0.2861108904156251,0.02010143123274851,0.02276853515817313,0.076576880886661,0.0867372767930405
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,k,0.0,1,0.8526335859858422,9.962036834967383e-05,0.00010729865374204879,0.03984814733986953,0.042919461496819515
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,wq,0.0,1,0.39806727251842966,0.01832325842694551,0.020907094904341825,0.06980288924550669,0.07964607582606409
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,k,0.001,1,0.8201263147193426,0.00010962466942114038,0.00011854379638998981,0.043849867768456154,0.04741751855599592
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,wq,0.001,1,0.361474870452993,0.01785493489769998,0.02153320669472543,0.06801879961028563,0.08203126359895402
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,k,0.005,1,0.7870437100673509,0.00011746545197233372,0.00012898530982630624,0.04698618078893348,0.05159412393052249
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,wq,0.005,1,0.21650885011632437,0.020632106301443846,0.023852656819669686,0.07859850019597656,0.09086726407493213
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,k,0.01,1,0.72912986896401,0.00013335954642246941,0.00014547071522195358,0.05334381856898777,0.05818828608878143
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,wq,0.01,1,0.13929082954554972,0.022102225938039607,0.02500045583861628,0.08419895595443659,0.09523983176615725
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,k,0.0,2,0.8526335859858422,9.962036834967383e-05,0.00010729865374204879,0.03984814733986953,0.042919461496819515
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,wq,0.0,2,0.39806727251842966,0.01832325842694551,0.020907094904341825,0.06980288924550669,0.07964607582606409
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,k,0.001,2,0.8587671135276052,9.680529603301035e-05,0.00010504198806027924,0.03872211841320414,0.0420167952241117
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,wq,0.001,2,0.21403438298459843,0.018802575291989206,0.023890293547665045,0.07162885825519696,0.09101064208634302
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,k,0.005,2,0.8283063168281031,0.00010460058063364653,0.00011581696334218252,0.04184023225345861,0.046326785336873004
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,wq,0.005,2,0.3150564537130899,0.018849093738497483,0.022302168936592575,0.07180607138475231,0.08496064356797171
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,k,0.01,2,0.8012588106912572,0.0001120185982040915,0.0001246060007172429,0.0448074392816366,0.049842400286897154
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,wq,0.01,2,0.4270507183110689,0.018669922073470152,0.02039754039495827,0.07112351266083868,0.07770491579031721
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,k,0.0,3,0.8526335859858422,9.962036834967383e-05,0.00010729865374204879,0.03984814733986953,0.042919461496819515
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,wq,0.0,3,0.39806727251842966,0.01832325842694551,0.020907094904341825,0.06980288924550669,0.07964607582606409
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,k,0.001,3,0.8316052778495888,0.0001068041983986623,0.00011469890002960303,0.04272167935946492,0.04587956001184121
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,wq,0.001,3,0.33630217463796164,0.019228623028203523,0.02195355766787183,0.07325189725029914,0.08363260063951172
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,k,0.005,3,0.8474782757142312,0.0001000728746001386,0.00010915933175787442,0.040029149840055435,0.043663732703149764
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,wq,0.005,3,0.2790876272079207,0.01942821692049576,0.022880259820664696,0.07401225493522194,0.08716289455491312
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,k,0.01,3,0.8586737179606033,9.095851269100489e-05,0.00010507671380628473,0.036383405076401955,0.04203068552251389
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,wq,0.01,3,0.12684693409131187,0.021944327144799568,0.02518053214356104,0.08359743674209359,0.09592583673737538
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,k,0.0,4,0.8526335859858422,9.962036834967383e-05,0.00010729865374204879,0.03984814733986953,0.042919461496819515
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,wq,0.0,4,0.39806727251842966,0.01832325842694551,0.020907094904341825,0.06980288924550669,0.07964607582606409
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,k,0.001,4,0.8386922866996563,0.0001071943134987122,0.00011225936531795175,0.042877725399484874,0.0449037461271807
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,wq,0.001,4,0.4250790990303067,0.017951994711239913,0.020432606016704075,0.06838855128091395,0.07783849911125361
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,k,0.005,4,0.7790818636447299,0.00012098585369462573,0.00013137438640296474,0.04839434147785029,0.052549754561185893
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,wq,0.005,4,0.35111101548370083,0.018343106808869997,0.021707255251483246,0.06987850212902856,0.08269430571993618
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,k,0.01,4,0.7417475904707667,0.00012399911620053898,0.00014204213985459158,0.049599646480215594,0.05681685594183663
grouped_physical_interpolation,blocks_3x3_g3,ringdown_plus_photon_geometry,wq,0.01,4,0.4457996936603188,0.016482249502439573,0.02006102379192699,0.06278952191405551,0.07642294777876948
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_photon_geometry,k,0.0,0,0.9446103376562336,5.872082473125347e-05,6.578234847287495e-05,0.023488329892501388,0.026312939389149977
grouped_physical_interpolation,blocks_3x3_g4,ringdown_plus_photon_geometry,wq,0.0,0,-0.041787000951641895,0.02749806566142119,0.032552921758737675,0.1047545358530331,0.12401113050947685
