protocol,direction,model,feature_set,target,metric,mean,std,median,q25,q75,n
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_all_shooting,k,R2,0.8973780199773644,0.02783854994955274,0.9142343028073953,0.8743678354701252,0.9188828336793913,5
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_all_shooting,k,MAE,0.00020841547667773487,2.601423143225194e-05,0.0001972266743078521,0.00018846877043288056,0.00023350975383075454,5
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_all_shooting,k,RMSE,0.0002514614340935443,3.3650495497193465e-05,0.00023152442796685183,0.00022516267219586028,0.0002802143872665566,5
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_all_shooting,k,NMAE,0.08336619067109394,0.010405692572900777,0.07889066972314084,0.07538750817315222,0.09340390153230181,5
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_all_shooting,k,NRMSE,0.10058457363741771,0.013460198198877385,0.09260977118674073,0.0900650688783441,0.11208575490662263,5
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_all_shooting,k,joint_error_median,0.2850262933273807,0.02044232559198417,0.2777458828196413,0.2764309854493821,0.2910367123497084,5
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_all_shooting,wq,R2,-10.755377493205604,1.0838466766114496,-10.994459931671233,-11.155340168848495,-9.980421221248926,5
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_all_shooting,wq,MAE,0.06575148337512662,0.0032368449412283943,0.06599393579198719,0.06345027700438599,0.06741241996273356,5
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_all_shooting,wq,RMSE,0.06992673695044802,0.0032259523720101187,0.07069435365145045,0.06764004367867986,0.07116688183666289,5
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_all_shooting,wq,NMAE,0.2504818414290537,0.012330837871346265,0.2514054696837607,0.24171534096908948,0.25680921890565167,5
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_all_shooting,wq,NRMSE,0.26638756933504004,0.012289342369562356,0.26931182343409693,0.25767635687116136,0.27111193080633483,5
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_all_shooting,wq,joint_error_median,0.26954185549903886,0.02349538642883617,0.26810218776233746,0.2537293539079315,0.27081779243455795,5
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_photon_geometry,k,R2,0.8632680046393333,0.030190748738548913,0.8687968258266562,0.8682346660558059,0.8763242829663276,5
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_photon_geometry,k,MAE,0.0002548028678322168,2.5752507965613952e-05,0.000250476680722297,0.0002465069546715963,0.0002534504019877212,5
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_photon_geometry,k,RMSE,0.0002910246184350012,3.086601215695595e-05,0.0002863598852114938,0.0002780239614602404,0.0002869727055228795,5
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_photon_geometry,k,NMAE,0.10192114713288672,0.010301003186245584,0.1001906722889188,0.09860278186863851,0.10138016079508849,5
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_photon_geometry,k,NRMSE,0.11640984737400048,0.012346404862782379,0.11454395408459753,0.11120958458409615,0.11478908220915181,5
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_photon_geometry,k,joint_error_median,0.3674637856818602,0.019593412115534458,0.3612884701417275,0.3532810805778364,0.3867533410807768,5
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_photon_geometry,wq,R2,-17.954325811999166,2.141974304712212,-16.57679789606183,-19.090896873481682,-16.575686474579143,5
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_photon_geometry,wq,MAE,0.08290621861713894,0.004806867016729742,0.07999538674499394,0.07969147813959454,0.08619423521558083,5
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_photon_geometry,wq,RMSE,0.08875881817402291,0.004938110892637771,0.08557841895025732,0.08557571324704988,0.09149430053624852,5
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_photon_geometry,wq,NMAE,0.31583321377957685,0.018311874349446637,0.3047443304571198,0.3035865833889316,0.3283589912974508,5
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_photon_geometry,wq,NRMSE,0.3381288311391349,0.018811851019572463,0.3260130245724088,0.32600271713161855,0.3485497163285658,5
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_photon_geometry,wq,joint_error_median,0.3456369802308765,0.03237980219508403,0.34032107742437206,0.32206005598680165,0.37805180395005583,5
directional_extrapolation,low_wq_to_high_wq,hgb,timing,k,R2,0.11801302927794233,0.1818620366549404,0.11471581886204962,-0.027850001813258585,0.23775938982814737,5
directional_extrapolation,low_wq_to_high_wq,hgb,timing,k,MAE,0.0005782991265394032,7.686383940924231e-05,0.0005890192071824289,0.0005270913181403634,0.0006393723220260644,5
directional_extrapolation,low_wq_to_high_wq,hgb,timing,k,RMSE,0.0007392051652684472,7.760138804923064e-05,0.0007438431375036131,0.000690217633328364,0.0008015024960243645,5
directional_extrapolation,low_wq_to_high_wq,hgb,timing,k,NMAE,0.23131965061576126,0.030745535763696933,0.23560768287297154,0.21083652725614535,0.25574892881042577,5
directional_extrapolation,low_wq_to_high_wq,hgb,timing,k,NRMSE,0.29568206610737885,0.03104055521969226,0.29753725500144523,0.2760870533313456,0.3206009984097458,5
directional_extrapolation,low_wq_to_high_wq,hgb,timing,k,joint_error_median,0.423564867124257,0.04634084296179843,0.41311703259551885,0.4069961250766677,0.4650659862162795,5
directional_extrapolation,low_wq_to_high_wq,hgb,timing,wq,R2,-15.303826335587535,2.57010697115488,-13.801388515836905,-17.40970615525243,-13.613358465273091,5
directional_extrapolation,low_wq_to_high_wq,hgb,timing,wq,MAE,0.07743004498304525,0.0061594504263087985,0.07410089757592984,0.07382098633664377,0.08249104751913765,5
directional_extrapolation,low_wq_to_high_wq,hgb,timing,wq,RMSE,0.08222143605778717,0.006412529313450264,0.07853181021046213,0.07803139983705568,0.0875825947207654,5
directional_extrapolation,low_wq_to_high_wq,hgb,timing,wq,NMAE,0.29497159993541044,0.023464573052604944,0.2822891336225899,0.2812228050919763,0.31425160959671483,5
directional_extrapolation,low_wq_to_high_wq,hgb,timing,wq,NRMSE,0.31322451831537973,0.02442868309885815,0.29916880080176045,0.2972624755697359,0.3336479798886301,5
directional_extrapolation,low_wq_to_high_wq,hgb,timing,wq,joint_error_median,0.40628590424926686,0.04579954077689415,0.38804165670429897,0.3762590737314951,0.45454929564993646,5
directional_extrapolation,low_wq_to_high_wq,mlp,all_shooting,k,R2,0.8114483415438736,0.03738066812885166,0.8303201762937847,0.7865974783029621,0.8317684384657484,5
directional_extrapolation,low_wq_to_high_wq,mlp,all_shooting,k,MAE,0.0002808100824471594,3.1559674039054796e-05,0.0002693738125946666,0.00026270848405209567,0.0003012309117183441,5
directional_extrapolation,low_wq_to_high_wq,mlp,all_shooting,k,RMSE,0.00034197301820485676,3.352688016613969e-05,0.000325653020585384,0.00032426027502441187,0.000365207579412926,5
directional_extrapolation,low_wq_to_high_wq,mlp,all_shooting,k,NMAE,0.11232403297886376,0.012623869615621917,0.10774952503786663,0.10508339362083827,0.12049236468733764,5
directional_extrapolation,low_wq_to_high_wq,mlp,all_shooting,k,NRMSE,0.13678920728194272,0.013410752066455882,0.1302612082341536,0.12970411000976476,0.1460830317651704,5
directional_extrapolation,low_wq_to_high_wq,mlp,all_shooting,k,joint_error_median,0.3196158424571308,0.02185165396900779,0.3284910192427731,0.2984482966329436,0.3360227378152128,5
directional_extrapolation,low_wq_to_high_wq,mlp,all_shooting,wq,R2,-12.718960506222484,2.8052764744218823,-13.075488662033843,-14.1322380889011,-11.802525424646934,5
directional_extrapolation,low_wq_to_high_wq,mlp,all_shooting,wq,MAE,0.06850241403667465,0.00995298798559395,0.06935127264467195,0.06786219259549357,0.07256781376202223,5
directional_extrapolation,low_wq_to_high_wq,mlp,all_shooting,wq,RMSE,0.07526885858135443,0.00797123517086861,0.07658189696340839,0.07303687831228063,0.07940465479875088,5
directional_extrapolation,low_wq_to_high_wq,mlp,all_shooting,wq,NMAE,0.2609615772825701,0.03791614470702458,0.264195324360655,0.2585226384590231,0.27644881433151325,5
directional_extrapolation,low_wq_to_high_wq,mlp,all_shooting,wq,NRMSE,0.2867385088813502,0.03036661017473756,0.2917405598606034,0.27823572690392623,0.3024939230428605,5
directional_extrapolation,low_wq_to_high_wq,mlp,all_shooting,wq,joint_error_median,0.29645451238868664,0.03089960269646698,0.30374261403580816,0.2791947165945908,0.31809129066298797,5
directional_extrapolation,low_wq_to_high_wq,mlp,orbital,k,R2,-0.2996728770242122,0.3610822025184291,-0.41556907401161447,-0.5121389167566011,-0.19276031779255964,5
directional_extrapolation,low_wq_to_high_wq,mlp,orbital,k,MAE,0.0007406256370749741,0.00010617604826788788,0.000770594434744535,0.0007126725289108182,0.0008041045877555725,5
directional_extrapolation,low_wq_to_high_wq,mlp,orbital,k,RMSE,0.000893200531388327,0.0001345750667273788,0.0009406012286071388,0.0008634090563691985,0.0009721557606540608,5
directional_extrapolation,low_wq_to_high_wq,mlp,orbital,k,NMAE,0.29625025482998957,0.04247041930715515,0.308237773897814,0.28506901156432723,0.321641835102229,5
directional_extrapolation,low_wq_to_high_wq,mlp,orbital,k,NRMSE,0.3572802125553308,0.053830026690951514,0.3762404914428555,0.3453636225476794,0.3888623042616243,5
directional_extrapolation,low_wq_to_high_wq,mlp,orbital,k,joint_error_median,0.5240851766805503,0.05640652237626168,0.5507187858053075,0.47799339276793956,0.5624733141345127,5
directional_extrapolation,low_wq_to_high_wq,mlp,orbital,wq,R2,-27.790996964023968,11.960423387914584,-33.36751924023559,-35.979651462968995,-20.15936621460481,5
directional_extrapolation,low_wq_to_high_wq,mlp,orbital,wq,MAE,0.10372351410779124,0.027990701927825486,0.11800107791126768,0.08975766434007329,0.12249972788392202,5
directional_extrapolation,low_wq_to_high_wq,mlp,orbital,wq,RMSE,0.10722320829401784,0.02498580442340338,0.1196653654297328,0.09389570059070154,0.12412972290942413,5
directional_extrapolation,low_wq_to_high_wq,mlp,orbital,wq,NMAE,0.39513719660110946,0.10663124543933518,0.4495279158524483,0.3419339593907554,0.46666563003398864,5
directional_extrapolation,low_wq_to_high_wq,mlp,orbital,wq,NRMSE,0.40846936492959174,0.09518401685106048,0.45586805877993447,0.35769790701219634,0.4728751348930443,5
directional_extrapolation,low_wq_to_high_wq,mlp,orbital,wq,joint_error_median,0.5319024268706016,0.06483950541073705,0.556060630385547,0.48097595074072186,0.5671276591904015,5
directional_extrapolation,low_wq_to_high_wq,mlp,photon_geometry,k,R2,0.17370660681521996,0.7143047838844654,0.6865063823016105,-0.5992158499674491,0.6894766821774843,5
directional_extrapolation,low_wq_to_high_wq,mlp,photon_geometry,k,MAE,0.000541872188087958,0.0002553060177156457,0.0003576695182502981,0.00035695827259299683,0.0008210611616559188,5
directional_extrapolation,low_wq_to_high_wq,mlp,photon_geometry,k,RMSE,0.0006628793097982857,0.000310290975098044,0.00044264377445242965,0.0004405417955643623,0.0009997549230834804,5
directional_extrapolation,low_wq_to_high_wq,mlp,photon_geometry,k,NMAE,0.2167488752351832,0.10212240708625829,0.14306780730011925,0.14278330903719874,0.3284244646623675,5
directional_extrapolation,low_wq_to_high_wq,mlp,photon_geometry,k,NRMSE,0.2651517239193143,0.1241163900392176,0.17705750978097184,0.17621671822574492,0.39990196923339216,5
directional_extrapolation,low_wq_to_high_wq,mlp,photon_geometry,k,joint_error_median,0.3910405214326003,0.10661612094821624,0.38046626642450115,0.2911200230956691,0.4781918071030483,5
directional_extrapolation,low_wq_to_high_wq,mlp,photon_geometry,wq,R2,-16.516835534829802,8.52470321772526,-18.14474829248492,-21.117858925439826,-8.938639529669189,5
directional_extrapolation,low_wq_to_high_wq,mlp,photon_geometry,wq,MAE,0.07881629643743585,0.023695606197609288,0.08340701080809972,0.05948754532074269,0.09395833273499622,5
directional_extrapolation,low_wq_to_high_wq,mlp,photon_geometry,wq,RMSE,0.08322294210494176,0.021581918943969693,0.08931393203303754,0.06435137763893503,0.09599882578587403,5
directional_extrapolation,low_wq_to_high_wq,mlp,photon_geometry,wq,NMAE,0.3002525578568984,0.09026897599089252,0.31774099355466556,0.22661922026949596,0.3579365056571284,5
directional_extrapolation,low_wq_to_high_wq,mlp,photon_geometry,wq,NRMSE,0.31703977944739714,0.0822168340722655,0.34024355060204775,0.24514810529118106,0.3657098125176153,5
directional_extrapolation,low_wq_to_high_wq,mlp,photon_geometry,wq,joint_error_median,0.39192395518052175,0.12230832759090068,0.3592602675582184,0.2885593357622565,0.5047177741171036,5
directional_extrapolation,low_wq_to_high_wq,mlp,redshift,k,R2,0.07480493867109606,0.5582190384991946,-0.14694447486746132,-0.34589343272214124,0.6201828050067837,5
directional_extrapolation,low_wq_to_high_wq,mlp,redshift,k,MAE,0.0005983894024665969,0.00020651641291187948,0.0006878763987352891,0.0004091678893390473,0.0007578816254974159,5
directional_extrapolation,low_wq_to_high_wq,mlp,redshift,k,RMSE,0.0007255781554524534,0.00025441907765726856,0.0008466642172621702,0.0004872224819020159,0.0009171605069186844,5
directional_extrapolation,low_wq_to_high_wq,mlp,redshift,k,NMAE,0.23935576098663874,0.08260656516475179,0.2751505594941156,0.1636671557356189,0.30315265019896637,5
directional_extrapolation,low_wq_to_high_wq,mlp,redshift,k,NRMSE,0.2902312621809814,0.10176763106290743,0.3386656869048681,0.19488899276080635,0.3668642027674738,5
directional_extrapolation,low_wq_to_high_wq,mlp,redshift,k,joint_error_median,0.4589454014885753,0.08383512345744912,0.45574487815902326,0.3928947794675889,0.5371443680092043,5
directional_extrapolation,low_wq_to_high_wq,mlp,redshift,wq,R2,-24.617788618422452,6.692072107287349,-21.799530389949815,-31.098385288399193,-20.866098364869032,5
directional_extrapolation,low_wq_to_high_wq,mlp,redshift,wq,MAE,0.10065578773263024,0.013711243502322034,0.09549283922211184,0.0934027967514901,0.11389623980488671,5
directional_extrapolation,low_wq_to_high_wq,mlp,redshift,wq,RMSE,0.1026104267824608,0.013471214984672075,0.09746693967261799,0.0954509000413062,0.11564742627270033,5
directional_extrapolation,low_wq_to_high_wq,mlp,redshift,wq,NMAE,0.38345061993382945,0.05223330858027442,0.3637822446556641,0.35582017810091465,0.4338904373519494,5
directional_extrapolation,low_wq_to_high_wq,mlp,redshift,wq,NRMSE,0.390896863933184,0.05131891422732219,0.371302627324259,0.3636224763478331,0.44056162389600123,5
directional_extrapolation,low_wq_to_high_wq,mlp,redshift,wq,joint_error_median,0.46822728824853516,0.08741843081098559,0.46557170363842115,0.3969518497429912,0.5402488002902158,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown,k,R2,0.9214099473409225,0.04423330113377904,0.9339537831843832,0.912469879352864,0.9511983436481015,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown,k,MAE,0.0001854340038961177,5.2987192301333616e-05,0.00017405378820401952,0.00015380805146698078,0.00020445258425382548,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown,k,RMSE,0.00021529204485412225,5.882302200726765e-05,0.00020317205888054717,0.00017464545576663756,0.0002338938336178616,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown,k,NMAE,0.07417360155844707,0.02119487692053345,0.0696215152816078,0.06152322058679231,0.0817810337015302,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown,k,NRMSE,0.08611681794164891,0.02352920880290706,0.08126882355221886,0.06985818230665503,0.09355753344714464,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown,k,joint_error_median,0.3276418094084364,0.22051502860515076,0.2713959731310222,0.14616910065712196,0.4864372415924263,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown,wq,R2,-23.27732516127702,25.258795012398316,-12.57509232818178,-38.10264991453342,-2.952069622139475,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown,wq,MAE,0.08159093877017105,0.05928899166053499,0.07076634967409005,0.027381889588187148,0.12591705875454637,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown,wq,RMSE,0.08823709543081495,0.053964886042515446,0.07520830053973923,0.040579498221287154,0.1276431384670647,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown,wq,NMAE,0.3108226238863659,0.22586282537346658,0.26958609399653355,0.10431196033595104,0.4796840333506528,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown,wq,NRMSE,0.33614131592691415,0.2055805182572017,0.28650781157995897,0.1545885646525225,0.48625957511262746,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown,wq,joint_error_median,0.32633200379413774,0.22469030782983698,0.26663764745541974,0.1405365206814172,0.48708870440579133,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown_plus_all_shooting,k,R2,0.8624504032257072,0.19661135004475572,0.9527694938875124,0.9303248800236934,0.9565402419112053,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown_plus_all_shooting,k,MAE,0.00020388760667795178,0.00014534291434275629,0.00013361526749860756,0.00013286849386622018,0.00016719503746957988,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown_plus_all_shooting,k,RMSE,0.0002507144381382235,0.0001699660572473514,0.00017181113561205724,0.0001648100385458866,0.00020867905976688602,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown_plus_all_shooting,k,NMAE,0.08155504267118072,0.0581371657371025,0.05344610699944302,0.05314739754648807,0.06687801498783195,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown_plus_all_shooting,k,NRMSE,0.1002857752552894,0.06798642289894055,0.06872445424482289,0.06592401541835465,0.0834716239067544,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown_plus_all_shooting,k,joint_error_median,0.27228940507463256,0.09911347668562044,0.2536602175273729,0.19494504176294403,0.2827169215945065,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown_plus_all_shooting,wq,R2,-10.71148959184352,6.839265437145937,-9.1094034708239,-12.172281438313982,-5.25186768886882,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown_plus_all_shooting,wq,MAE,0.06090630950617505,0.020706755705540522,0.055619688194075804,0.0435552948039654,0.0695859721831745,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown_plus_all_shooting,wq,RMSE,0.06768896968560038,0.019299958317204692,0.06490186011337906,0.051038660546315354,0.0740840779067776,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown_plus_all_shooting,wq,NMAE,0.23202403621400017,0.0788828788782496,0.2118845264536221,0.16592493258653487,0.26508941784066475,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown_plus_all_shooting,wq,NRMSE,0.25786274165943,0.07352365073220836,0.24724518138430118,0.19443299255739183,0.28222505869248604,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown_plus_all_shooting,wq,joint_error_median,0.25542318633451283,0.1030483263780072,0.24472506090755247,0.172903119973773,0.27780636015015625,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown_plus_photon_geometry,k,R2,0.8944528321186521,0.16456956834014475,0.9714086841784302,0.9550941542552922,0.9722686777734537,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown_plus_photon_geometry,k,MAE,0.0001656470519211549,0.00011211317772010731,0.00011246608802314576,0.00011084166588248322,0.0001402480406221783,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown_plus_photon_geometry,k,RMSE,0.0002124450957804714,0.0001613771251009136,0.00013367711991392218,0.00013165134405539284,0.00016752956034814384,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown_plus_photon_geometry,k,NMAE,0.06625882076846194,0.04484527108804292,0.0449864352092583,0.044336666352993284,0.05609921624887132,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown_plus_photon_geometry,k,NRMSE,0.08497803831218857,0.06455085004036544,0.05347084796556887,0.05266053762215713,0.06701182413925753,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown_plus_photon_geometry,k,joint_error_median,0.1894521133661416,0.02413611699255482,0.18906866222640195,0.1664373873135894,0.20869437291584067,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown_plus_photon_geometry,wq,R2,-5.977894241533455,2.0292097836356167,-6.2448771064683175,-7.311479988125155,-4.592265167986348,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown_plus_photon_geometry,wq,MAE,0.04410335462893581,0.0063234935525668294,0.046010593614778585,0.038944885821782745,0.049511600882798976,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown_plus_photon_geometry,wq,RMSE,0.05343852623024179,0.008045173111253776,0.05494268645017095,0.04827121799438023,0.05884825113560142,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown_plus_photon_geometry,wq,NMAE,0.16801277953880306,0.024089499247873635,0.17527845186582316,0.14836146979726758,0.18861562241066276,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown_plus_photon_geometry,wq,NRMSE,0.2035753380199687,0.030648278519062,0.2093054721911274,0.18389035426430564,0.22418381384991018,5
directional_extrapolation,low_wq_to_high_wq,mlp,ringdown_plus_photon_geometry,wq,joint_error_median,0.17354395399046219,0.023022657423381377,0.18653171690189746,0.1631488518718559,0.1886962386198143,5
directional_extrapolation,low_wq_to_high_wq,mlp,timing,k,R2,0.5762496747072404,0.11556423196577822,0.5928538751544375,0.5218828510906851,0.6631481321866944,5
directional_extrapolation,low_wq_to_high_wq,mlp,timing,k,MAE,0.0004246668282165258,6.312436895738883e-05,0.0004212843736604704,0.00038397382651709827,0.0004342497123369143,5
directional_extrapolation,low_wq_to_high_wq,mlp,timing,k,RMSE,0.0005109008591056877,6.913994389140223e-05,0.0005044465561667325,0.0004588381167506858,0.0005466472519535078,5
directional_extrapolation,low_wq_to_high_wq,mlp,timing,k,NMAE,0.1698667312866103,0.02524974758295553,0.16851374946418815,0.1535895306068393,0.1736998849347657,5
directional_extrapolation,low_wq_to_high_wq,mlp,timing,k,NRMSE,0.20436034364227504,0.027655977556560886,0.201778622466693,0.18353524670027432,0.21865890078140313,5
directional_extrapolation,low_wq_to_high_wq,mlp,timing,k,joint_error_median,0.32430882903929437,0.0359325311021489,0.3446979414222855,0.30262803572416713,0.35130666715734404,5
directional_extrapolation,low_wq_to_high_wq,mlp,timing,wq,R2,-8.405109175790706,4.151142165918018,-5.821789391535004,-10.375271333403255,-5.501646941365375,5
directional_extrapolation,low_wq_to_high_wq,mlp,timing,wq,MAE,0.053632043167093815,0.013918538716893462,0.04502445321212848,0.0440388300240067,0.05992459147672206,5
directional_extrapolation,low_wq_to_high_wq,mlp,timing,wq,RMSE,0.06148717097283189,0.013139791459082053,0.053314278073260245,0.052048242611083796,0.06884545292841077,5
directional_extrapolation,low_wq_to_high_wq,mlp,timing,wq,NMAE,0.2043125453984526,0.05302300463578461,0.1715217265223942,0.1677669715200255,0.2282841580065602,5
directional_extrapolation,low_wq_to_high_wq,mlp,timing,wq,NRMSE,0.23423684180126436,0.050056348415550685,0.20310201170765807,0.1982790194707954,0.2622683921082315,5
directional_extrapolation,low_wq_to_high_wq,mlp,timing,wq,joint_error_median,0.3010343922241671,0.03526715523397681,0.308593392399799,0.29353286037733334,0.320669317789121,5
directional_extrapolation,low_wq_to_high_wq,random_forest,all_shooting,k,R2,0.20843418737372815,0.17682030187685008,0.24727010832588037,0.1548031600389308,0.2965015135944078,5
directional_extrapolation,low_wq_to_high_wq,random_forest,all_shooting,k,MAE,0.0005689338419366827,6.834157360918939e-05,0.0005537773819544652,0.0005331204154641653,0.0006024254927521971,5
directional_extrapolation,low_wq_to_high_wq,random_forest,all_shooting,k,RMSE,0.0006999771517679754,7.714126566090167e-05,0.0006858980844821808,0.0006630886471683067,0.0007268067315151039,5
directional_extrapolation,low_wq_to_high_wq,random_forest,all_shooting,k,NMAE,0.2275735367746731,0.02733662944367576,0.2215109527817861,0.21324816618566614,0.24097019710087883,5
directional_extrapolation,low_wq_to_high_wq,random_forest,all_shooting,k,NRMSE,0.2799908607071902,0.030856506264360675,0.2743592337928723,0.2652354588673227,0.29072269260604156,5
directional_extrapolation,low_wq_to_high_wq,random_forest,all_shooting,k,joint_error_median,0.3530733499901534,0.02364931647183577,0.3620934993567388,0.3430146390411315,0.3704107952408813,5
directional_extrapolation,low_wq_to_high_wq,random_forest,all_shooting,wq,R2,-7.479473924294629,0.5786502354558206,-7.730273660919664,-7.794045050607458,-7.1225524352386635,5
directional_extrapolation,low_wq_to_high_wq,random_forest,all_shooting,wq,MAE,0.05568343136724311,0.0020252146997036804,0.056765332892415435,0.054467735890651854,0.05690489583333266,5
directional_extrapolation,low_wq_to_high_wq,random_forest,all_shooting,wq,RMSE,0.05941187255145521,0.0020443626917709123,0.060312635702505925,0.058175569167960094,0.06053251554126184,5
directional_extrapolation,low_wq_to_high_wq,random_forest,all_shooting,wq,NMAE,0.21212735758949758,0.007715103617918783,0.21624888720920166,0.20749613672629277,0.21678055555555298,5
directional_extrapolation,low_wq_to_high_wq,random_forest,all_shooting,wq,NRMSE,0.22633094305316273,0.007788048349603467,0.22976242172383207,0.2216212158779432,0.230600059204807,5
directional_extrapolation,low_wq_to_high_wq,random_forest,all_shooting,wq,joint_error_median,0.3303813682919584,0.02864611931163966,0.3364599030379198,0.31830168255307645,0.34939548181209856,5
directional_extrapolation,low_wq_to_high_wq,random_forest,orbital,k,R2,-0.47449823713117656,0.12108510506381438,-0.45095005505354635,-0.5847174501675039,-0.4318571234325215,5
directional_extrapolation,low_wq_to_high_wq,random_forest,orbital,k,MAE,0.0007838716936472617,3.0945681005443886e-05,0.0007840819134569134,0.0007793295987472122,0.0008094676290320229,5
directional_extrapolation,low_wq_to_high_wq,random_forest,orbital,k,RMSE,0.0009593244474922826,3.965480189415971e-05,0.0009522834580147166,0.00094599719986125,0.0009952127442686262,5
directional_extrapolation,low_wq_to_high_wq,random_forest,orbital,k,NMAE,0.31354867745890463,0.012378272402177553,0.31363276538276535,0.3117318394988849,0.32378705161280913,5
directional_extrapolation,low_wq_to_high_wq,random_forest,orbital,k,NRMSE,0.383729778996913,0.015861920757663878,0.38091338320588664,0.3783988799445,0.3980850977074505,5
directional_extrapolation,low_wq_to_high_wq,random_forest,orbital,k,joint_error_median,0.48448032549280884,0.04869631415602216,0.4817679534206739,0.4684735111816307,0.5116787363588848,5
directional_extrapolation,low_wq_to_high_wq,random_forest,orbital,wq,R2,-19.457720451830223,3.17603714423855,-19.5249657125957,-20.858389401758195,-18.507185523979132,5
directional_extrapolation,low_wq_to_high_wq,random_forest,orbital,wq,MAE,0.08787022452508887,0.006716895261638952,0.08917775192014755,0.08630855172091269,0.0913856544574249,5
directional_extrapolation,low_wq_to_high_wq,random_forest,orbital,wq,RMSE,0.09209644290377957,0.007271123772624487,0.09247739749211628,0.09015538790513097,0.09543407279757361,5
directional_extrapolation,low_wq_to_high_wq,random_forest,orbital,wq,NMAE,0.334743712476529,0.025588172425291243,0.3397247692196097,0.32879448274633405,0.3481358265044758,5
directional_extrapolation,low_wq_to_high_wq,random_forest,orbital,wq,NRMSE,0.3508435920143984,0.027699519133807558,0.3522948475890144,0.3434490967814513,0.36355837256218515,5
directional_extrapolation,low_wq_to_high_wq,random_forest,orbital,wq,joint_error_median,0.4797852961650646,0.04003056555939956,0.48127711932212935,0.4650192918815639,0.5106099011935482,5
directional_extrapolation,low_wq_to_high_wq,random_forest,photon_geometry,k,R2,0.22573532785270323,0.09882483341630338,0.18043376876805195,0.17533717076519184,0.21140523657958576,5
directional_extrapolation,low_wq_to_high_wq,random_forest,photon_geometry,k,MAE,0.000588937850449214,3.805207712441268e-05,0.0005954459776334774,0.0005941881613756611,0.0006087299409695242,5
