protocol,direction,model,feature_set,fold,seed,target,R2,MAE,RMSE,NMAE,NRMSE,n_scored,joint_error_median
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g3,2026,wq,-1.1519229508787392,0.027174721581107307,0.03953056948862674,0.10352274888040879,0.150592645670959,16,0.05060958143202448
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g3,2027,k,0.16343776972334134,0.00018351972766414087,0.00025564902550247274,0.07340789106565634,0.10225961020098909,16,0.11817867116212201
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g3,2027,wq,-0.8610455804221047,0.031504377069247344,0.03676192267272732,0.12001667454951369,0.1400454197056279,16,0.11817867116212201
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g3,2028,k,0.3809990560305845,0.00015654551613597967,0.0002199078187505178,0.06261820645439187,0.08796312750020711,16,0.03835466788396365
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g3,2028,wq,0.8747429026727285,0.006317918580036906,0.009537199862811008,0.024068261257283452,0.03633218995356574,16,0.03835466788396365
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g3,2029,k,0.7680903835193539,0.00011962753766607228,0.0001346028929390096,0.04785101506642891,0.05384115717560384,16,0.07526539039584282
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g3,2029,wq,0.4350000423679422,0.015286192063991032,0.020255544391810158,0.05823311262472774,0.07716397863546727,16,0.07526539039584282
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g3,2030,k,0.8891806693529438,7.182414690917114e-05,9.30470859661992e-05,0.028729658763668457,0.03721883438647968,16,0.07242969653608608
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g3,2030,wq,0.4236766852626853,0.01640583323368338,0.020457511629448265,0.06249841231879383,0.0779333776359934,16,0.07242969653608608
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g4,2026,k,0.6560068879754178,0.00014986507730090147,0.00016393432183932835,0.059946030920360584,0.06557372873573133,16,0.07185860689399973
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g4,2026,wq,0.8498960272468488,0.010131057089401652,0.012356532069510677,0.03859450319772058,0.047072503121945435,16,0.07185860689399973
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g4,2027,k,0.9521100591567055,5.682091037013838e-05,6.116699786962232e-05,0.02272836414805535,0.024466799147848925,16,0.046260404535492794
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g4,2027,wq,0.7625672113450894,0.012332126211358957,0.015540709916535875,0.04697952842422459,0.05920270444394619,16,0.046260404535492794
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g4,2028,k,0.9379839425214443,6.231886178930249e-05,6.960606647780178e-05,0.024927544715720992,0.02784242659112071,16,0.04861409452376783
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g4,2028,wq,0.8063286843472721,0.012146198042337963,0.014035670322093952,0.046271230637477956,0.053469220274643625,16,0.04861409452376783
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g4,2029,k,0.7225132549125689,0.00013262196005140234,0.00014723672082722964,0.053048784020560937,0.058894688330891856,16,0.05312845013775486
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g4,2029,wq,0.965535338754193,0.004573312888210175,0.005920897112006698,0.01742214433603876,0.022555798521930275,16,0.05312845013775486
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g4,2030,k,0.6780303486573894,0.0001524245734868853,0.00015859974467552417,0.06096982939475412,0.06343989787020966,16,0.08459788362670397
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g4,2030,wq,0.7604124652261168,0.014116906583254908,0.015611068045710677,0.05377869174573298,0.05947073541223115,16,0.08459788362670397
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g5,2026,k,0.9835997340311976,2.929525136106614e-05,3.5794842908059916e-05,0.011718100544426456,0.014317937163223967,12,0.01346587659704047
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g5,2026,wq,0.9399874431977385,0.003529543504370944,0.005000523172723255,0.013445880016651214,0.01904961208656478,12,0.01346587659704047
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g5,2027,k,0.8910965344902233,7.9986611025494e-05,9.223927169568995e-05,0.0319946444101976,0.036895708678275976,12,0.03246805749943813
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g5,2027,wq,0.8394617310701049,0.005656192873668878,0.008178688488226962,0.021547401423500485,0.031156908526578903,12,0.03246805749943813
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g5,2028,k,0.944565150218439,5.4617111317671e-05,6.580917594974469e-05,0.0218468445270684,0.026323670379897874,12,0.051020117821155106
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g5,2028,wq,-0.03589502021893498,0.015899735094910467,0.020775536698030755,0.06057041940918273,0.07914490170678383,12,0.051020117821155106
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g5,2029,k,0.892264709862792,7.670203843788564e-05,9.174322613669835e-05,0.03068081537515426,0.036697290454679336,12,0.059346708166423984
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g5,2029,wq,-0.08205315382623124,0.016663510592421545,0.02123335773637626,0.06348004035208207,0.08088898185286193,12,0.059346708166423984
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g5,2030,k,0.7087160169568594,0.0001345314766512756,0.00015085277980615857,0.05381259066051024,0.06034111192246343,12,0.1911220109245627
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g5,2030,wq,-5.236045929989453,0.0486189116181309,0.0509740372231682,0.18521490140240343,0.19418680846921219,12,0.1911220109245627
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g6,2026,k,-213.41524956359154,0.001134918723668577,0.002988974528465627,0.4539674894674308,1.1955898113862506,12,0.20223484491961646
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g6,2026,wq,-1937.087338899117,0.5349888627758829,1.1863323804069972,2.0380528105747917,4.519361449169513,12,0.20223484491961646
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g6,2027,k,-1.4805236925497733,0.0002473869333599667,0.00032148896381717454,0.09895477334398667,0.1285955855268698,12,0.13133769362824207
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g6,2027,wq,-401.0732015111134,0.2182248244347749,0.5403464172441398,0.8313326645134281,2.058462541882437,12,0.13133769362824207
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g6,2028,k,-1.1153092425205164,0.0002177741727900247,0.0002968802538146004,0.08710966911600988,0.11875210152584015,12,0.10835092550092348
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g6,2028,wq,-946.5874279766846,0.35558426726167897,0.8295247671409555,1.3546067324254436,3.1600943510131634,12,0.10835092550092348
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g6,2029,k,-1867.6504695486171,0.003881798073592074,0.008823856086269335,1.5527192294368295,3.529542434507734,12,0.23414630255794483
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g6,2029,wq,-3005.8384757836916,0.5936816172918735,1.4776608317817677,2.261644256349994,5.629184121073401,12,0.23414630255794483
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g6,2030,k,-1.7838320769134888,0.00027901357317633495,0.0003405774555144963,0.11160542927053398,0.13623098220579852,12,0.11873104031189533
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g6,2030,wq,0.5870041702716335,0.013282821209403226,0.01731779304764405,0.05060122365486943,0.0659725449434059,12,0.11873104031189533
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g7,2026,k,0.23060681291661056,0.00014767003091159447,0.000179047617861305,0.05906801236463779,0.071619047144522,12,0.10305430750835236
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g7,2026,wq,0.6324858420746593,0.016536999552566916,0.01933470474340588,0.06299809353358825,0.07365601807011764,12,0.10305430750835236
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g7,2027,k,0.8750543775794383,6.0459864172484235e-05,7.215308448608929e-05,0.024183945668993692,0.028861233794435715,12,0.048303654596121445
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g7,2027,wq,0.9115840934472406,0.008666490461577877,0.009483435819714019,0.03301520175839191,0.0361273745512915,12,0.048303654596121445
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g7,2028,k,-1.1940722724396395,0.00022598174267442138,0.00030235687195484463,0.09039269706976855,0.12094274878193785,12,0.11449996176563884
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g7,2028,wq,0.7630570933949767,0.012208335462987266,0.01552466949124189,0.046507944620903865,0.059141598061873864,12,0.11449996176563884
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g7,2029,k,-0.6278657601124522,0.00022263470072761437,0.00026043759330151537,0.08905388029104574,0.10417503732060615,12,0.07960351793823797
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g7,2029,wq,0.9359040447219185,0.0073854973238413795,0.008074503359923966,0.02813522790034811,0.030760012799710346,12,0.07960351793823797
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g7,2030,k,-1.6154006630478257,0.000277490297396655,0.0003301136586495517,0.110996118958662,0.13204546345982068,12,0.1112782080895389
grouped_physical_interpolation,,mlp,ringdown_plus_all_shooting,blocks_3x3_g7,2030,wq,0.7049535667162585,0.01316082947619381,0.01732390094221868,0.05013649324264308,0.06599581311321402,12,0.1112782080895389
