k,wq,observable_set,sigma_max_81,sigma_min_81,condition_number_81,cosine_similarity_81,sensitivity_angle_deg_81,numerical_rank_81,gram_determinant_81,derivative_scheme_k_81,derivative_scheme_wq_81,derivative_quality_81,missing_features_81,feature_count_81,rank_tolerance_81,parameter_k_scale_81,parameter_wq_scale_81,sigma_max_161,sigma_min_161,condition_number_161,cosine_similarity_161,sensitivity_angle_deg_161,numerical_rank_161,gram_determinant_161,derivative_scheme_k_161,derivative_scheme_wq_161,derivative_quality_161,missing_features_161,feature_count_161,rank_tolerance_161,parameter_k_scale_161,parameter_wq_scale_161,absolute_change_sigma_min,absolute_change_sigma_max,absolute_change_condition_number,absolute_change_cosine_similarity,absolute_change_numerical_rank
0.001,-0.475,ringdown_only,1.5681505430927754,0.1397211769763099,11.2234278083605,-0.9115688479965032,155.72306303716357,2,0.0480064925086029,central,central,central,,4,1.5681505430927754e-10,0.0025,0.2625,1.5681505430927754,0.1397211769763099,11.2234278083605,-0.9115688479965033,155.72306303716357,2,0.04800649250860294,central,central,central,,4,1.5681505430927754e-10,0.0025,0.2625,0.0,0.0,0.0,1.1102230246251565e-16,0
0.001,-0.475,ringdown_plus_photon_geometry,1.770996857005562,0.6210335517117999,2.8516927179280973,-0.6616853622237511,131.42853510215372,2,1.2096666529504132,central,central,central,,31,1.770996857005562e-10,0.0025,0.2625,1.7710976232334843,0.6211372363461737,2.85137892175315,-0.6616889892208089,131.42881226561178,2,1.2102083115528215,central,central,central,,31,1.7710976232334844e-10,0.0025,0.2625,0.00010368463437382403,0.00010076622792221102,0.00031379617494708967,3.6269970578040045e-06,0
0.001,-0.475,ringdown_plus_all_shooting,2.412240786410849,0.8308567999884672,2.9033171377358085,-0.7524559691033417,138.80357172918534,2,4.016924507055742,central,central,central,,75,2.412240786410849e-10,0.0025,0.2625,2.412495655179586,0.830964345379208,2.9032480979417365,-0.7524018897359003,138.79886754755418,2,4.018813561355138,central,central,central,,75,2.4124956551795863e-10,0.0025,0.2625,0.00010754539074087077,0.00025486876873692665,6.90397940719123e-05,5.40793674413953e-05,0
0.001,-0.45,orbital,0.717913557948095,0.0543412349710694,13.211211676184805,-0.98652000086545,170.5817192979696,2,0.001521960280147,central,one_sided_backward,one_sided,,18,7.17913557948095e-11,0.0025,0.2625,0.7181356644196175,0.054309042488547704,13.223132493471097,-0.986545398978089,170.59061614242196,2,0.0015210983058858841,central,one_sided_backward,one_sided,,18,7.181356644196176e-11,0.0025,0.2625,3.219248252169654e-05,0.00022210647152254293,0.011920817286291907,2.5398112639019033e-05,0
0.001,-0.45,photon_geometry,0.8248077699192037,0.118862149704988,6.939196135745058,-0.9514814757271124,162.07896049627064,2,0.0096115327031427,central,one_sided_backward,one_sided,,27,8.248077699192037e-11,0.0025,0.2625,0.8250038942157983,0.11888652042726025,6.939423336227342,-0.9514847314337458,162.07956672846106,2,0.009620047793327783,central,one_sided_backward,one_sided,,27,8.250038942157983e-11,0.0025,0.2625,2.4370722272251677e-05,0.00019612429659465747,0.00022720048228386247,3.2557066333982476e-06,0
0.001,-0.45,redshift,0.3559359036750192,0.0988989596387626,3.5989853176929967,-0.8310063156599227,146.202250138908,2,0.0012391590190946,central,one_sided_backward,one_sided,,9,3.5593590367501923e-11,0.0025,0.2625,0.35604544400183663,0.09899090384422111,3.5967490968880758,-0.8308929511761474,146.19057523282495,2,0.0012422283744154454,central,one_sided_backward,one_sided,,9,3.5604544400183665e-11,0.0025,0.2625,9.19442054585079e-05,0.00010954032681742554,0.0022362208049209187,0.00011336448377530228,0
0.001,-0.45,timing,1.2095523736520706,0.2720939313413922,4.445348588588928,-0.8963801707474619,153.68626236049607,2,0.1083146167285543,central,one_sided_backward,one_sided,,17,1.2095523736520706e-10,0.0025,0.2625,1.2098169000168901,0.2723313908137446,4.442443804960844,-0.8961933399284979,153.66212431642103,2,0.10855121826273789,central,one_sided_backward,one_sided,,17,1.20981690001689e-10,0.0025,0.2625,0.00023745947235237486,0.0002645263648195506,0.0029047836280842176,0.0001868308189639789,0
0.001,-0.45,all_shooting,1.6435807309231314,0.4300636222890694,3.821715313131949,-0.8715458971343644,150.63878268126206,2,0.4996288399366478,central,one_sided_backward,one_sided,,71,1.6435807309231316e-10,0.0025,0.2625,1.6439102420309564,0.43055978236601594,3.8180766280522676,-0.8713234417871938,150.61279806844666,2,0.5009831559782281,central,one_sided_backward,one_sided,,71,1.6439102420309565e-10,0.0025,0.2625,0.000496160076946528,0.0003295111078249757,0.0036386850796814585,0.00022245534717058035,0
0.001,-0.45,ringdown_only,1.4942727528413215,0.1356632997378656,11.01456883128023,-0.9127570199957544,155.8891757995303,2,0.0410945763172784,central,one_sided_backward,one_sided,,4,1.4942727528413215e-10,0.0025,0.2625,1.4942727528413215,0.1356632997378656,11.01456883128023,-0.9127570199957545,155.8891757995303,2,0.04109457631727845,central,one_sided_backward,one_sided,,4,1.4942727528413215e-10,0.0025,0.2625,0.0,0.0,0.0,1.1102230246251565e-16,0
0.001,-0.45,ringdown_plus_photon_geometry,1.6208781937009584,0.5643097907320476,2.872319814969511,-0.6371324241496984,129.57832241706777,2,0.8366348087984727,central,one_sided_backward,one_sided,,31,1.6208781937009583e-10,0.0025,0.2625,1.6209433018484563,0.5644145933468646,2.871901827053389,-0.6371196200522469,129.57737060187063,2,0.8370128332718978,central,one_sided_backward,one_sided,,31,1.6209433018484564e-10,0.0025,0.2625,0.00010480261481704556,6.510814749782767e-05,0.0004179879161219091,1.2804097451524221e-05,0
0.001,-0.45,ringdown_plus_all_shooting,2.1263471288313927,0.7849941507861385,2.7087426405686537,-0.7154730769569349,135.68198295828267,2,2.7861286847722404,central,one_sided_backward,one_sided,,75,2.1263471288313928e-10,0.0025,0.2625,2.1266843182920363,0.7850426811045595,2.709004706979472,-0.7154711977931631,135.68182884749916,2,2.7873569968591054,central,one_sided_backward,one_sided,,75,2.1266843182920364e-10,0.0025,0.2625,4.853031842100286e-05,0.00033718946064364985,0.00026206641081838455,1.8791637717008314e-06,0
0.00125,-0.7125,orbital,13.845567814543688,2.2710077621678386,6.096662479624071,-0.9473908371917524,161.33229412315842,2,988.6868991104484,central,one_sided_forward,one_sided,,18,1.384556781454369e-09,0.0025,0.2625,13.843858330502353,2.268820569452637,6.101786327617017,-0.9474773045576655,161.347778414821,2,986.5397631671239,central,one_sided_forward,one_sided,,18,1.3843858330502354e-09,0.0025,0.2625,0.0021871927152017356,0.0017094840413349743,0.005123847992945407,8.64673659131121e-05,0
0.00125,-0.7125,photon_geometry,17.509184392968425,2.974653512523442,5.886125667831185,-0.9417858290545628,160.35365876355053,2,2712.7177282311877,central,one_sided_forward,one_sided,,27,1.7509184392968424e-09,0.0025,0.2625,17.515370365436713,2.9696809206059633,5.89806475298454,-0.942029151923262,160.3951667299629,2,2705.566590764289,central,one_sided_forward,one_sided,,27,1.7515370365436713e-09,0.0025,0.2625,0.004972591917478564,0.006185972468287559,0.0119390851533554,0.00024332286869921393,0
0.00125,-0.7125,redshift,9.159396085643044,0.5475666911495766,16.727452991001982,-0.9922158199158349,172.84637468605774,2,25.15403862622399,central,one_sided_forward,one_sided,,9,9.159396085643043e-10,0.0025,0.2625,9.159615410041484,0.5476266982431301,16.72602055273588,-0.9922146144200992,172.84582006426066,2,25.160757042487806,central,one_sided_forward,one_sided,,9,9.159615410041484e-10,0.0025,0.2625,6.000709355358236e-05,0.00021932439844007945,0.0014324382661037305,1.205495735678852e-06,0
0.00125,-0.7125,timing,12.041012607039775,3.1123817956318782,3.868745352494648,-0.8729738177594759,150.8060771432349,2,1404.4676980214454,central,one_sided_forward,one_sided,,17,1.2041012607039775e-09,0.0025,0.2625,12.033798006505215,3.1074861824901587,3.872518588920009,-0.8732271776061731,150.83585202001225,2,1398.3756313103547,central,one_sided_forward,one_sided,,17,1.2033798006505215e-09,0.0025,0.2625,0.00489561314171949,0.007214600534560134,0.003773236425361315,0.0002533598466971654,0
0.00125,-0.7125,all_shooting,26.915006414359784,5.169818825073531,5.206179815010629,-0.9277841986030008,158.0920050163716,2,19361.527731427675,central,one_sided_forward,one_sided,,71,2.691500641435978e-09,0.0025,0.2625,26.915172523598752,5.162157144176188,5.2139390126787895,-0.9279977321676762,158.1248185366076,2,19304.42089408855,central,one_sided_forward,one_sided,,71,2.6915172523598753e-09,0.0025,0.2625,0.007661680897342649,0.00016610923896820395,0.007759197668160134,0.00021353356467546103,0
0.00125,-0.7125,ringdown_only,2.4157149467949703,0.4537582059554321,5.323793410431988,-0.7436598728356153,138.04412093378588,2,1.2015458755877757,central,one_sided_forward,one_sided,,4,2.4157149467949705e-10,0.0025,0.2625,2.4157149467949703,0.4537582059554321,5.323793410431988,-0.7436598728356153,138.04412093378588,2,1.2015458755877757,central,one_sided_forward,one_sided,,4,2.4157149467949705e-10,0.0025,0.2625,0.0,0.0,0.0,0.0,0
0.00125,-0.7125,ringdown_plus_photon_geometry,17.615566941008666,3.339682348221174,5.27462348339545,-0.92850973547376,158.20368898864928,2,3461.0157249314902,central,one_sided_forward,one_sided,,31,1.7615566941008664e-09,0.0025,0.2625,17.62176962347542,3.3349684195550116,5.283938978296745,-0.9287682319133627,158.2436118249828,2,3453.6831355672316,central,one_sided_forward,one_sided,,31,1.762176962347542e-09,0.0025,0.2625,0.004713928666162381,0.006202682466753373,0.009315494901295018,0.000258496439602629,0
0.00125,-0.7125,ringdown_plus_all_shooting,26.98766945311824,5.371393643365027,5.024332835195303,-0.9228047220384988,157.33961990383037,2,21013.806373674757,central,one_sided_forward,one_sided,,75,2.6987669453118236e-09,0.0025,0.2625,26.987855157743777,5.363919048096982,5.031368839788618,-0.9230186149976561,157.37145053371793,2,20955.651679574596,central,one_sided_forward,one_sided,,75,2.698785515774378e-09,0.0025,0.2625,0.007474595268045725,0.00018570462553668676,0.007036004593314438,0.00021389295915730244,0
0.00125,-0.69,orbital,9.176565603991564,0.4485398047366937,20.458754177633093,-0.9943909320764016,173.92863716483296,2,16.941908303407928,central,central,central,,18,9.176565603991563e-10,0.0025,0.2625,9.17533649488137,0.4485626462455291,20.454972280190887,-0.9943888700424476,173.92752022918253,2,16.939095295595695,central,central,central,,18,9.17533649488137e-10,0.0025,0.2625,2.2841508835413915e-05,0.0012291091101950258,0.003781897442205917,2.0620339540311505e-06,0
0.00125,-0.69,photon_geometry,12.790330466344384,1.2962074507475945,9.867502658596424,-0.9724238371521507,166.51323945707733,2,274.86064301050925,central,central,central,,27,1.2790330466344383e-09,0.0025,0.2625,12.780759492595383,1.2981259405015193,9.845546640611504,-0.9722859418556672,166.4794041030994,2,275.26245686014624,central,central,central,,27,1.2780759492595383e-09,0.0025,0.2625,0.0019184897539248347,0.00957097374900151,0.02195601798491964,0.00013789529648355892,0
0.00125,-0.69,redshift,7.326618538295687,0.3699727380618128,19.803130837904064,-0.9933690445243778,173.39814531567222,2,7.347618659063257,central,central,central,,9,7.326618538295686e-10,0.0025,0.2625,7.327708085220484,0.3702189354633809,19.79290463911261,-0.993361814278937,173.3945430493502,2,7.359589232269778,central,central,central,,9,7.327708085220484e-10,0.0025,0.2625,0.00024619740156811565,0.0010895469247973466,0.010226198791453811,7.230245440803529e-06,0
0.00125,-0.69,timing,8.528931026572307,2.515632118217629,3.3903729264735296,-0.8042143190518521,143.53444586309763,2,460.3450381258248,central,central,central,,17,8.528931026572308e-10,0.0025,0.2625,8.525827943735225,2.516873274247324,3.3874681061504344,-0.8039957496774183,143.51338047761607,2,460.4641533642254,central,central,central,,17,8.525827943735225e-10,0.0025,0.2625,0.0012411560296947677,0.0031030828370823826,0.0029048203230952474,0.00021856937443387459,0
0.00125,-0.69,all_shooting,19.336996152111823,2.9412785809101427,6.574350446644271,-0.942422454964837,160.46243863669002,2,3234.8216586460258,central,central,central,,71,1.933699615211182e-09,0.0025,0.2625,19.329081421721767,2.9435225235263633,6.566649742691751,-0.9422850992268799,160.4389195789154,2,3237.107765900077,central,central,central,,71,1.9329081421721768e-09,0.0025,0.2625,0.002243942616220629,0.007914730390055524,0.007700703952520094,0.0001373557379571455,0
0.00125,-0.69,ringdown_only,2.327154361220772,0.4400296027524441,5.288631370853483,-0.7436698550720633,138.0449764237268,2,1.0486104253430908,central,central,central,,4,2.3271543612207723e-10,0.0025,0.2625,2.327154361220772,0.4400296027524441,5.288631370853483,-0.7436698550720633,138.0449764237268,2,1.0486104253430908,central,central,central,,4,2.3271543612207723e-10,0.0025,0.2625,0.0,0.0,0.0,0.0,0
0.00125,-0.69,ringdown_plus_photon_geometry,12.891424819102207,2.166367189410413,5.950710886925254,-0.9292893690024878,158.3243102207616,2,779.9485937492342,central,central,central,,31,1.2891424819102206e-09,0.0025,0.2625,12.88187724874096,2.167822913797917,5.942310678030687,-0.9290645362585318,158.28945972266342,2,779.8407367572977,central,central,central,,31,1.288187724874096e-09,0.0025,0.2625,0.001455724387504187,0.009547570361247537,0.008400208894567385,0.00022483274395601605,0
0.00125,-0.69,ringdown_plus_all_shooting,19.406596125876277,3.400564682031453,5.706874575396409,-0.9256286121662384,157.7633360095278,2,4355.126914454764,central,central,central,,75,1.9406596125876273e-09,0.0025,0.2625,19.398701082088788,3.4025554005881036,5.701215350890652,-0.9254799909685716,157.7408451655738,2,4356.680503901099,central,central,central,,75,1.939870108208879e-09,0.0025,0.2625,0.0019907185566507835,0.007895043787488731,0.0056592245057567325,0.00014862119766678727,0
0.00125,-0.6666666666666666,orbital,6.705972587066942,0.2482821446901001,27.00948388953696,-0.9968266970196168,175.4342901091319,2,2.772135943694949,central,central,central,,18,6.705972587066942e-10,0.0025,0.2625,6.705988517961577,0.2482326862658627,27.014929495543207,-0.9968280666381485,175.43527603234782,2,2.77104478676504,central,central,central,,18,6.705988517961578e-10,0.0025,0.2625,4.9458424237397436e-05,1.5930894635474147e-05,0.005445606006247772,1.369618531699146e-06,0
0.00125,-0.6666666666666666,photon_geometry,9.014365078264422,1.0110204583185378,8.916105509137289,-0.9674363199061784,165.33810893350028,2,83.05966463028032,central,central,central,,27,9.014365078264421e-10,0.0025,0.2625,9.002725383284005,1.0123768199183436,8.892662500915566,-0.967262996859177,165.2989262041735,2,83.06773922959877,central,central,central,,27,9.002725383284005e-10,0.0025,0.2625,0.0013563615998057887,0.011639694980416948,0.023443008221722295,0.00017332304700135026,0
0.00125,-0.6666666666666666,redshift,5.358947978183836,0.3258772632496861,16.44468203993056,-0.9904135692924706,172.06012519018364,2,3.0497708082870045,central,central,central,,9,5.358947978183836e-10,0.0025,0.2625,5.359611383356828,0.3261492733636643,16.433001147240738,-0.9903995891705203,172.05432855491168,2,3.055620621357104,central,central,central,,9,5.359611383356828e-10,0.0025,0.2625,0.00027201011397820496,0.0006634051729923485,0.011680892689820865,1.3980121950307733e-05,0
0.00125,-0.6666666666666666,timing,5.935928002162568,2.0296627760628767,2.9245882972131128,-0.76736239409886,140.11762138261236,2,145.15266806400524,central,central,central,,17,5.935928002162566e-10,0.0025,0.2625,5.936754775608941,2.0313391764705697,2.922581735426375,-0.767069028360836,140.09141479773436,2,145.43304906120832,central,central,central,,17,5.936754775608942e-10,0.0025,0.2625,0.0016764004076930128,0.0008267734463727194,0.0020065617867377483,0.00029336573802396515,0
0.00125,-0.6666666666666666,all_shooting,13.783440612741783,2.3470639154556534,5.872631129461977,-0.9311667571283784,158.61742762054848,2,1046.562361596169,central,central,central,,71,1.3783440612741784e-09,0.0025,0.2625,13.77644923728355,2.349153609100598,5.864430995024644,-0.9309817702800725,158.58837579777258,2,1047.363474260847,central,central,central,,71,1.3776449237283551e-09,0.0025,0.2625,0.0020896936449443793,0.006991375458232696,0.008200134437333695,0.0001849868483059236,0
0.00125,-0.6666666666666666,ringdown_only,2.2380276091764477,0.3955208128944807,5.658431961641222,-0.7696038348566443,140.3183268880708,2,0.7835551384752897,central,central,central,,4,2.2380276091764474e-10,0.0025,0.2625,2.2380276091764473,0.3955208128944807,5.658431961641222,-0.7696038348566443,140.3183268880708,2,0.7835551384752897,central,central,central,,4,2.2380276091764474e-10,0.0025,0.2625,0.0,4.440892098500626e-16,0.0,0.0,0
0.00125,-0.6666666666666666,ringdown_plus_photon_geometry,9.152052921400342,1.9199145158386544,4.7669064668759775,-0.8981895907693622,153.92110807298718,2,308.7456375125642,central,central,central,,31,9.152052921400341e-10,0.0025,0.2625,9.14057847359816,1.9206771236199087,4.759039591397262,-0.8978764368698892,153.88032321939994,2,308.21664618797354,central,central,central,,31,9.14057847359816e-10,0.0025,0.2625,0.0007626077812543652,0.011474447802182652,0.00786687547871523,0.00031315389947306205,0
0.00125,-0.6666666666666666,ringdown_plus_all_shooting,13.877493504018917,2.841183289933119,4.884406280013561,-0.9046311609722144,154.77365237108032,2,1554.6068212032333,central,central,central,,75,1.3877493504018914e-09,0.0025,0.2625,13.870548713898726,2.842913810658367,4.87899023244977,-0.9044330971902804,154.74703868768432,2,1554.9437047798633,central,central,central,,75,1.3870548713898728e-09,0.0025,0.2625,0.0017305207252480415,0.006944790120190447,0.005416047563791437,0.0001980637819339881,0
0.00125,-0.64,orbital,5.350038438295149,0.1690683797306465,31.644228488015504,-0.9976766964470896,176.09361784346882,2,0.8181606459376324,central,central,central,,18,5.350038438295148e-10,0.0025,0.2625,5.35023488484155,0.16901218081885422,31.655912957989017,-0.9976785167108643,176.09514902389992,2,0.8176768622871986,central,central,central,,18,5.35023488484155e-10,0.0025,0.2625,5.6198911792287864e-05,0.0001964465464006082,0.011684469973513245,1.820263774710007e-06,0
0.00125,-0.64,photon_geometry,6.804136084626288,0.7385019323369687,9.213430306261746,-0.97051036773291,166.05092557134398,2,25.2492948636385,central,central,central,,27,6.804136084626288e-10,0.0025,0.2625,6.805515581799321,0.7390606449678722,9.208331722351641,-0.9704966389823302,166.04766285118637,2,25.29776877323444,central,central,central,,27,6.805515581799322e-10,0.0025,0.2625,0.0005587126309034574,0.0013794971730334282,0.005098583910104537,1.3728750579811155e-05,0
0.00125,-0.64,redshift,3.885879828018956,0.2708880307536706,14.344966875087012,-0.9873752063619332,170.88602690948645,2,1.1080474629588577,central,central,central,,9,3.8858798280189565e-10,0.0025,0.2625,3.8843098930607622,0.27112365228398955,14.326709825346136,-0.9873408539114945,170.8736093850994,2,1.1090791842657175,central,central,central,,9,3.8843098930607626e-10,0.0025,0.2625,0.0002356215303189746,0.0015699349581939082,0.018257049740876496,3.435245043870161e-05,0
0.00125,-0.64,timing,4.635908254072216,1.5691923215189674,2.954327643908357,-0.7863506160238803,141.84576684803378,2,52.92026543303978,central,central,central,,17,4.635908254072216e-10,0.0025,0.2625,4.636572732479183,1.5707853329552346,2.9517545365387745,-0.7860277516640453,141.81583288588962,2,53.042969421612966,central,central,central,,17,4.6365727324791833e-10,0.0025,0.2625,0.001593011436267222,0.0006644784069669285,0.0025731073695824946,0.00032286435983508444,0
0.00125,-0.64,all_shooting,10.54780312918604,1.8342436488841385,5.7504918365686,-0.9308781366910062,158.57211675149176,2,374.3157304190214,central,central,central,,71,1.054780312918604e-09,0.0025,0.2625,10.54853634777507,1.8356897823207354,5.746361095086168,-0.9307980276211542,158.5595565126584,2,374.9583147287697,central,central,central,,71,1.054853634777507e-09,0.0025,0.2625,0.0014461334365969414,0.0007332185890298604,0.004130741482432754,8.010906985200794e-05,0
0.00125,-0.64,ringdown_only,2.139084602679433,0.3507715148630778,6.098227797985294,-0.7971353809380194,142.8574155485327,2,0.5629950286179185,central,central,central,,4,2.1390846026794327e-10,0.0025,0.2625,2.139084602679433,0.35077151486307784,6.098227797985294,-0.7971353809380194,142.8574155485327,2,0.5629950286179185,central,central,central,,4,2.1390846026794332e-10,0.0025,0.2625,5.551115123125783e-17,0.0,0.0,0.0,0
0.00125,-0.64,ringdown_plus_photon_geometry,6.978483966289574,1.6855675861495196,4.1401389203449845,-0.8746228680079554,151.00037356002358,2,138.36126124192438,central,central,central,,31,6.978483966289575e-10,0.0025,0.2625,6.979923485482541,1.6854212235884913,4.141352551987765,-0.8747385169210596,151.0140442851927,2,138.3943118896589,central,central,central,,31,6.979923485482541e-10,0.0025,0.2625,0.00014636256102829037,0.0014395191929663653,0.0012136316427806548,0.00011564891310422709,0
0.00125,-0.64,ringdown_plus_all_shooting,10.665216906447974,2.3606085120185574,4.517994767937248,-0.8941976436629758,153.40555492595013,2,633.8512081935036,central,central,central,,75,1.0665216906447975e-09,0.0025,0.2625,10.665969706542866,2.361607475728769,4.516402414948932,-0.8941466097544787,153.39902404584558,2,634.477347945495,central,central,central,,75,1.0665969706542866e-09,0.0025,0.2625,0.0009989637102116866,0.0007528000948919811,0.001592352988315504,5.103390849714451e-05,0
0.00125,-0.61,orbital,4.190115810754799,0.1175068103327905,35.65849331530649,-0.9981386148396912,176.50358364834307,2,0.2424254043398375,central,central,central,,18,4.1901158107547985e-10,0.0025,0.2625,4.190535279260549,0.11752192481285174,35.65747655966138,-0.9981384908779022,176.50346718954228,2,0.24253632584381896,central,central,central,,18,4.190535279260549e-10,0.0025,0.2625,1.511448006123739e-05,0.0004194685057496983,0.0010167556451037285,1.2396178905582644e-07,0
0.00125,-0.61,photon_geometry,5.095046054149642,0.5029058837141512,10.131211861195158,-0.9758978449866104,167.3950323862873,2,6.565528051300192,central,central,central,,27,5.095046054149641e-10,0.0025,0.2625,5.097294654942721,0.5030553711237421,10.132671168098677,-0.975904864388229,167.3968754645654,2,6.575231667047641,central,central,central,,27,5.097294654942721e-10,0.0025,0.2625,0.00014948740959086493,0.002248600793079092,0.0014593069035182538,7.019401618624244e-06,0
0.00125,-0.61,redshift,2.728030782225116,0.2151672399175038,12.678653048071151,-0.9837057764628114,169.642714627931,2,0.3445488706802774,central,central,central,,9,2.7280307822251165e-10,0.0025,0.2625,2.727560220081178,0.21538080889297176,12.663896259376445,-0.9836709487041992,169.63162127788073,2,0.34511409993072684,central,central,central,,9,2.7275602200811784e-10,0.0025,0.2625,0.00021356897546795373,0.00047056214393803586,0.014756788694706202,3.482775861218812e-05,0
0.00125,-0.61,timing,3.733834380284403,1.1677810945875218,3.197375259447277,-0.8198781175389006,145.07259471207388,2,19.012226551381783,central,central,central,,17,3.7338343802844027e-10,0.0025,0.2625,3.734360897713222,1.1692550379658666,3.1937950031926543,-0.8195242724675179,145.0371999197673,2,19.065626177165015,central,central,central,,17,3.734360897713222e-10,0.0025,0.2625,0.001473943378344833,0.000526517428819151,0.003580256254622771,0.00035384507138269683,0
0.00125,-0.61,all_shooting,8.037336769387837,1.4064797863494796,5.714505709498148,-0.9315997777645306,158.68558023258606,2,127.78836740765168,central,central,central,,71,8.037336769387837e-10,0.0025,0.2625,8.039027018904529,1.408013398293069,5.70948190454027,-0.9314882272088273,158.66800357262076,2,128.12106838988652,central,central,central,,71,8.039027018904529e-10,0.0025,0.2625,0.0015336119435893636,0.001690249516691722,0.005023804957878575,0.0001115505557033325,0
0.00125,-0.61,ringdown_only,2.0311711691873566,0.3069303099919125,6.617694971998291,-0.825251151720603,145.61396252357596,2,0.3886624669513114,central,central,central,,4,2.0311711691873566e-10,0.0025,0.2625,2.0311711691873566,0.30693030999191256,6.617694971998291,-0.825251151720603,145.61396252357596,2,0.38866246695131146,central,central,central,,4,2.0311711691873566e-10,0.0025,0.2625,5.551115123125783e-17,0.0,0.0,0.0,0
0.00125,-0.61,ringdown_plus_photon_geometry,5.312629467287547,1.48601456884441,3.575085721682312,-0.8429463871073132,147.4525712808457,2,62.32541631703375,central,central,central,,31,5.312629467287546e-10,0.0025,0.2625,5.314774632641829,1.4861058655697,3.5763095724034475,-0.8430339279905837,147.46189541715464,2,62.383423370796805,central,central,central,,31,5.314774632641829e-10,0.0025,0.2625,9.129672528995769e-05,0.002145165354281886,0.001223850721135289,8.754088327056486e-05,0
0.00125,-0.61,ringdown_plus_all_shooting,8.1813198531207,1.9654098118779624,4.162653408809124,-0.8806127073651242,151.71636248652962,2,258.55502556517587,central,central,central,,75,8.181319853120701e-10,0.0025,0.2625,8.182987721883586,1.9664769557973336,4.161242621104445,-0.8805406740642332,151.7076535348982,2,258.9414180751847,central,central,central,,75,8.182987721883587e-10,0.0025,0.2625,0.0010671439193712384,0.001667868762886826,0.0014107877046791728,7.203330089100568e-05,0
0.00125,-0.58,orbital,3.188329728929641,0.0915824950300652,34.813746097253144,-0.9980085474256885,176.38344800094575,2,0.0852611918906074,central,central,central,,18,3.1883297289296407e-10,0.0025,0.2625,3.188904042250127,0.09187737202405637,34.70826354736368,-0.9979961863370327,176.37223752608728,2,0.08584204024181853,central,central,central,,18,3.188904042250127e-10,0.0025,0.2625,0.0002948769939911666,0.000574313320485853,0.10548254988946582,1.2361088655765684e-05,0
0.00125,-0.58,photon_geometry,3.776895565409085,0.3476069681828147,10.865419600629886,-0.9789820384158716,168.232165803283,2,1.7236413344543242,central,central,central,,27,3.776895565409085e-10,0.0025,0.2625,3.77744133444241,0.34771887628139087,10.863492298259708,-0.9789748591301962,168.23014905843408,2,1.72524982254635,central,central,central,,27,3.7774413344424097e-10,0.0025,0.2625,0.00011190809857614115,0.0005457690333248166,0.0019273023701789072,7.179285675396052e-06,0
0.00125,-0.58,redshift,1.9084243464544932,0.1746909846791451,10.924572610084578,-0.9778296661339668,167.91269726734376,2,0.1111452436883362,central,central,central,,9,1.9084243464544932e-10,0.0025,0.2625,1.9086649624108345,0.17487787811666503,10.914273337291528,-0.977790507261737,167.90198743299325,2,0.11141127711437541,central,central,central,,9,1.9086649624108345e-10,0.0025,0.2625,0.00018689343751993048,0.00024061595634128352,0.010299272793050207,3.91588722298275e-05,0
0.00125,-0.58,timing,3.040381289444932,0.8781301021929223,3.462335799504308,-0.8457466657411987,147.7520233970146,2,7.128100797446966,central,central,central,,17,3.0403812894449315e-10,0.0025,0.2625,3.039441613927633,0.8792541788793277,3.456840680361188,-0.8452962110545187,147.7036863409721,2,7.141944856396606,central,central,central,,17,3.039441613927633e-10,0.0025,0.2625,0.0011240766864053509,0.0009396755172992322,0.005495119143120064,0.0004504546866800352,0
0.00125,-0.58,all_shooting,6.085131731782748,1.1038150319740394,5.512818321472056,-0.927849708936208,158.10206696165025,2,45.116206608380935,central,central,central,,71,6.085131731782748e-10,0.0025,0.2625,6.08536895113004,1.1048457219943744,5.507890223935742,-0.9277226970967756,158.08256279698404,2,45.204024894670475,central,central,central,,71,6.08536895113004e-10,0.0025,0.2625,0.0010306900203349567,0.0002372193472925943,0.004928097536314624,0.00012701183943242267,0
0.00125,-0.58,ringdown_only,1.926625565833628,0.2690500156233766,7.160845396606741,-0.8500300763103418,148.21494079841463,2,0.2686956781987368,central,central,central,,4,1.9266255658336283e-10,0.0025,0.2625,1.9266255658336282,0.2690500156233766,7.160845396606741,-0.8500300763103418,148.21494079841463,2,0.26869567819873685,central,central,central,,4,1.9266255658336283e-10,0.0025,0.2625,0.0,2.220446049250313e-16,0.0,0.0,0
0.00125,-0.58,ringdown_plus_photon_geometry,4.049588433687255,1.330743482386126,3.0431022111233865,-0.7981156630691827,142.9505363132492,2,29.040926682555995,central,central,central,,31,4.049588433687255e-10,0.0025,0.2625,4.050091376282386,1.3307912224200278,3.043370972132912,-0.798143488858179,142.95318251699783,2,29.05022488758725,central,central,central,,31,4.050091376282386e-10,0.0025,0.2625,4.7740033901844114e-05,0.0005029425951308397,0.0002687610095253312,2.7825788996294065e-05,0
0.00125,-0.58,ringdown_plus_all_shooting,6.261895502833943,1.6793375215780408,3.7287891340329034,-0.8577590613895044,149.0658939175047,2,110.58280833754952,central,central,central,,75,6.261895502833943e-10,0.0025,0.2625,6.262115521465974,1.680054320083856,3.727329197994869,-0.8576519505640212,149.0539575131041,2,110.68500718011458,central,central,central,,75,6.262115521465974e-10,0.0025,0.2625,0.000716798505815186,0.00022001863203069405,0.001459936038034293,0.00010711082548320316,0
