k,wq,feature,feature_group,value_81,value_161,difference,absolute_difference,normalized_difference,convergence_classification
0.0025,-0.475,photon_geometry__alpha_sky__sin1,photon_geometry,0.0523698684255675,0.052364739230383275,-5.1291951842225014e-06,5.1291951842225014e-06,0.0024347795293049083,converged
0.0025,-0.45,photon_geometry__alpha_sky__sin1,photon_geometry,0.0524216711353758,0.05241655598102992,-5.115154345876338e-06,5.115154345876338e-06,0.0024281144786387383,converged
0.0,-0.7125,photon_geometry__alpha_sky__cos2,photon_geometry,-7.788311254481593e-05,-7.466941861583515e-05,3.2136939289807763e-06,3.2136939289807763e-06,0.0011433349442919948,converged
0.0,-0.69,photon_geometry__alpha_sky__cos2,photon_geometry,-7.788311254481593e-05,-7.466941861583515e-05,3.2136939289807763e-06,3.2136939289807763e-06,0.0011433349442919948,converged
0.0,-0.6666666666666666,photon_geometry__alpha_sky__cos2,photon_geometry,-7.788311254481593e-05,-7.466941861583515e-05,3.2136939289807763e-06,3.2136939289807763e-06,0.0011433349442919948,converged
0.0,-0.64,photon_geometry__alpha_sky__cos2,photon_geometry,-7.788311254481593e-05,-7.466941861583515e-05,3.2136939289807763e-06,3.2136939289807763e-06,0.0011433349442919948,converged
0.0,-0.61,photon_geometry__alpha_sky__cos2,photon_geometry,-7.788311254481593e-05,-7.466941861583515e-05,3.2136939289807763e-06,3.2136939289807763e-06,0.0011433349442919948,converged
0.0,-0.58,photon_geometry__alpha_sky__cos2,photon_geometry,-7.788311254481593e-05,-7.46694186172907e-05,3.2136939275252213e-06,3.2136939275252213e-06,0.0011433349437741526,converged
0.0,-0.55,photon_geometry__alpha_sky__cos2,photon_geometry,-7.788311254481593e-05,-7.466941861583515e-05,3.2136939289807763e-06,3.2136939289807763e-06,0.0011433349442919948,converged
0.0,-0.525,photon_geometry__alpha_sky__cos2,photon_geometry,-7.788311254481593e-05,-7.466941861583515e-05,3.2136939289807763e-06,3.2136939289807763e-06,0.0011433349442919948,converged
0.0,-0.5,photon_geometry__alpha_sky__cos2,photon_geometry,-7.788311254481593e-05,-7.466941861583515e-05,3.2136939289807763e-06,3.2136939289807763e-06,0.0011433349442919948,converged
0.0,-0.475,photon_geometry__alpha_sky__cos2,photon_geometry,-7.788311254481593e-05,-7.466941861583515e-05,3.2136939289807763e-06,3.2136939289807763e-06,0.0011433349442919948,converged
0.0,-0.45,photon_geometry__alpha_sky__cos2,photon_geometry,-7.788311254481593e-05,-7.466941861583515e-05,3.2136939289807763e-06,3.2136939289807763e-06,0.0011433349442919948,converged
0.00025,-0.7125,photon_geometry__alpha_sky__cos2,photon_geometry,0.0002893904825512,0.0002924656333835668,3.0751508323667858e-06,3.0751508323667858e-06,0.001094045507541111,converged
0.00025,-0.69,photon_geometry__alpha_sky__cos2,photon_geometry,0.0002144722932406,0.00021758129324646487,3.1090000058648835e-06,3.1090000058648835e-06,0.0011060880180449198,converged
0.00025,-0.6666666666666666,photon_geometry__alpha_sky__cos2,photon_geometry,0.0001529020007576,0.00015603747647839158,3.135475720791593e-06,3.135475720791593e-06,0.0011155072753605722,converged
0.00025,-0.64,photon_geometry__alpha_sky__cos2,photon_geometry,9.828970375359553e-05,0.00010144746530414636,3.157761550550835e-06,3.157761550550835e-06,0.0011234358984620152,converged
0.00025,-0.61,photon_geometry__alpha_sky__cos2,photon_geometry,5.22212338181379e-05,5.539672542908065e-05,3.175491610942753e-06,3.175491610942753e-06,0.001129743716835035,converged
0.00025,-0.58,photon_geometry__alpha_sky__cos2,photon_geometry,1.8324587908200613e-05,2.151233436339631e-05,3.187746455195698e-06,3.187746455195698e-06,0.0011341036191719984,converged
0.00025,-0.55,photon_geometry__alpha_sky__cos2,photon_geometry,-6.581631958994168e-06,-3.385439391355498e-06,3.1961925676386703e-06,3.1961925676386703e-06,0.0011371084901126893,converged
0.00025,-0.525,photon_geometry__alpha_sky__cos2,photon_geometry,-2.218934392748807e-05,-1.898817642671765e-05,3.2011675007704173e-06,3.2011675007704173e-06,0.0011388784206103476,converged
0.00025,-0.5,photon_geometry__alpha_sky__cos2,photon_geometry,-3.423470214870173e-05,-3.1029916119009806e-05,3.204786029691922e-06,3.204786029691922e-06,0.001140165783580909,converged
0.00025,-0.475,photon_geometry__alpha_sky__cos2,photon_geometry,-4.3522798048080616e-05,-4.031539467862467e-05,3.207403369455945e-06,3.207403369455945e-06,0.0011410969537792612,converged
0.00025,-0.45,photon_geometry__alpha_sky__cos2,photon_geometry,-5.068049862832732e-05,-4.74712151298723e-05,3.20928349845502e-06,3.20928349845502e-06,0.001141765846720507,converged
0.0005,-0.7125,photon_geometry__alpha_sky__cos2,photon_geometry,0.00067441533264,0.0006773411913774683,2.9258587374682635e-06,2.9258587374682635e-06,0.0010409319028307296,converged
0.0005,-0.69,photon_geometry__alpha_sky__cos2,photon_geometry,0.0005175313580994,0.0005205293707705686,2.9980126711686263e-06,2.9980126711686263e-06,0.0010666020866101527,converged
0.0005,-0.6666666666666666,photon_geometry__alpha_sky__cos2,photon_geometry,0.0003900086744112,0.00039306230637873224,3.053631967532219e-06,3.053631967532219e-06,0.0010863897473254332,converged
0.0005,-0.64,photon_geometry__alpha_sky__cos2,photon_geometry,0.0002779005224664,0.00028100042442258063,3.099901956180647e-06,3.099901956180647e-06,0.001102851207583573,converged
0.0005,-0.61,photon_geometry__alpha_sky__cos2,photon_geometry,0.0001840319877134,0.00018716833972572648,3.136352012326479e-06,3.136352012326479e-06,0.0011158190333423101,converged
0.0005,-0.58,photon_geometry__alpha_sky__cos2,photon_geometry,0.0001153599685394,0.00011852131951040092,3.161350971000925e-06,3.161350971000925e-06,0.0011247129055202592,converged
0.0005,-0.55,photon_geometry__alpha_sky__cos2,photon_geometry,6.510922440407525e-05,6.828770593161672e-05,3.178481527541462e-06,3.178481527541462e-06,0.0011308074385843266,converged
0.0005,-0.525,photon_geometry__alpha_sky__cos2,photon_geometry,3.370609720206656e-05,3.689463010057456e-05,3.1885328985079993e-06,3.1885328985079993e-06,0.0011343834118780025,converged
0.0005,-0.5,photon_geometry__alpha_sky__cos2,photon_geometry,9.514795641490284e-06,1.271061892210336e-05,3.1958232806130762e-06,3.1958232806130762e-06,0.0011369771089761638,converged
0.0005,-0.475,photon_geometry__alpha_sky__cos2,photon_geometry,-9.11372206155829e-06,-5.912636037687463e-06,3.2010860238708265e-06,3.2010860238708265e-06,0.0011388494335977343,converged
0.0005,-0.45,photon_geometry__alpha_sky__cos2,photon_geometry,-2.345531834802949e-05,-2.0250457933261702e-05,3.2048604147677864e-06,3.2048604147677864e-06,0.0011401922475374803,converged
0.00075,-0.7125,photon_geometry__alpha_sky__cos2,photon_geometry,0.0010823550295084,0.0010851177392393438,2.7627097309438405e-06,2.7627097309438405e-06,0.0009828884287451142,converged
0.00075,-0.69,photon_geometry__alpha_sky__cos2,photon_geometry,0.0008336355295487,0.0008365149733768522,2.8794438281521924e-06,2.8794438281521924e-06,0.0010244188841892691,converged
0.00075,-0.6666666666666666,photon_geometry__alpha_sky__cos2,photon_geometry,0.0006344690858803,0.0006374367228001655,2.967636919865577e-06,2.967636919865577e-06,0.001055795314499495,converged
0.00075,-0.64,photon_geometry__alpha_sky__cos2,photon_geometry,0.0004613525907664,0.0004643925144067984,3.0399236403984135e-06,3.0399236403984135e-06,0.001081512739811268,converged
0.00075,-0.61,photon_geometry__alpha_sky__cos2,photon_geometry,0.0003176875094575,0.0003207837218090869,3.096212351586902e-06,3.096212351586902e-06,0.0011015385580419948,converged
0.00075,-0.58,photon_geometry__alpha_sky__cos2,photon_geometry,0.0002132694745684,0.0002164039607416193,3.134486173219319e-06,3.134486173219319e-06,0.0011151552243117099,converged
0.00075,-0.55,photon_geometry__alpha_sky__cos2,photon_geometry,0.0001372045604786,0.0001403651154385365,3.160554959936502e-06,3.160554959936502e-06,0.0011244297088978956,converged
0.00075,-0.525,photon_geometry__alpha_sky__cos2,photon_geometry,8.980894719987038e-05,9.298473440786454e-05,3.1757872079941533e-06,3.1757872079941533e-06,0.0011298488813111067,converged
0.00075,-0.5,photon_geometry__alpha_sky__cos2,photon_geometry,5.336747998290857e-05,5.655428584875875e-05,3.186805865850179e-06,3.186805865850179e-06,0.001133768985977075,converged
0.00075,-0.475,photon_geometry__alpha_sky__cos2,photon_geometry,2.5344849594105595e-05,2.8539591635833365e-05,3.1947420417277703e-06,3.1947420417277703e-06,0.0011365924369358211,converged
0.00075,-0.45,photon_geometry__alpha_sky__cos2,photon_geometry,3.7926716759712905e-06,6.993096254107367e-06,3.200424578136076e-06,3.200424578136076e-06,0.0011386141112431465,converged
0.001,-0.7125,photon_geometry__alpha_sky__cos2,photon_geometry,0.0015198717455119,0.0015224525821701735,2.5808366582735515e-06,2.5808366582735515e-06,0.0009181834991516332,converged
0.001,-0.69,photon_geometry__alpha_sky__cos2,photon_geometry,0.0011656590133489,0.001168410475115903,2.7514617670029457e-06,2.7514617670029457e-06,0.0009788867439207477,converged
0.001,-0.6666666666666666,photon_geometry__alpha_sky__cos2,photon_geometry,0.0008874951056429,0.0008903719022958401,2.8767966529400857e-06,2.8767966529400857e-06,0.0010234770994423238,converged
0.001,-0.64,photon_geometry__alpha_sky__cos2,photon_geometry,0.0006491003659709,0.0006520779580976899,2.9775921267899104e-06,2.9775921267899104e-06,0.0010593370755401484,converged
0.001,-0.61,photon_geometry__alpha_sky__cos2,photon_geometry,0.0004533383657914,0.000456393368289215,3.0550024978150147e-06,3.0550024978150147e-06,0.0010868773404812094,converged
0.001,-0.58,photon_geometry__alpha_sky__cos2,photon_geometry,0.0003121023659809,0.0003152094975283942,3.1071315474941663e-06,3.1071315474941663e-06,0.001105423277159694,converged
0.001,-0.55,photon_geometry__alpha_sky__cos2,photon_geometry,0.0002097201006638,0.00021286250626673778,3.14240560293777e-06,3.14240560293777e-06,0.001117972717494342,converged
0.001,-0.525,photon_geometry__alpha_sky__cos2,photon_geometry,0.0001461251093975,0.00014928803734096962,3.162927943469617e-06,3.162927943469617e-06,0.001125273944551818,converged
0.001,-0.5,photon_geometry__alpha_sky__cos2,photon_geometry,9.732549284920364e-05,0.00010050322388222069,3.1777310330170528e-06,3.1777310330170528e-06,0.0011305404353680218,converged
0.001,-0.475,photon_geometry__alpha_sky__cos2,photon_geometry,5.985366130202779e-05,6.304203206608698e-05,3.188370764059188e-06,3.188370764059188e-06,0.0011343257293528163,converged
0.001,-0.45,photon_geometry__alpha_sky__cos2,photon_geometry,3.106371699780176e-05,3.425969345916765e-05,3.1959764613658924e-06,3.1959764613658924e-06,0.0011370316060475582,converged
0.00125,-0.7125,photon_geometry__alpha_sky__cos2,photon_geometry,0.0019953604570783,0.0019977329981627967,2.3725410844967036e-06,2.3725410844967036e-06,0.0008440782441076497,converged
0.00125,-0.69,photon_geometry__alpha_sky__cos2,photon_geometry,0.0015171025582235,0.0015197140237308197,2.6114655073197768e-06,2.6114655073197768e-06,0.0009290803157719701,converged
0.00125,-0.6666666666666666,photon_geometry__alpha_sky__cos2,photon_geometry,0.0011505051475864,0.0011532853511759388,2.7802035895388606e-06,2.7802035895388606e-06,0.0009891122136742947,converged
0.00125,-0.64,photon_geometry__alpha_sky__cos2,photon_geometry,0.0008416553322643,0.0008445679509562091,2.9126186919091078e-06,2.9126186919091078e-06,0.0010362214957147036,converged
0.00125,-0.61,photon_geometry__alpha_sky__cos2,photon_geometry,0.0005911483060667,0.0005941609462208996,3.0126401541996596e-06,3.0126401541996596e-06,0.001071806101947644,converged
0.00125,-0.58,photon_geometry__alpha_sky__cos2,photon_geometry,0.0004119108719401,0.00041499013518361686,3.0792632435168443e-06,3.0792632435168443e-06,0.0010955085788469242,converged
0.00125,-0.55,photon_geometry__alpha_sky__cos2,photon_geometry,0.0002826722117318,0.00028579623892410457,3.12402719230458e-06,3.12402719230458e-06,0.001111434235746599,converged
0.00125,-0.525,photon_geometry__alpha_sky__cos2,photon_geometry,0.0002026606595293,0.00020581061263635488,3.1499531070548748e-06,3.1499531070548748e-06,0.0011206578908151289,converged
0.00125,-0.5,photon_geometry__alpha_sky__cos2,photon_geometry,0.0001413910199218,0.0001445596189340091,3.1685990122090916e-06,3.1685990122090916e-06,0.0011272915390099748,converged
0.00125,-0.475,photon_geometry__alpha_sky__cos2,photon_geometry,9.4413467792194e-05,9.75954391131136e-05,3.1819713209196062e-06,3.1819713209196062e-06,0.0011320490013484745,converged
0.00125,-0.45,photon_geometry__alpha_sky__cos2,photon_geometry,5.835806579594409e-05,6.154958117996887e-05,3.1915153840247814e-06,3.1915153840247814e-06,0.0011354444898734615,converged
0.0015,-0.7125,photon_geometry__alpha_sky__cos2,photon_geometry,0.0025187218538402,0.0025208470440243992,2.125190184199075e-06,2.125190184199075e-06,0.0007560782870295793,converged
0.0015,-0.69,photon_geometry__alpha_sky__cos2,photon_geometry,0.0018921656348937,0.0018946213697804226,2.4557348867226044e-06,2.4557348867226044e-06,0.0008736760786666976,converged
0.0015,-0.6666666666666666,photon_geometry__alpha_sky__cos2,photon_geometry,0.0014251517739097,0.0014278284437001646,2.676669790464695e-06,2.676669790464695e-06,0.0009522780244164701,converged
0.0015,-0.64,photon_geometry__alpha_sky__cos2,photon_geometry,0.0010395922593377,0.0010424369110902591,2.8446517525591505e-06,2.8446517525591505e-06,0.001012040917684354,converged
0.0015,-0.61,photon_geometry__alpha_sky__cos2,photon_geometry,0.0007312953054883,0.0007342643357863685,2.969030298068543e-06,2.969030298068543e-06,0.0010562910362531131,converged
0.0015,-0.58,photon_geometry__alpha_sky__cos2,photon_geometry,0.0005127503530175,0.0005158012082108679,3.050855193367937e-06,3.050855193367937e-06,0.0010854018551973742,converged
0.0015,-0.55,photon_geometry__alpha_sky__cos2,photon_geometry,0.0003560779265481,0.0003591833388574726,3.105412309372562e-06,3.105412309372562e-06,0.0011048116243186244,converged
0.0015,-0.525,photon_geometry__alpha_sky__cos2,photon_geometry,0.0002594218493103,0.0002625587095837498,3.136860273449799e-06,3.136860273449799e-06,0.0011159998572527257,converged
0.0015,-0.5,photon_geometry__alpha_sky__cos2,photon_geometry,0.0001855662912217,0.0001887257001340458,3.1594089123457986e-06,3.1594089123457986e-06,0.0011240219798834873,converged
0.0015,-0.475,photon_geometry__alpha_sky__cos2,photon_geometry,0.0001290250341203,0.0001322005781742212,3.1755440539212e-06,3.1755440539212e-06,0.001129762374458059,converged
0.0015,-0.45,photon_geometry__alpha_sky__cos2,photon_geometry,8.567596781706608e-05,8.886300867115903e-05,3.1870408540929444e-06,3.1870408540929444e-06,0.0011338525876751174,converged
0.00175,-0.7125,photon_geometry__alpha_sky__cos2,photon_geometry,0.0030990406357944,0.0031008574652786622,1.8168294842620634e-06,1.8168294842620634e-06,0.0006463728914706008,converged
0.00175,-0.69,photon_geometry__alpha_sky__cos2,photon_geometry,0.0022957165688373,0.0022979953953869976,2.2788265496976982e-06,2.2788265496976982e-06,0.000810737451614149,converged
0.00175,-0.6666666666666666,photon_geometry__alpha_sky__cos2,photon_geometry,0.0017133454034624,0.0017159100374337952,2.5646339713951676e-06,2.5646339713951676e-06,0.0009124190740044776,converged
0.00175,-0.64,photon_geometry__alpha_sky__cos2,photon_geometry,0.0012435557025205,0.0012463289650264514,2.773262505951406e-06,2.773262505951406e-06,0.0009866427864070547,converged
0.00175,-0.61,photon_geometry__alpha_sky__cos2,photon_geometry,0.0008739726730472,0.0008768967354571305,2.9240624099304826e-06,2.9240624099304826e-06,0.0010402928239107313,converged
0.00175,-0.58,photon_geometry__alpha_sky__cos2,photon_geometry,0.0006146794717372,0.0006177013494511938,3.0218777139937947e-06,3.0218777139937947e-06,0.0010750925458797738,converged
0.00175,-0.55,photon_geometry__alpha_sky__cos2,photon_geometry,0.0004299549682886,0.000433041521876521,3.0865535879210184e-06,3.0865535879210184e-06,0.0010981022625322463,converged
0.00175,-0.525,photon_geometry__alpha_sky__cos2,photon_geometry,0.0003164151116008,0.0003195387581255407,3.123646524740703e-06,3.123646524740703e-06,0.0011112988057593142,converged
0.00175,-0.5,photon_geometry__alpha_sky__cos2,photon_geometry,0.0002298535818647,0.00023300374176698274,3.150159902282735e-06,3.150159902282735e-06,0.0011207314622925472,converged
0.00175,-0.475,photon_geometry__alpha_sky__cos2,photon_geometry,0.0001636891360381,0.0001668582246729856,3.1690886348855873e-06,3.1690886348855873e-06,0.0011274657319256432,converged
0.00175,-0.45,photon_geometry__alpha_sky__cos2,photon_geometry,0.0001130176755861,0.00011620022885606091,3.182553269960917e-06,3.182553269960917e-06,0.0011322560411878093,converged
0.002,-0.7125,photon_geometry__alpha_sky__cos2,photon_geometry,0.0037328373769312,0.0037342436426257767,1.40626569457682e-06,1.40626569457682e-06,0.0005003067327194585,converged
0.002,-0.69,photon_geometry__alpha_sky__cos2,photon_geometry,0.0027329239436244,0.0027349964687804046,2.0725251560047182e-06,2.0725251560047182e-06,0.0007373416654323172,converged
0.002,-0.6666666666666666,photon_geometry__alpha_sky__cos2,photon_geometry,0.0020172631810556,0.0020197052001704762,2.4420191148764175e-06,2.4420191148764175e-06,0.0008687964225493973,converged
0.002,-0.64,photon_geometry__alpha_sky__cos2,photon_geometry,0.0014542663217741,0.0014569642503966431,2.6979286225430835e-06,2.6979286225430835e-06,0.0009598412728549317,converged
0.002,-0.61,photon_geometry__alpha_sky__cos2,photon_geometry,0.0010193902086692,0.0010222678203985608,2.877611729360831e-06,2.877611729360831e-06,0.001023767078940901,converged
0.002,-0.58,photon_geometry__alpha_sky__cos2,photon_geometry,0.00071776037069,0.0007207526683098114,2.9922976198114466e-06,2.9922976198114466e-06,0.001064568844469026,converged
0.002,-0.55,photon_geometry__alpha_sky__cos2,photon_geometry,0.0005043217755871,0.0005073892174318658,3.0674418447657883e-06,3.0674418447657883e-06,0.0010913028832887357,converged
0.002,-0.525,photon_geometry__alpha_sky__cos2,photon_geometry,0.0003736470638904,0.0003767573738811986,3.110309990798617e-06,3.110309990798617e-06,0.0011065540709996604,converged
0.002,-0.5,photon_geometry__alpha_sky__cos2,photon_geometry,0.0002742552128333,0.00027739606391194405,3.1408510786440293e-06,3.1408510786440293e-06,0.001117419664843386,converged
0.002,-0.475,photon_geometry__alpha_sky__cos2,photon_geometry,0.000198406559871,0.0002015691646664672,3.162604795467201e-06,3.162604795467201e-06,0.0011251589782820036,converged
0.002,-0.45,photon_geometry__alpha_sky__cos2,photon_geometry,0.0001403834436691,0.00014356149621648024,3.1780525473802407e-06,3.1780525473802407e-06,0.0011306548204384884,converged
0.00225,-0.7125,photon_geometry__alpha_sky__cos2,photon_geometry,0.0043410606232247,0.004341873056245323,8.124330206230393e-07,8.124330206230393e-07,0.00028903905689289306,converged
0.00225,-0.69,photon_geometry__alpha_sky__cos2,photon_geometry,0.0032078238712739,0.003209647778029018,1.8239067551177948e-06,1.8239067551177948e-06,0.0006488907700422366,converged
0.00225,-0.6666666666666666,photon_geometry__alpha_sky__cos2,photon_geometry,0.0023393179666368,0.0023416239920314493,2.3060253946491534e-06,2.3060253946491534e-06,0.0008204139766861061,converged
0.00225,-0.64,photon_geometry__alpha_sky__cos2,photon_geometry,0.0016725262095875,0.0016751442200526624,2.618010465162395e-06,2.618010465162395e-06,0.00093140881349943,converged
0.00225,-0.61,photon_geometry__alpha_sky__cos2,photon_geometry,0.0011677753914555,0.0011706049251549154,2.8295336994153732e-06,2.8295336994153732e-06,0.0010066623723620786,converged
0.00225,-0.58,photon_geometry__alpha_sky__cos2,photon_geometry,0.0008220588583642,0.0008250209389519445,2.962080587744502e-06,2.962080587744502e-06,0.001053818539854334,converged
0.00225,-0.55,photon_geometry__alpha_sky__cos2,photon_geometry,0.0005791975284885,0.0005822455958384655,3.048067349965518e-06,3.048067349965518e-06,0.0010844100249697178,converged
0.00225,-0.525,photon_geometry__alpha_sky__cos2,photon_geometry,0.0004311245140859,0.0004342213602027086,3.096846116808574e-06,3.096846116808574e-06,0.001101764032508583,converged
0.00225,-0.5,photon_geometry__alpha_sky__cos2,photon_geometry,0.000318773551727,0.000321905033246184,3.1314815191840306e-06,3.1314815191840306e-06,0.0011140862594289395,converged
0.00225,-0.475,photon_geometry__alpha_sky__cos2,photon_geometry,0.0002331781027308,0.000236334195006319,3.1560922755189942e-06,3.1560922755189942e-06,0.0011228420209747018,converged
0.00225,-0.45,photon_geometry__alpha_sky__cos2,photon_geometry,0.0001677735290802,0.00017094706765622607,3.173538576026067e-06,3.173538576026067e-06,0.0011290488861769152,converged
0.0025,-0.7125,photon_geometry__alpha_sky__cos2,photon_geometry,0.0042600729974442,0.004260096376380804,2.3378936603486722e-08,2.3378936603486722e-08,8.317517402047986e-06,converged
0.0025,-0.69,photon_geometry__alpha_sky__cos2,photon_geometry,0.0037183843197347,0.003719895959428731,1.5116396940308661e-06,1.5116396940308661e-06,0.0005377956095254169,converged
0.0025,-0.6666666666666666,photon_geometry__alpha_sky__cos2,photon_geometry,0.0026820297535914,0.00268418255256969,2.1527989782898355e-06,2.1527989782898355e-06,0.0007659006595863025,converged
0.0025,-0.64,photon_geometry__alpha_sky__cos2,photon_geometry,0.0018992217151966,0.0019017544361934302,2.5327209968301328e-06,2.5327209968301328e-06,0.0009010654044258449,converged
0.0025,-0.61,photon_geometry__alpha_sky__cos2,photon_geometry,0.001319374563097,0.0013221542247665056,2.779661669505707e-06,2.779661669505707e-06,0.0009889194149434234,converged
0.0025,-0.58,photon_geometry__alpha_sky__cos2,photon_geometry,0.0009276446013507,0.0009305757864744277,2.9311851237277245e-06,2.9311851237277245e-06,0.001042826869704308,converged
0.0025,-0.55,photon_geometry__alpha_sky__cos2,photon_geometry,0.0006546021752459,0.0006576305962038196,3.0284209579195358e-06,3.0284209579195358e-06,0.0010774204338475303,converged
0.0025,-0.525,photon_geometry__alpha_sky__cos2,photon_geometry,0.0004888544646695,0.0004919377181850144,3.0832535155144326e-06,3.0832535155144326e-06,0.0010969281967423718,converged
0.0025,-0.5,photon_geometry__alpha_sky__cos2,photon_geometry,0.0003634110135225,0.00036653306435076614,3.1220508282661175e-06,3.1220508282661175e-06,0.0011107311052936835,converged
0.0025,-0.475,photon_geometry__alpha_sky__cos2,photon_geometry,0.0002680045725622,0.0002711541233407195,3.149550778519506e-06,3.149550778519506e-06,0.0011205147545103847,converged
0.0025,-0.45,photon_geometry__alpha_sky__cos2,photon_geometry,0.0001951881908804,0.0001983572022395987,3.169011359198707e-06,3.169011359198707e-06,0.0011274382395772408,converged
0.0,-0.7125,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0081040061111646,-0.008114154304064418,-1.0148192899817401e-05,1.0148192899817401e-05,0.01662083205574904,marginal
0.0,-0.69,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0081040061111646,-0.008114154304064418,-1.0148192899817401e-05,1.0148192899817401e-05,0.01662083205574904,marginal
0.0,-0.6666666666666666,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0081040061111646,-0.008114154304064418,-1.0148192899817401e-05,1.0148192899817401e-05,0.01662083205574904,marginal
0.0,-0.64,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0081040061111646,-0.008114154304064418,-1.0148192899817401e-05,1.0148192899817401e-05,0.01662083205574904,marginal
0.0,-0.61,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0081040061111646,-0.008114154304064418,-1.0148192899817401e-05,1.0148192899817401e-05,0.01662083205574904,marginal
0.0,-0.58,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0081040061111646,-0.008114154304064295,-1.0148192899694236e-05,1.0148192899694236e-05,0.01662083205554732,marginal
0.0,-0.55,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0081040061111646,-0.008114154304064418,-1.0148192899817401e-05,1.0148192899817401e-05,0.01662083205574904,marginal
0.0,-0.525,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0081040061111646,-0.008114154304064418,-1.0148192899817401e-05,1.0148192899817401e-05,0.01662083205574904,marginal
0.0,-0.5,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0081040061111646,-0.008114154304064418,-1.0148192899817401e-05,1.0148192899817401e-05,0.01662083205574904,marginal
0.0,-0.475,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0081040061111646,-0.008114154304064418,-1.0148192899817401e-05,1.0148192899817401e-05,0.01662083205574904,marginal
0.0,-0.45,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0081040061111646,-0.008114154304064418,-1.0148192899817401e-05,1.0148192899817401e-05,0.01662083205574904,marginal
0.00025,-0.7125,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0083368136994859,-0.008347066235113335,-1.0252535627435291e-05,1.0252535627435291e-05,0.016791725826600292,marginal
0.00025,-0.69,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0082979961626493,-0.008308239895491485,-1.0243732842184564e-05,1.0243732842184564e-05,0.01677730851932997,marginal
0.00025,-0.6666666666666666,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0082618950813199,-0.008272126489027977,-1.0231407708076803e-05,1.0231407708076803e-05,0.01675712226685212,marginal
0.00025,-0.64,photon_geometry__alpha_sky__sin2,photon_geometry,-0.008226732094803,-0.008236948615575331,-1.02165207723319e-05,1.02165207723319e-05,0.016732740264924936,marginal
0.00025,-0.61,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0081948419391508,-0.008205042943410987,-1.0201004260187302e-05,1.0201004260187302e-05,0.01670732713521876,marginal
0.00025,-0.58,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0081701784723362,-0.008180366323284803,-1.0187850948603291e-05,1.0187850948603291e-05,0.01668578448373657,marginal
0.00025,-0.55,photon_geometry__alpha_sky__sin2,photon_geometry,-0.008151531347444,-0.008161708634335373,-1.0177286891371873e-05,1.0177286891371873e-05,0.01666848254409036,marginal
0.00025,-0.525,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0081397151429905,-0.00814988547045665,-1.017032746615e-05,1.017032746615e-05,0.016657084313985833,marginal
0.00025,-0.5,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0081306100425867,-0.008140774870904722,-1.0164828318021818e-05,1.0164828318021818e-05,0.016648077743220916,marginal
0.00025,-0.475,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0081236726944905,-0.00813383325681835,-1.0160562327849593e-05,1.0160562327849593e-05,0.016641090853347616,marginal
0.00025,-0.45,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0081184460801752,-0.008128603389532354,-1.0157309357154698e-05,1.0157309357154698e-05,0.016635763098925144,marginal
0.0005,-0.7125,photon_geometry__alpha_sky__sin2,photon_geometry,-0.008512894269144,-0.008523186244353982,-1.0291975209981291e-05,1.0291975209981291e-05,0.016856320447959698,marginal
0.0005,-0.69,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0084594730741517,-0.008469774505529104,-1.0301431377403303e-05,1.0301431377403303e-05,0.016871807872387266,marginal
0.0005,-0.6666666666666666,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0084014393114884,-0.008411732262759642,-1.029295127124262e-05,1.029295127124262e-05,0.016857919052801054,marginal
0.0005,-0.64,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0083398889911123,-0.008350162376953648,-1.0273385841348334e-05,1.0273385841348334e-05,0.016825874557038926,marginal
0.0005,-0.61,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0082810693418544,-0.008291317569992466,-1.0248228138066626e-05,1.0248228138066626e-05,0.016784670968845294,marginal
0.0005,-0.58,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0082341317897556,-0.008244356585776354,-1.022479602075417e-05,1.022479602075417e-05,0.01674629356604997,marginal
0.0005,-0.55,photon_geometry__alpha_sky__sin2,photon_geometry,-0.0081979889635476,-0.008208194033858566,-1.020507031096636e-05,1.020507031096636e-05,0.01671398656195572,marginal
