k,wq,point_id,feature,observable_family,value_81,value_161,value_321,absolute_change_81_161,absolute_change_161_321,normalized_change_81_161,normalized_change_161_321,estimated_convergence_ratio,behavior,final_convergence_class
0.0,-0.69,k0p000000000_wqm0p690000000,photon_geometry__beta_sky__mean,photon_geometry,0.0060377164801511,0.0060405572915754,0.0060412672942515,2.840811424300628e-06,7.100026760999134e-07,0.001857885043244672,0.0004643403435039575,0.24992953422619635,monotonic,converged
0.0,-0.6666666666666666,k0p000000000_wqm0p666666667,photon_geometry__beta_sky__mean,photon_geometry,0.0060377164801511,0.0060405572915754,0.0060412672942515,2.840811424300628e-06,7.100026760999134e-07,0.001857885043244672,0.0004643403435039575,0.24992953422619635,monotonic,converged
0.0,-0.58,k0p000000000_wqm0p580000000,photon_geometry__beta_sky__mean,photon_geometry,0.0060377164801511,0.0060405572915755,0.0060412672942515,2.8408114244003746e-06,7.100026760001668e-07,0.001857885043309906,0.00046434034343872347,0.24992953418230882,monotonic,converged
0.0,-0.45,k0p000000000_wqm0p450000000,photon_geometry__beta_sky__mean,photon_geometry,0.0060377164801511,0.0060405572915754,0.0060412672942515,2.840811424300628e-06,7.100026760999134e-07,0.001857885043244672,0.0004643403435039575,0.24992953422619635,monotonic,converged
0.00025,-0.58,k0p000250000_wqm0p580000000,photon_geometry__beta_sky__mean,photon_geometry,0.0060309159666447,0.0060337718134338,0.0060344855771076,2.8558467891001693e-06,7.137636737998207e-07,0.0018677181420353362,0.00046680002854836546,0.24993066032954658,monotonic,converged
0.0005,-0.7125,k0p000500000_wqm0p712500000,photon_geometry__beta_sky__mean,photon_geometry,0.0059106183027221,0.0059135334246323,0.0059142620236946,2.9151219101998527e-06,7.285990622999533e-07,0.0019064839537979842,0.00047650234323541157,0.24993776752547633,monotonic,converged
0.0005,-0.61,k0p000500000_wqm0p610000000,photon_geometry__beta_sky__mean,photon_geometry,0.0060174689415894,0.0060203488959444,0.006021068688477,2.879954355000311e-06,7.197925326000304e-07,0.0018834844423718446,0.0004707428902592589,0.24993192386896448,monotonic,converged
0.0005,-0.55,k0p000500000_wqm0p550000000,photon_geometry__beta_sky__mean,photon_geometry,0.0060241253688424,0.006026987540325,0.0060277028851654,2.8621714825999983e-06,7.153448404002491e-07,0.0018718544790536694,0.00046783410837242034,0.24993081118620797,monotonic,converged
0.0005,-0.5,k0p000500000_wqm0p500000000,photon_geometry__beta_sky__mean,photon_geometry,0.0060257611058992,0.0060286140122938,0.0060293270404794,2.8529063946002367e-06,7.130281855999634e-07,0.0018657951298579232,0.0004663190207228164,0.24993045230980193,monotonic,converged
0.0005,-0.475,k0p000500000_wqm0p475000000,photon_geometry__beta_sky__mean,photon_geometry,0.0060263846737812,0.006029234433485,0.0060299466745744,2.849759703799949e-06,7.122410894001147e-07,0.0018637372003087948,0.00046580426136751926,0.24993022690663794,monotonic,converged
0.00075,-0.475,k0p000750000_wqm0p475000000,photon_geometry__beta_sky__mean,photon_geometry,0.0060204890367434,0.0060233431778815,0.0060240565139785,2.8541411380995224e-06,7.133360970003333e-07,0.001866602649660168,0.0004665203941686207,0.24993021104601718,monotonic,converged
0.001,-0.58,k0p001000000_wqm0p580000000,photon_geometry__beta_sky__mean,photon_geometry,0.0059975800108122,0.006000476043205,0.006001199858139,2.8960323927998757e-06,7.238149340007063e-07,0.0018939994472387685,0.0004733735328060735,0.24993330040100972,monotonic,converged
0.00125,-0.7125,k0p001250000_wqm0p712500000,photon_geometry__beta_sky__mean,photon_geometry,0.0051688654318444,0.0051717045182931,0.0051724141409257,2.8390864487007686e-06,7.096226325997712e-07,0.0018567569126199052,0.00046409179580781106,0.24994752552339886,monotonic,converged
0.00125,-0.58,k0p001250000_wqm0p580000000,photon_geometry__beta_sky__mean,photon_geometry,0.0059817941471056,0.0059847018336703,0.0059854285646126,2.907686564699967e-06,7.267309423001148e-07,0.0019016212525720501,0.00047528059645665774,0.24993441560132645,monotonic,converged
0.00125,-0.45,k0p001250000_wqm0p450000000,photon_geometry__beta_sky__mean,photon_geometry,0.0060104040637165,0.0060132610255467,0.0060139750663206,2.856961830199553e-06,7.14040773899631e-07,0.001868447376705201,0.0004669812514646475,0.24993010629398457,monotonic,converged
0.0015,-0.7125,k0p001500000_wqm0p712500000,photon_geometry__beta_sky__mean,photon_geometry,0.0046627919578536,0.0046655251346228,0.0046662082930389,2.7331767692003947e-06,6.831584161001367e-07,0.0017874921920561235,0.0004467842506482571,0.24995032293502123,monotonic,converged
0.0015,-0.61,k0p001500000_wqm0p610000000,photon_geometry__beta_sky__mean,photon_geometry,0.0059183343216188,0.005921270936256,0.0059220049056469,2.936614637199901e-06,7.339693909001743e-07,0.0019205401546743804,0.00048001452750019995,0.2499372514195541,monotonic,converged
0.0015,-0.5,k0p001500000_wqm0p500000000,photon_geometry__beta_sky__mean,photon_geometry,0.0059983222716091,0.0060011979686717,0.0060019166962542,2.8756970625997552e-06,7.187275824997036e-07,0.0018807001815764773,0.0004700464150035364,0.2499316050522869,monotonic,converged
0.00175,-0.7125,k0p001750000_wqm0p712500000,photon_geometry__beta_sky__mean,photon_geometry,0.0039255466694038,0.0039281026694863,0.0039287415478558,2.5560000824998916e-06,6.388783695002523e-07,0.0016716189899784635,0.0004178251879000652,0.24995240566479104,monotonic,converged
0.00175,-0.45,k0p001750000_wqm0p450000000,photon_geometry__beta_sky__mean,photon_geometry,0.0059989057238296,0.0060017689068627,0.0060024845039441,2.8631830330996116e-06,7.155970814000379e-07,0.0018725160310763213,0.0004679990734865395,0.24993060978897672,monotonic,converged
0.002,-0.7125,k0p002000000_wqm0p712500000,photon_geometry__beta_sky__mean,photon_geometry,0.0028175966645018,0.0028198531589707,0.0028204171808724,2.2564944689002463e-06,5.640219016998446e-07,0.0014757429120682273,0.0003688692062650849,0.2499549232109279,monotonic,converged
0.002,-0.69,k0p002000000_wqm0p690000000,photon_geometry__beta_sky__mean,photon_geometry,0.0045086598602973,0.0045113769841119,0.0045120561312217,2.717123814599369e-06,6.791471097999935e-07,0.0017769935915513493,0.00044416086427520916,0.24995074061434758,monotonic,converged
0.002,-0.45,k0p002000000_wqm0p450000000,photon_geometry__beta_sky__mean,photon_geometry,0.005993031618177,0.0059958978599819,0.0059966142224795,2.866241804899694e-06,7.163624976000774e-07,0.0018745164617735015,0.000468499654164914,0.249930936174154,monotonic,converged
0.00225,-0.7125,k0p002250000_wqm0p712500000,photon_geometry__beta_sky__mean,photon_geometry,0.0010372539404848,0.0010389457114891,0.0010393685817313,1.691771004299963e-06,4.228702422000557e-07,0.0011064148850562,0.00027655630060349784,0.24995714025435428,monotonic,converged
0.00225,-0.69,k0p002250000_wqm0p690000000,photon_geometry__beta_sky__mean,photon_geometry,0.0038970094438023,0.0038995798900284,0.0039002223799731,2.570446226100257e-06,6.424899446997451e-07,0.0016810667392722384,0.00042018715092523957,0.24995268843826246,monotonic,converged
0.00225,-0.6666666666666666,k0p002250000_wqm0p666666667,photon_geometry__beta_sky__mean,photon_geometry,0.0049848605798276,0.0049876967132187,0.0049884056017343,2.836133391100233e-06,7.088885155999425e-07,0.0018548256187997864,0.000463611684744364,0.2499489332287507,monotonic,converged
0.00225,-0.55,k0p002250000_wqm0p550000000,photon_geometry__beta_sky__mean,photon_geometry,0.0059421842002382,0.005945108116935,0.0059458389069809,2.9239166968002273e-06,7.307900459002301e-07,0.001912235726810298,0.0004779352421691909,0.24993531679612016,monotonic,converged
0.00225,-0.475,k0p002250000_wqm0p475000000,photon_geometry__beta_sky__mean,photon_geometry,0.0059818002802776,0.0059846793665364,0.0059853989421683,2.8790862587994848e-06,7.195756319003724e-07,0.0018829167091763863,0.0004706010376314087,0.2499319461864333,monotonic,converged
0.00225,-0.45,k0p002250000_wqm0p450000000,photon_geometry__beta_sky__mean,photon_geometry,0.0059870735165711,0.0059899427826248,0.0059906599017297,2.8692660536998663e-06,7.171191049003267e-07,0.001876494314497138,0.0004689944738402781,0.2499311989474154,monotonic,converged
0.0025,-0.7125,k0p002500000_wqm0p712500000,photon_geometry__beta_sky__mean,photon_geometry,-0.0022649240229972,-0.0022647304804659,-0.0022646821030951,1.9354253129972784e-07,4.837737080029547e-08,0.00012657643202135536,3.1638704657595394e-05,0.24995731158117543,monotonic,converged
0.0025,-0.69,k0p002500000_wqm0p690000000,photon_geometry__beta_sky__mean,photon_geometry,0.0030540847438554,0.0030564326769242,0.0030570195533279,2.3479330687999414e-06,5.868764036999485e-07,0.0015355435752434326,0.0003838160052935533,0.24995448613869925,monotonic,converged
0.0025,-0.6666666666666666,k0p002500000_wqm0p666666667,photon_geometry__beta_sky__mean,photon_geometry,0.0046515406026826,0.0046543084906845,0.004655000325108,2.7678880019001845e-06,6.918344234996265e-07,0.0018101932694714966,0.00045245834229851883,0.24995029532433208,monotonic,converged
0.0025,-0.58,k0p002500000_wqm0p580000000,photon_geometry__beta_sky__mean,photon_geometry,0.0058619776813488,0.0058649290264103,0.0058656666819419,2.951345061499508e-06,7.376555316001426e-07,0.0019301738229822389,0.00048242525621495526,0.24993876223519507,monotonic,converged
0.0025,-0.45,k0p002500000_wqm0p450000000,photon_geometry__beta_sky__mean,photon_geometry,0.0059810308834323,0.0059839031391993,0.0059846210062332,2.872255766999711e-06,7.178670338994428e-07,0.0018784495810719825,0.00046948361792389454,0.24993144487592392,monotonic,converged
0.0,-0.7125,k0p000000000_wqm0p712500000,photon_geometry__beta_sky__amplitude,photon_geometry,0.122475542287267,0.1224755422870318,0.1224755422870298,2.352007477668394e-13,1.9984014443252818e-15,3.7343747537262805e-11,3.172940550723297e-13,0.0019984014443252818,monotonic,converged
0.0,-0.69,k0p000000000_wqm0p690000000,photon_geometry__beta_sky__amplitude,photon_geometry,0.122475542287267,0.1224755422870318,0.1224755422870298,2.352007477668394e-13,1.9984014443252818e-15,3.7343747537262805e-11,3.172940550723297e-13,0.0019984014443252818,monotonic,converged
0.0,-0.6666666666666666,k0p000000000_wqm0p666666667,photon_geometry__beta_sky__amplitude,photon_geometry,0.122475542287267,0.1224755422870318,0.1224755422870298,2.352007477668394e-13,1.9984014443252818e-15,3.7343747537262805e-11,3.172940550723297e-13,0.0019984014443252818,monotonic,converged
0.0,-0.58,k0p000000000_wqm0p580000000,photon_geometry__beta_sky__amplitude,photon_geometry,0.122475542287267,0.1224755422870318,0.1224755422870298,2.352007477668394e-13,1.9984014443252818e-15,3.7343747537262805e-11,3.172940550723297e-13,0.0019984014443252818,monotonic,converged
0.0,-0.45,k0p000000000_wqm0p450000000,photon_geometry__beta_sky__amplitude,photon_geometry,0.122475542287267,0.1224755422870318,0.1224755422870298,2.352007477668394e-13,1.9984014443252818e-15,3.7343747537262805e-11,3.172940550723297e-13,0.0019984014443252818,monotonic,converged
0.00025,-0.58,k0p000250000_wqm0p580000000,photon_geometry__beta_sky__amplitude,photon_geometry,0.1223089169220612,0.12230891692182,0.1223089169218187,2.4119595209981526e-13,1.304512053934559e-15,3.82956297024798e-11,2.0712250817221523e-13,0.001304512053934559,monotonic,converged
0.0005,-0.7125,k0p000500000_wqm0p712500000,photon_geometry__beta_sky__amplitude,photon_geometry,0.1197139835388666,0.1197139835388453,0.1197214719406877,2.130240428499519e-14,7.488401842406511e-06,3.3822664898335148e-12,0.0011889630050735285,7488401.842406511,non-monotonic,converged
0.0005,-0.61,k0p000500000_wqm0p610000000,photon_geometry__beta_sky__amplitude,photon_geometry,0.1219249902343908,0.1219249902342487,0.1219249902342481,1.4209466936421222e-13,5.967448757360216e-16,2.2560929374205443e-11,9.474753033409846e-14,0.0005967448757360216,monotonic,converged
0.0005,-0.55,k0p000500000_wqm0p550000000,photon_geometry__beta_sky__amplitude,photon_geometry,0.122283408688642,0.1222834086884599,0.1222834086884593,1.821043316141413e-13,5.967448757360216e-16,2.8913420768466047e-11,9.474753033409846e-14,0.0005967448757360216,monotonic,converged
0.0005,-0.5,k0p000500000_wqm0p500000000,photon_geometry__beta_sky__amplitude,photon_geometry,0.1224073468072819,0.1224073468071169,0.122407346807115,1.6499301924710608e-13,1.9012569296705806e-15,2.6196590421909223e-11,3.018700385063137e-13,0.0019012569296705806,monotonic,converged
0.0005,-0.475,k0p000500000_wqm0p475000000,photon_geometry__beta_sky__amplitude,photon_geometry,0.1224399529636258,0.1224399529634337,0.1224399529634334,1.920963388357677e-13,3.0531133177191805e-16,3.049989104382769e-11,4.8475480636050374e-14,0.00030531133177191805,monotonic,converged
0.00075,-0.475,k0p000750000_wqm0p475000000,photon_geometry__beta_sky__amplitude,photon_geometry,0.1224224152504874,0.1224224152503019,0.1224224152503005,1.8550438962705584e-13,1.4016565685892601e-15,2.9453261348276604e-11,2.2254652473823127e-13,0.0014016565685892601,monotonic,converged
0.001,-0.58,k0p001000000_wqm0p580000000,photon_geometry__beta_sky__amplitude,photon_geometry,0.12182632097909,0.121826320978962,0.1218263209789598,1.2800871473928055e-13,2.192690473634684e-15,2.032444697213312e-11,3.4814208820436177e-13,0.002192690473634684,monotonic,converged
0.00125,-0.7125,k0p001250000_wqm0p712500000,photon_geometry__beta_sky__amplitude,photon_geometry,0.1161772791702044,0.1162157730089696,0.1162157730089651,3.849383876519674e-05,4.496403249731884e-15,0.006111818139339601,7.139116239127418e-13,1.1680838788666608e-10,non-monotonic,converged
0.00125,-0.58,k0p001250000_wqm0p580000000,photon_geometry__beta_sky__amplitude,photon_geometry,0.1216718166198601,0.1216718166198219,0.1216718166198207,3.8191672047105385e-14,1.2073675392798577e-15,6.0638419413823016e-12,1.916984916061992e-13,0.0012073675392798577,monotonic,converged
0.00125,-0.45,k0p001250000_wqm0p450000000,photon_geometry__beta_sky__amplitude,photon_geometry,0.1224399636117388,0.1224399636115273,0.122439963611526,2.1149748619109232e-13,1.304512053934559e-15,3.3580287495154896e-11,2.0712250817221523e-13,0.001304512053934559,monotonic,converged
0.0015,-0.7125,k0p001500000_wqm0p712500000,photon_geometry__beta_sky__amplitude,photon_geometry,0.115358179523804,0.1153691100252823,0.1153755460671478,1.0930501478295662e-05,6.436041865495734e-06,0.0017354786986723202,0.0010218756736376866,0.588814875353667,monotonic,converged
0.0015,-0.61,k0p001500000_wqm0p610000000,photon_geometry__beta_sky__amplitude,photon_geometry,0.1209014612618331,0.1209014612618322,0.1209090972024634,9.020562075079397e-16,7.635940631203764e-06,1.4322301097014884e-13,0.0012123883186965108,7635940.631203764,non-monotonic,converged
0.0015,-0.5,k0p001500000_wqm0p500000000,photon_geometry__beta_sky__amplitude,photon_geometry,0.1222753038247279,0.1222753038245945,0.1222753038245933,1.3339329640871256e-13,1.2073675392798577e-15,2.117937817607801e-11,1.916984916061992e-13,0.0012073675392798577,monotonic,converged
0.00175,-0.7125,k0p001750000_wqm0p712500000,photon_geometry__beta_sky__amplitude,photon_geometry,0.1148370750735865,0.114837075073917,0.1148395141086451,3.304995166431013e-13,2.4390347281022517e-06,5.247470778852453e-11,0.00038725513411700356,2439034.728102252,monotonic,converged
0.00175,-0.45,k0p001750000_wqm0p450000000,photon_geometry__beta_sky__amplitude,photon_geometry,0.1224262970369942,0.122426297036835,0.1224262970368349,1.5920598173124745e-13,9.71445146547012e-17,2.5277759720762267e-11,1.5424016566016028e-14,9.71445146547012e-05,monotonic,converged
0.002,-0.7125,k0p002000000_wqm0p712500000,photon_geometry__beta_sky__amplitude,photon_geometry,0.114791189339632,0.1147911893398087,0.1147978321623206,1.7669199436909366e-13,6.642822511906954e-06,2.8054082702645153e-11,0.0010547070499342772,6642822.511906954,monotonic,converged
0.002,-0.69,k0p002000000_wqm0p690000000,photon_geometry__beta_sky__amplitude,photon_geometry,0.1161847165387643,0.1161869152968546,0.1161977554951342,2.1987580902937953e-06,1.0840198279599145e-05,0.00034910546755932605,0.0017211409047411842,4.93014594349972,monotonic,converged
0.002,-0.45,k0p002000000_wqm0p450000000,photon_geometry__beta_sky__amplitude,photon_geometry,0.1224195878534721,0.1224195878533146,0.1224195878533122,1.5749901383088627e-13,2.400857290751901e-15,2.5006737715387986e-11,3.811935522743961e-13,0.002400857290751901,monotonic,converged
0.00225,-0.7125,k0p002250000_wqm0p712500000,photon_geometry__beta_sky__amplitude,photon_geometry,0.1155843794816956,0.1156181652998862,0.1156266587603492,3.378581819059312e-05,8.49346046299937e-06,0.00536430720067317,0.0013485401141768397,0.25139129131299764,monotonic,converged
0.00225,-0.69,k0p002250000_wqm0p690000000,photon_geometry__beta_sky__amplitude,photon_geometry,0.1159783597710943,0.115978359771372,0.1159794265156473,2.776945340343673e-13,1.0667442753020673e-06,4.409065306942582e-11,0.00016937118305079309,1066744.2753020674,monotonic,converged
0.00225,-0.6666666666666666,k0p002250000_wqm0p666666667,photon_geometry__beta_sky__amplitude,photon_geometry,0.1174222467616731,0.1174467541641787,0.1174467541641807,2.4507402505605236e-05,1.9984014443252818e-15,0.003891136659440656,3.172940550723297e-13,8.154276830717638e-11,monotonic,converged
0.00225,-0.55,k0p002250000_wqm0p550000000,photon_geometry__beta_sky__amplitude,photon_geometry,0.1216575328934868,0.121657532893438,0.121660419161989,4.879430193227563e-14,2.8862685509944974e-06,7.747263178016051e-12,0.00045826420671046933,2886268.5509944973,non-monotonic,converged
0.00225,-0.475,k0p002250000_wqm0p475000000,photon_geometry__beta_sky__amplitude,photon_geometry,0.1223209416776363,0.1223209416775193,0.1223209416775193,1.1700362900768368e-13,0.0,1.8577126238297303e-11,0.0,0.0,monotonic,converged
0.00225,-0.45,k0p002250000_wqm0p450000000,photon_geometry__beta_sky__amplitude,photon_geometry,0.1224129624474465,0.1224129624472861,0.1224129624472857,1.603994714827195e-13,4.0245584642661925e-16,2.5467254781430463e-11,6.38994972020664e-14,0.00040245584642661925,monotonic,converged
0.0025,-0.7125,k0p002500000_wqm0p712500000,photon_geometry__beta_sky__amplitude,photon_geometry,0.1182358460725066,0.1182861607458297,0.1182882264363966,5.0314673323101355e-05,2.0656905668908765e-06,0.007988658521869961,0.0003279778136443243,0.041055430363739244,monotonic,converged
0.0025,-0.69,k0p002500000_wqm0p690000000,photon_geometry__beta_sky__amplitude,photon_geometry,0.1160787144570069,0.1160787144574385,0.1160809205029842,4.315992008230296e-13,2.206045545696811e-06,6.85267021718712e-11,0.00035026252550809185,2206045.545696811,monotonic,converged
0.0025,-0.6666666666666666,k0p002500000_wqm0p666666667,photon_geometry__beta_sky__amplitude,photon_geometry,0.117179740436128,0.1171868781112281,0.1171953634226349,7.137675100105101e-06,8.485311406791762e-06,0.0011332767411333547,0.0013472462564804964,1.1888060590859366,monotonic,converged
0.0025,-0.58,k0p002500000_wqm0p580000000,photon_geometry__beta_sky__amplitude,photon_geometry,0.1209566043787302,0.1209566043787283,0.1209684513002213,1.9012569296705806e-15,1.1846921493002815e-05,3.018700385063137e-13,0.0018809823077902824,11846921.493002815,non-monotonic,converged
0.0025,-0.45,k0p002500000_wqm0p450000000,photon_geometry__beta_sky__amplitude,photon_geometry,0.122406421609984,0.1224064216098688,0.1224064216098688,1.151995165926678e-13,0.0,1.8290680216357006e-11,0.0,0.0,monotonic,converged
0.0,-0.7125,k0p000000000_wqm0p712500000,photon_geometry__beta_sky__reference,photon_geometry,0.0259803420539647,0.0259803420539647,0.0259803420539647,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.0,-0.69,k0p000000000_wqm0p690000000,photon_geometry__beta_sky__reference,photon_geometry,0.0259803420539647,0.0259803420539647,0.0259803420539647,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.0,-0.6666666666666666,k0p000000000_wqm0p666666667,photon_geometry__beta_sky__reference,photon_geometry,0.0259803420539647,0.0259803420539647,0.0259803420539647,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.0,-0.58,k0p000000000_wqm0p580000000,photon_geometry__beta_sky__reference,photon_geometry,0.0259803420539647,0.0259803420539647,0.0259803420539647,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.0,-0.45,k0p000000000_wqm0p450000000,photon_geometry__beta_sky__reference,photon_geometry,0.0259803420539647,0.0259803420539647,0.0259803420539647,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.00025,-0.58,k0p000250000_wqm0p580000000,photon_geometry__beta_sky__reference,photon_geometry,0.025903197745615,0.025903197745615,0.025903197745615,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.0005,-0.7125,k0p000500000_wqm0p712500000,photon_geometry__beta_sky__reference,photon_geometry,0.0250291136140436,0.0250291136140436,0.0250291136140436,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.0005,-0.61,k0p000500000_wqm0p610000000,photon_geometry__beta_sky__reference,photon_geometry,0.0257466405072594,0.0257466405072594,0.0257466405072594,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.0005,-0.55,k0p000500000_wqm0p550000000,photon_geometry__beta_sky__reference,photon_geometry,0.0258782995069178,0.0258782995069178,0.0258782995069178,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.0005,-0.5,k0p000500000_wqm0p500000000,photon_geometry__beta_sky__reference,photon_geometry,0.0259296995979683,0.0259296995979683,0.0259296995979683,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.0005,-0.475,k0p000500000_wqm0p475000000,photon_geometry__beta_sky__reference,photon_geometry,0.025944842243404,0.025944842243404,0.025944842243404,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.00075,-0.475,k0p000750000_wqm0p475000000,photon_geometry__beta_sky__reference,photon_geometry,0.0259270576572745,0.0259270576572745,0.0259270576572745,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.001,-0.58,k0p001000000_wqm0p580000000,photon_geometry__beta_sky__reference,photon_geometry,0.0256697559471466,0.0256697559471466,0.0256697559471466,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.00125,-0.7125,k0p001250000_wqm0p712500000,photon_geometry__beta_sky__reference,photon_geometry,0.0235173285944182,0.0235173285944182,0.0235173285944182,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.00125,-0.58,k0p001250000_wqm0p580000000,photon_geometry__beta_sky__reference,photon_geometry,0.0255912617411781,0.0255912617411781,0.0255912617411781,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.00125,-0.45,k0p001250000_wqm0p450000000,photon_geometry__beta_sky__reference,photon_geometry,0.0259183032581662,0.0259183032581662,0.0259183032581662,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.0015,-0.7125,k0p001500000_wqm0p712500000,photon_geometry__beta_sky__reference,photon_geometry,0.0229877592073626,0.0229877592073626,0.0229877592073626,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.0015,-0.61,k0p001500000_wqm0p610000000,photon_geometry__beta_sky__reference,photon_geometry,0.0252703988559926,0.0252703988559926,0.0252703988559926,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.0015,-0.5,k0p001500000_wqm0p500000000,photon_geometry__beta_sky__reference,photon_geometry,0.0258278910627696,0.0258278910627696,0.0258278910627696,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.00175,-0.7125,k0p001750000_wqm0p712500000,photon_geometry__beta_sky__reference,photon_geometry,0.022443863360519,0.022443863360519,0.022443863360519,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.00175,-0.45,k0p001750000_wqm0p450000000,photon_geometry__beta_sky__reference,photon_geometry,0.0258934011449421,0.0258934011449421,0.0258934011449421,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.002,-0.7125,k0p002000000_wqm0p712500000,photon_geometry__beta_sky__reference,photon_geometry,0.0218845656197668,0.0218845656197668,0.0218845656197668,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.002,-0.69,k0p002000000_wqm0p690000000,photon_geometry__beta_sky__reference,photon_geometry,0.0230311973375213,0.0230311973375213,0.0230311973375213,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.002,-0.45,k0p002000000_wqm0p450000000,photon_geometry__beta_sky__reference,photon_geometry,0.0258809314494653,0.0258809314494653,0.0258809314494653,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.00225,-0.7125,k0p002250000_wqm0p712500000,photon_geometry__beta_sky__reference,photon_geometry,0.0213086457099204,0.0213086457099204,0.0213086457099204,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.00225,-0.69,k0p002250000_wqm0p690000000,photon_geometry__beta_sky__reference,photon_geometry,0.0226303711379656,0.0226303711379656,0.0226303711379656,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.00225,-0.6666666666666666,k0p002250000_wqm0p666666667,photon_geometry__beta_sky__reference,photon_geometry,0.0235875246610945,0.0235875246610945,0.0235875246610945,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.00225,-0.55,k0p002250000_wqm0p550000000,photon_geometry__beta_sky__reference,photon_geometry,0.0255161995765944,0.0255161995765944,0.0255161995765944,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.00225,-0.475,k0p002250000_wqm0p475000000,photon_geometry__beta_sky__reference,photon_geometry,0.0258198612094079,0.0258198612094079,0.0258198612094079,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.00225,-0.45,k0p002250000_wqm0p450000000,photon_geometry__beta_sky__reference,photon_geometry,0.0258684493002983,0.0258684493002983,0.0258684493002983,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.0025,-0.7125,k0p002500000_wqm0p712500000,photon_geometry__beta_sky__reference,photon_geometry,0.0207147094857617,0.0207147094857617,0.0207147094857617,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.0025,-0.69,k0p002500000_wqm0p690000000,photon_geometry__beta_sky__reference,photon_geometry,0.0222211305717948,0.0222211305717948,0.0222211305717948,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.0025,-0.6666666666666666,k0p002500000_wqm0p666666667,photon_geometry__beta_sky__reference,photon_geometry,0.0233030225592361,0.0233030225592361,0.0233030225592361,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.0025,-0.58,k0p002500000_wqm0p580000000,photon_geometry__beta_sky__reference,photon_geometry,0.02519353884166,0.02519353884166,0.02519353884166,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.0025,-0.45,k0p002500000_wqm0p450000000,photon_geometry__beta_sky__reference,photon_geometry,0.0258559546765285,0.0258559546765285,0.0258559546765285,0.0,0.0,0.0,0.0,0.0,monotonic,converged
0.0,-0.7125,k0p000000000_wqm0p712500000,photon_geometry__beta_sky__cos1,photon_geometry,0.0296019821976822,0.0296076660136405,0.0296090861558781,5.683815958300309e-06,1.420142237598676e-06,0.0023158567980431084,0.0005786334531694695,0.24985718186824546,monotonic,converged
0.0,-0.69,k0p000000000_wqm0p690000000,photon_geometry__beta_sky__cos1,photon_geometry,0.0296019821976822,0.0296076660136405,0.0296090861558781,5.683815958300309e-06,1.420142237598676e-06,0.0023158567980431084,0.0005786334531694695,0.24985718186824546,monotonic,converged
0.0,-0.6666666666666666,k0p000000000_wqm0p666666667,photon_geometry__beta_sky__cos1,photon_geometry,0.0296019821976822,0.0296076660136405,0.0296090861558781,5.683815958300309e-06,1.420142237598676e-06,0.0023158567980431084,0.0005786334531694695,0.24985718186824546,monotonic,converged
0.0,-0.58,k0p000000000_wqm0p580000000,photon_geometry__beta_sky__cos1,photon_geometry,0.0296019821976822,0.0296076660136404,0.0296090861558781,5.683815958199695e-06,1.42014223769929e-06,0.0023158567980021134,0.0005786334532104643,0.2498571818903702,monotonic,converged
0.0,-0.45,k0p000000000_wqm0p450000000,photon_geometry__beta_sky__cos1,photon_geometry,0.0296019821976822,0.0296076660136405,0.0296090861558781,5.683815958300309e-06,1.420142237598676e-06,0.0023158567980431084,0.0005786334531694695,0.24985718186824546,monotonic,converged
