Index,point_id,k,wq,target,model,feature_set,protocol,direction,seed,fold,prediction_161,prediction_321,absolute_shift,normalized_shift,error_161,error_321,local_condition_number,training_distance,most_changed_feature,most_changed_feature_class,exact_rank_loss,scored,model_path,maximum_standardized_input,maximum_hidden_activation,iteration_count,reached_iteration_limit,numerical_overflow,already_catastrophic_at_161,materially_worsened_at_321,failure_class
3807,k0.00250000_wq-0.71250000,0.0025,-0.7125,wq,mlp,ringdown_plus_photon_geometry,directional_extrapolation,high_wq_to_low_wq,2027,high_wq_to_low_wq,4.828988744478754,4.828887096733449,0.0001016477453052,0.0003872295059249,21.110433312300017,21.11004608279409,28.91705926868316,0.2761904761904762,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\703bd69ac002a9e2_wq.joblib,162.64027681343413,123.11338457599972,173,False,False,True,False,extrapolation instability
3834,k0.00225000_wq-0.71250000,0.00225,-0.7125,wq,mlp,timing,directional_extrapolation,high_wq_to_low_wq,2027,high_wq_to_low_wq,0.8324144367217224,0.8310960125684653,0.0013184241532571,0.0050225682028842,5.885388330368467,5.880365762165582,11.31641059347542,0.2761904761904762,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\c1b910d3bf74a4a2_wq.joblib,94.58930457206785,60.49046587976178,202,False,False,True,False,extrapolation instability
3837,k0.00250000_wq-0.71250000,0.0025,-0.7125,wq,mlp,timing,directional_extrapolation,high_wq_to_low_wq,2027,high_wq_to_low_wq,3.439621090107293,3.436567919075117,0.003053171032175,0.0116311277416192,15.817604152789684,15.805973025048068,31.826544241853885,0.2761904761904762,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\c1b910d3bf74a4a2_wq.joblib,200.81783945864797,140.03319971920178,202,False,False,True,False,extrapolation instability
4325,k0.00150000_wq-0.71250000,0.0015,-0.7125,k,mlp,all_shooting,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,0.0415761290743165,0.0416504894955287,7.436042121219955e-05,0.0297441684848798,16.030451629726628,16.060195798211506,6.503950589214764,0.2937365812055454,orbital__r_emit__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\312387df0876ee91_k.joblib,392.2677539022265,103.48776209878514,293,False,False,True,False,extrapolation instability
4326,k0.00175000_wq-0.71250000,0.00175,-0.7125,k,mlp,all_shooting,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,0.1185572524917831,0.1186299515270477,7.26990352645368e-05,0.0290796141058147,46.72290099671327,46.75198061081909,9.168762247187694,0.2937365812055455,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\312387df0876ee91_k.joblib,1123.3382252133863,282.70993441812885,293,False,False,True,False,extrapolation instability
4327,k0.00200000_wq-0.71250000,0.002,-0.7125,k,mlp,all_shooting,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,0.2721629045658627,0.2722309477199582,6.804315409558725e-05,0.0272172616382349,108.06516182634506,108.0923790879833,12.508555941254446,0.2761904761904762,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\312387df0876ee91_k.joblib,2580.302360715241,638.4300377407111,293,False,False,True,False,extrapolation instability
4328,k0.00200000_wq-0.69000000,0.002,-0.69,k,mlp,all_shooting,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,0.0572379627689618,0.057327490242715,8.952747375318149e-05,0.0358109895012725,22.095185107584747,22.13099609708602,22.68329386819435,0.1904761904761902,orbital__r_emit__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\312387df0876ee91_k.joblib,535.1814743922896,138.4161632952031,293,False,False,True,False,extrapolation instability
4329,k0.00225000_wq-0.71250000,0.00225,-0.7125,k,mlp,all_shooting,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,0.5936805140194509,0.593741328097332,6.0814077881166106e-05,0.0243256311524664,236.57220560778035,236.5965312389328,10.96488890290652,0.2937365812055454,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\312387df0876ee91_k.joblib,5614.418562657435,1378.1436357235045,293,False,False,True,False,extrapolation instability
4330,k0.00225000_wq-0.69000000,0.00225,-0.69,k,mlp,all_shooting,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,0.1235500248887975,0.1236232394866274,7.321459782995421e-05,0.0292858391319816,48.52000995551901,48.54929579465099,34.80782853473016,0.2151306094871714,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\312387df0876ee91_k.joblib,1166.7317433857102,293.118979194205,293,False,False,True,False,extrapolation instability
4331,k0.00225000_wq-0.66666667,0.00225,-0.6666666666666666,k,mlp,all_shooting,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,0.0194739545328283,0.0195670030963436,9.304856351537508e-05,0.03721942540615,6.889581813131329,6.926801238537479,15.99122651640368,0.1425481667500122,orbital__r_emit__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\312387df0876ee91_k.joblib,173.07435924739534,49.074517472161766,293,False,False,True,False,optimization failure
4332,k0.00250000_wq-0.71250000,0.0025,-0.7125,k,mlp,all_shooting,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,1.4716135250614388,1.4716526043710698,3.907930963098494e-05,0.0156317238523939,587.6454100245755,587.6610417484279,32.977093312019214,0.2761904761904762,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\312387df0876ee91_k.joblib,13839.411122054436,3390.5498380504205,293,False,False,True,False,extrapolation instability
4333,k0.00250000_wq-0.69000000,0.0025,-0.69,k,mlp,all_shooting,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,0.2370292438680041,0.2370992011124284,6.99572444243235e-05,0.0279828977697293,93.81169754720165,93.83968044497138,32.016007431850234,0.1904761904761902,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\312387df0876ee91_k.joblib,2242.8612645034123,555.9399327320014,293,False,False,True,False,extrapolation instability
4334,k0.00250000_wq-0.66666667,0.0025,-0.6666666666666666,k,mlp,all_shooting,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,0.045310970856955,0.0454018721324946,9.090127553958854e-05,0.0363605102158354,17.124388342782026,17.160748852997862,19.896534037905383,0.1015873015873013,orbital__r_emit__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\312387df0876ee91_k.joblib,414.3497493913299,108.59719801927977,293,False,False,True,False,optimization failure
4347,k0.00250000_wq-0.71250000,0.0025,-0.7125,wq,mlp,all_shooting,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,1.801433756787028,1.802274049388909,0.0008402926018811,0.0032011146738328,9.57689050204582,9.580091616719653,32.977093312019214,0.2761904761904762,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\312387df0876ee91_wq.joblib,13839.411122054436,3305.1528191473417,600,True,False,True,False,extrapolation instability
4370,k0.00150000_wq-0.71250000,0.0015,-0.7125,wq,mlp,orbital,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,-2.289930064036542,-2.289855910233155,7.41538033870448e-05,0.0002824906795696,6.009257386805874,6.008974896126304,9.976045461111829,0.2937365812055454,orbital__r_emit__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\26ddcf40ac01a3cd_wq.joblib,392.2677539022265,148.72813127510986,128,False,False,True,False,extrapolation instability
4371,k0.00175000_wq-0.71250000,0.00175,-0.7125,wq,mlp,orbital,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,-5.200022816604786,-5.199944939943558,7.787666122816006e-05,0.0002966729951548,17.09532501563728,17.095028342642124,15.60707272998631,0.2937365812055455,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\26ddcf40ac01a3cd_wq.joblib,1123.3382252133863,410.70497256517046,128,False,False,True,False,extrapolation instability
4372,k0.00200000_wq-0.71250000,0.002,-0.7125,wq,mlp,orbital,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,-10.986954253997837,-10.98687284579731,8.140820052737752e-05,0.0003101264781995,39.14077811046795,39.140467983989744,19.69842440167895,0.2761904761904762,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\26ddcf40ac01a3cd_wq.joblib,2580.302360715241,932.1704415893998,128,False,False,True,False,extrapolation instability
4373,k0.00200000_wq-0.69000000,0.002,-0.69,wq,mlp,orbital,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,-2.858882072506186,-2.858807935495882,7.413701030323239e-05,0.000282426705917,8.26240789526166,8.262125468555743,50.029768784477454,0.1904761904761902,orbital__r_emit__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\26ddcf40ac01a3cd_wq.joblib,535.1814743922896,199.95509746349512,128,False,False,True,False,extrapolation instability
4374,k0.00225000_wq-0.71250000,0.00225,-0.7125,wq,mlp,orbital,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,-23.03478127639597,-23.034702816365343,7.846003062894624e-05,0.0002988953547769,85.03726200531798,85.03696310996321,14.175522045757733,0.2937365812055454,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\26ddcf40ac01a3cd_wq.joblib,5614.418562657435,2017.5715959913389,128,False,False,True,False,extrapolation instability
4375,k0.00225000_wq-0.69000000,0.00225,-0.69,wq,mlp,orbital,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,-5.371589334043366,-5.371510840137619,7.849390574676818e-05,0.0002990244028448,17.834626034450917,17.834327010048074,56.31487640026889,0.2151306094871714,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\26ddcf40ac01a3cd_wq.joblib,1166.7317433857102,426.2123846135155,128,False,False,True,False,extrapolation instability
4377,k0.00250000_wq-0.71250000,0.0025,-0.7125,wq,mlp,orbital,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,-55.551140682377984,-55.55112632614386,1.435623412504583e-05,5.469041571446031e-05,208.90910736143996,208.90905267102423,45.12966596324817,0.2761904761904762,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\26ddcf40ac01a3cd_wq.joblib,13839.411122054436,4956.904289859729,128,False,False,True,False,extrapolation instability
4378,k0.00250000_wq-0.69000000,0.0025,-0.69,wq,mlp,orbital,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,-9.64603770782626,-9.64595701365736,8.069416889888714e-05,0.00030740635771,34.11823888695718,34.11793148059947,42.05143905137742,0.1904761904761902,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\26ddcf40ac01a3cd_wq.joblib,2242.8612645034123,811.3919304321556,128,False,False,True,False,extrapolation instability
4379,k0.00250000_wq-0.66666667,0.0025,-0.6666666666666666,wq,mlp,orbital,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,-2.376333226491788,-2.376258859162948,7.436732883991937e-05,0.0002833041098663,6.5130154660004616,6.512732161890596,29.419626769924825,0.1015873015873013,orbital__r_emit__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\26ddcf40ac01a3cd_wq.joblib,414.3497493913299,156.59758967709476,128,False,False,True,False,optimization failure
4392,k0.00250000_wq-0.71250000,0.0025,-0.7125,k,mlp,photon_geometry,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,0.0300870991129408,0.0300871259740553,2.6861114540976952e-08,1.074444581639078e-05,11.034839645176332,11.034850389622148,29.21901383015693,0.2761904761904762,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\4ac527d0972855e3_k.joblib,191.14246263460464,115.45544471821795,355,False,False,True,False,extrapolation instability
4419,k0.00225000_wq-0.71250000,0.00225,-0.7125,k,mlp,redshift,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,-0.0117077057327414,-0.0116980246432309,9.681089510469448e-06,0.0038724358041877,5.583082293096565,5.579209857292377,11.158138969612304,0.2937365812055454,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\b973c776f52ff4d0_k.joblib,53.001551594100754,36.926188255947565,312,False,False,True,False,extrapolation instability
4422,k0.00250000_wq-0.71250000,0.0025,-0.7125,k,mlp,redshift,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,-0.0209435913873259,-0.0209427174148821,8.739724438114327e-07,0.0003495889775245,9.377436554930364,9.37708696595284,26.36857918931336,0.2761904761904762,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\b973c776f52ff4d0_k.joblib,77.53591622401277,54.462612202787376,312,False,False,True,False,extrapolation instability
4434,k0.00225000_wq-0.71250000,0.00225,-0.7125,wq,mlp,redshift,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,-2.3515822359308256,-2.350941350646195,0.0006408852846306,0.002441467750974,6.244122803546002,6.241681335795028,11.158138969612304,0.2937365812055454,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\b973c776f52ff4d0_wq.joblib,53.001551594100754,45.192821903621585,202,False,False,True,False,extrapolation instability
4437,k0.00250000_wq-0.71250000,0.0025,-0.7125,wq,mlp,redshift,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,-3.300229970185056,-3.300170482025253,5.948815980261202e-05,0.0002266215611528,9.85801893403831,9.857792312477155,26.36857918931336,0.2761904761904762,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\b973c776f52ff4d0_wq.joblib,77.53591622401277,65.56595985323816,202,False,False,True,False,extrapolation instability
4479,k0.00225000_wq-0.71250000,0.00225,-0.7125,k,mlp,ringdown_plus_all_shooting,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,0.019121723759116,0.0191549705108211,3.324675170508426e-05,0.0132987006820337,6.748689503646434,6.761988204328468,10.954918373402244,0.2937365812055454,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\f10197b787b0a819_k.joblib,5614.418562657435,1277.5828015225734,186,False,False,True,False,extrapolation instability
4482,k0.00250000_wq-0.71250000,0.0025,-0.7125,k,mlp,ringdown_plus_all_shooting,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,0.0316033028468103,0.0316287439568405,2.5441110030124947e-05,0.0101764440120499,11.641321138724155,11.651497582736209,32.85044481247183,0.2761904761904762,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\f10197b787b0a819_k.joblib,13839.411122054436,3126.4059351117344,186,False,False,True,False,extrapolation instability
4490,k0.00150000_wq-0.71250000,0.0015,-0.7125,wq,mlp,ringdown_plus_all_shooting,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,1.004114642819277,1.0041695251570426,5.488233776529405e-05,0.0002090755724392,6.5394843535972464,6.539693429169686,6.374430154834679,0.2937365812055454,orbital__r_emit__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\f10197b787b0a819_wq.joblib,392.2677539022265,93.04667599419024,43,False,False,True,False,extrapolation instability
4491,k0.00175000_wq-0.71250000,0.00175,-0.7125,wq,mlp,ringdown_plus_all_shooting,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,3.5276214303361946,3.5288997365522383,0.0012783062160437,0.0048697379658809,16.152843544137884,16.157713282103764,9.052083861393026,0.2937365812055455,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\f10197b787b0a819_wq.joblib,1123.3382252133863,255.27924723971083,43,False,False,True,False,extrapolation instability
4492,k0.00200000_wq-0.71250000,0.002,-0.7125,wq,mlp,ringdown_plus_all_shooting,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,7.90487304391997,7.906377602600552,0.0015045586805815,0.005731652116501,32.82808778636179,32.833819438478294,12.42609469715119,0.2761904761904762,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\f10197b787b0a819_wq.joblib,2580.302360715241,577.2314296142467,43,False,False,True,False,extrapolation instability
4493,k0.00200000_wq-0.69000000,0.002,-0.69,wq,mlp,ringdown_plus_all_shooting,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,1.5802439728109032,1.5816365865133548,0.0013926137024515,0.0053051950569584,8.64854846785106,8.653853662908018,19.90730436560246,0.1904761904761902,orbital__r_emit__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\f10197b787b0a819_wq.joblib,535.1814743922896,124.23996376552938,43,False,False,True,False,extrapolation instability
4494,k0.00225000_wq-0.71250000,0.00225,-0.7125,wq,mlp,ringdown_plus_all_shooting,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,16.75623332086852,16.757967956966954,0.0017346360984333,0.0066081375178414,66.54755550807054,66.55416364558839,10.954918373402244,0.2937365812055454,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\f10197b787b0a819_wq.joblib,5614.418562657435,1245.892189350752,43,False,False,True,False,extrapolation instability
4495,k0.00225000_wq-0.69000000,0.00225,-0.69,wq,mlp,ringdown_plus_all_shooting,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,3.658094168441468,3.6593799104377,0.0012857419962326,0.0048980647475529,16.5641682607294,16.569066325476953,31.5456840859821,0.2151306094871714,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\f10197b787b0a819_wq.joblib,1166.7317433857102,264.17612699511074,43,False,False,True,False,extrapolation instability
4497,k0.00250000_wq-0.71250000,0.0025,-0.7125,wq,mlp,ringdown_plus_all_shooting,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,40.77041176091904,40.77157464082812,0.0011628799090814,0.0044300187012627,158.03014004159633,158.0345700602976,32.85044481247183,0.2761904761904762,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\f10197b787b0a819_wq.joblib,13839.411122054436,3054.292243352862,43,False,False,True,False,extrapolation instability
4498,k0.00250000_wq-0.69000000,0.0025,-0.69,wq,mlp,ringdown_plus_all_shooting,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,6.883984122423637,6.8855865742481,0.0016024518244623,0.0061045783789043,28.85327284732814,28.859377425707045,31.29248743396553,0.1904761904761902,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\f10197b787b0a819_wq.joblib,2242.8612645034123,501.9281808619117,43,False,False,True,False,extrapolation instability
4499,k0.00250000_wq-0.66666667,0.0025,-0.6666666666666666,wq,mlp,ringdown_plus_all_shooting,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,1.1387636779652677,1.1388204642937363,5.6786328468838576e-05,0.0002163288703574,6.8778298843121295,6.878046213182486,17.319421381438314,0.1015873015873013,orbital__r_emit__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\f10197b787b0a819_wq.joblib,414.3497493913299,96.88939388705381,43,False,False,True,False,optimization failure
4524,k0.00225000_wq-0.71250000,0.00225,-0.7125,wq,mlp,ringdown_plus_photon_geometry,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,-2.109520068415411,-2.108992611089016,0.0005274573263953,0.0020093612434109,5.32198121301109,5.319971851767678,10.359455284425536,0.2937365812055454,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\d9a38c2931248711_wq.joblib,95.42067209179528,61.43613645393643,600,True,False,True,False,extrapolation instability
4527,k0.00250000_wq-0.71250000,0.0025,-0.7125,wq,mlp,ringdown_plus_photon_geometry,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,-2.534973606508668,-2.534857234983664,0.0001163715250038,0.0004433200952528,6.942756596223497,6.942313276128245,28.91705926868316,0.2761904761904762,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\d9a38c2931248711_wq.joblib,191.14246263460464,140.5118324647965,600,True,False,True,False,extrapolation instability
4557,k0.00250000_wq-0.71250000,0.0025,-0.7125,wq,mlp,timing,directional_extrapolation,high_wq_to_low_wq,2028,high_wq_to_low_wq,2.8699790744862,2.8638415570012024,0.0061375174849978,0.0233810189904678,13.647539331376,13.624158312385532,31.826544241853885,0.2761904761904762,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\1d7abd7d2e3de5db_wq.joblib,227.96500655913437,156.04329137128602,165,False,False,True,False,extrapolation instability
5045,k0.00150000_wq-0.71250000,0.0015,-0.7125,k,mlp,all_shooting,directional_extrapolation,high_wq_to_low_wq,2029,high_wq_to_low_wq,0.0215170922174552,0.0215210431145059,3.950897050717522e-06,0.001580358820287,8.006836886982093,8.008417245802379,6.503950589214764,0.2937365812055454,orbital__r_emit__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\38852bcf306e6af6_k.joblib,392.651087109215,102.21695888088196,284,False,False,True,False,extrapolation instability
5046,k0.00175000_wq-0.71250000,0.00175,-0.7125,k,mlp,all_shooting,directional_extrapolation,high_wq_to_low_wq,2029,high_wq_to_low_wq,0.065854546786204,0.0658576835733882,3.1367871841381234e-06,0.0012547148736552,25.64181871448163,25.643073429355283,9.168762247187694,0.2761904761904762,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\38852bcf306e6af6_k.joblib,1124.4581747271059,289.5021391178658,284,False,False,True,False,extrapolation instability
5047,k0.00200000_wq-0.71250000,0.002,-0.7125,k,mlp,all_shooting,directional_extrapolation,high_wq_to_low_wq,2029,high_wq_to_low_wq,0.1525613992936072,0.1525632395330383,1.8402394311445305e-06,0.0007360957724578,60.22455971744288,60.22529581321534,12.508555941254446,0.2761904761904762,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\38852bcf306e6af6_k.joblib,2582.890326764505,663.1734817060293,284,False,False,True,False,extrapolation instability
5048,k0.00200000_wq-0.69000000,0.002,-0.69,k,mlp,all_shooting,directional_extrapolation,high_wq_to_low_wq,2029,high_wq_to_low_wq,0.0304432904478835,0.0304473756994879,4.085251604449974e-06,0.0016341006417799,11.377316179153402,11.37895027979518,22.68329386819435,0.1904761904761902,orbital__r_emit__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\38852bcf306e6af6_k.joblib,535.7088054505109,138.41326344678566,284,False,False,True,False,extrapolation instability
5049,k0.00225000_wq-0.71250000,0.00225,-0.7125,k,mlp,all_shooting,directional_extrapolation,high_wq_to_low_wq,2029,high_wq_to_low_wq,0.3339311763986753,0.3339284336151548,2.74278352052626e-06,0.0010971134082105,132.67247055947016,132.67137344606195,10.96488890290652,0.2937365812055454,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\38852bcf306e6af6_k.joblib,5620.063661443656,1442.0141420682753,284,False,False,True,False,extrapolation instability
5050,k0.00225000_wq-0.69000000,0.00225,-0.69,k,mlp,all_shooting,directional_extrapolation,high_wq_to_low_wq,2029,high_wq_to_low_wq,0.0685780554443264,0.0685809698976068,2.91445328040596e-06,0.0011657813121623,26.531222177730573,26.532387959042737,34.80782853473016,0.2151306094871714,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\38852bcf306e6af6_k.joblib,1167.8954155969623,300.14271774515015,284,False,False,True,False,extrapolation instability
5052,k0.00250000_wq-0.71250000,0.0025,-0.7125,k,mlp,all_shooting,directional_extrapolation,high_wq_to_low_wq,2029,high_wq_to_low_wq,0.8279072700343694,0.8278933512564981,1.391877787126905e-05,0.0055675111485076,330.16290801374777,330.15734050259925,32.977093312019214,0.2761904761904762,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\38852bcf306e6af6_k.joblib,13853.343607460347,3557.889390604881,284,False,False,True,False,extrapolation instability
5053,k0.00250000_wq-0.69000000,0.0025,-0.69,k,mlp,all_shooting,directional_extrapolation,high_wq_to_low_wq,2029,high_wq_to_low_wq,0.1326128785302069,0.1326149584222194,2.0798920124243114e-06,0.0008319568049697,52.04515141208279,52.04598336888776,32.016007431850234,0.1904761904761902,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\38852bcf306e6af6_k.joblib,2245.1092296583915,576.0087517705218,284,False,False,True,False,extrapolation instability
5054,k0.00250000_wq-0.66666667,0.0025,-0.6666666666666666,k,mlp,all_shooting,directional_extrapolation,high_wq_to_low_wq,2029,high_wq_to_low_wq,0.0234618853153388,0.0234660583193802,4.173004041430062e-06,0.001669201616572,8.384754126135535,8.386423327752107,19.896534037905383,0.1015873015873013,orbital__r_emit__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\38852bcf306e6af6_k.joblib,414.75533210585667,107.17912876744727,284,False,False,True,False,optimization failure
5061,k0.00175000_wq-0.71250000,0.00175,-0.7125,wq,mlp,all_shooting,directional_extrapolation,high_wq_to_low_wq,2029,high_wq_to_low_wq,-2.2358524773518704,-2.234823193998807,0.0010292833530636,0.0039210794402423,5.803247532769031,5.799326453328788,9.168762247187694,0.2761904761904762,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\38852bcf306e6af6_wq.joblib,1124.4581747271059,271.11473379229807,40,False,False,True,False,extrapolation instability
5062,k0.00200000_wq-0.71250000,0.002,-0.7125,wq,mlp,all_shooting,directional_extrapolation,high_wq_to_low_wq,2029,high_wq_to_low_wq,-4.778131904211341,-4.777394495948294,0.0007374082630464,0.0028091743354151,15.488121539852724,15.48531236551731,12.508555941254446,0.2761904761904762,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\38852bcf306e6af6_wq.joblib,2582.890326764505,608.9205539365473,40,False,False,True,False,extrapolation instability
5064,k0.00225000_wq-0.71250000,0.00225,-0.7125,wq,mlp,all_shooting,directional_extrapolation,high_wq_to_low_wq,2029,high_wq_to_low_wq,-10.144019195009308,-10.14376977673871,0.0002494182705987,0.0009501648403762,35.92959693336879,35.92864676852842,10.96488890290652,0.2937365812055454,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\38852bcf306e6af6_wq.joblib,5620.063661443656,1314.0543369636305,40,False,False,True,False,extrapolation instability
5065,k0.00225000_wq-0.69000000,0.00225,-0.69,wq,mlp,all_shooting,directional_extrapolation,high_wq_to_low_wq,2029,high_wq_to_low_wq,-2.351756662201393,-2.350726588363691,0.0010300738377022,0.0039240908102943,6.3305015702910215,6.326577479480728,34.80782853473016,0.2151306094871714,timing__arrival_time_relative__sin3,marginal,False,True,artifacts\journal_phase_convergence\ml_run\models\38852bcf306e6af6_wq.joblib,1167.8954155969623,280.3736773582849,40,False,False,True,False,extrapolation instability
