method,base_model,protocol,direction,feature_set,target,n,median_shift,p95_shift,max_shift,nmae_161,nmae_321,coverage_161,coverage_321,median_interval_width,catastrophic_rate_161,catastrophic_rate_321,absolute_nmae_change
extra_trees_smoother,extra_trees,random_interpolation,,ringdown_plus_all_shooting,wq,32,0.0012986111111110803,0.08285728458049638,0.08963926681783702,0.06424428872494323,0.07789811737156382,1.0,1.0,0.9242065066767324,0.0,0.0,0.013653828646620597
extra_trees_smoother,extra_trees,random_interpolation,,ringdown_plus_photon_geometry,k,34,6.505213034913027e-17,0.002775793650793657,0.00802232142857143,0.03764284984827254,0.0379560209500466,0.9411764705882353,0.9411764705882353,0.20270833333333355,0.0,0.0,0.00031317110177405544
extra_trees_smoother,extra_trees,random_interpolation,,ringdown_plus_photon_geometry,wq,32,0.001549603174603017,0.08100190617913694,0.08626984126983928,0.07515699713095526,0.08643828846693379,1.0,1.0,0.8816262755101916,0.0,0.0,0.011281291335978522
perturbation_ensemble,hgb,directional_extrapolation,high_k_to_low_k,all_shooting,k,55,0.0,0.046455617836274304,0.07477046019316266,0.26712863576631224,0.26189450131167297,0.2909090909090909,0.34545454545454546,0.35907169832125674,0.0,0.0,0.005234134454639272
perturbation_ensemble,hgb,directional_extrapolation,high_k_to_low_k,all_shooting,wq,30,0.006444746582144835,0.1427963283426601,0.17523951731539997,0.07689551719369045,0.07548434152897159,0.9333333333333333,0.9666666666666667,0.33962746494305984,0.0,0.0,0.001411175664718864
perturbation_ensemble,hgb,directional_extrapolation,high_k_to_low_k,photon_geometry,k,55,0.0,0.08308433819494672,0.10166822841555477,0.3183352795163912,0.3135662665772925,0.509090909090909,0.5272727272727272,0.744419557487725,0.0,0.0,0.004769012939098705
perturbation_ensemble,hgb,directional_extrapolation,high_k_to_low_k,photon_geometry,wq,30,0.02125798473813223,0.1757337672271025,0.191597690090702,0.17327295806231305,0.1335211030827264,0.6666666666666666,0.8333333333333334,0.38717481005337934,0.0,0.0,0.03975185497958664
perturbation_ensemble,hgb,directional_extrapolation,high_k_to_low_k,ringdown,k,55,0.0,0.0,0.0,0.27351317189450275,0.27351317189450275,0.0,0.0,0.22196753659466,0.0,0.0,0.0
perturbation_ensemble,hgb,directional_extrapolation,high_k_to_low_k,ringdown,wq,30,0.0,0.0,0.0,0.24565763599877066,0.24565763599877066,0.9,0.9,1.0082766080165033,0.0,0.0,0.0
perturbation_ensemble,hgb,directional_extrapolation,high_k_to_low_k,ringdown_plus_all_shooting,k,55,0.0,0.010115449624086698,0.026348613006566813,0.24121881595483805,0.24214188793095728,0.09090909090909091,0.09090909090909091,0.24048168877928466,0.0,0.0,0.0009230719761192385
perturbation_ensemble,hgb,directional_extrapolation,high_k_to_low_k,ringdown_plus_all_shooting,wq,30,0.005504178105313657,0.11310153683123995,0.16987001118162334,0.08178889768640933,0.07351722607445299,0.9,0.9666666666666667,0.33529666657739166,0.0,0.0,0.008271671611956341
perturbation_ensemble,hgb,directional_extrapolation,high_k_to_low_k,ringdown_plus_photon_geometry,k,55,0.0,0.0375768995420314,0.05182357530034362,0.2737873419325338,0.2740576604930684,0.05454545454545454,0.05454545454545454,0.26382178737098144,0.0,0.0,0.00027031856053461034
perturbation_ensemble,hgb,directional_extrapolation,high_k_to_low_k,ringdown_plus_photon_geometry,wq,30,0.01431028372986534,0.1674719729446173,0.17632108815828196,0.16496589943585363,0.12473157647786001,0.6333333333333333,0.8,0.3695532031062557,0.0,0.0,0.04023432295799362
perturbation_ensemble,hgb,directional_extrapolation,high_wq_to_low_wq,all_shooting,k,75,0.0,0.0,0.14118174421766122,0.316587698514532,0.31439982188352283,0.4266666666666667,0.44,0.3993146486667428,0.0,0.0,0.002187876631009167
perturbation_ensemble,hgb,directional_extrapolation,high_wq_to_low_wq,all_shooting,wq,60,0.0,0.0,0.0,0.26296283103486373,0.26296283103486373,0.6,0.6,0.8393557725301429,0.0,0.0,0.0
perturbation_ensemble,hgb,directional_extrapolation,high_wq_to_low_wq,photon_geometry,k,75,0.0,0.022411412302283596,0.03759276736676248,0.1707170090555991,0.1686037811395616,0.88,0.88,0.6205649531049184,0.0,0.0,0.002113227916037519
perturbation_ensemble,hgb,directional_extrapolation,high_wq_to_low_wq,photon_geometry,wq,60,0.0,0.0,0.0,0.26203717789797726,0.26203717789797726,0.7166666666666667,0.7166666666666667,1.0337682611499537,0.0,0.0,0.0
perturbation_ensemble,hgb,directional_extrapolation,high_wq_to_low_wq,ringdown,k,75,0.0,0.0,0.0,0.0842554462096572,0.0842554462096572,0.96,0.96,0.3057665934983943,0.0,0.0,0.0
perturbation_ensemble,hgb,directional_extrapolation,high_wq_to_low_wq,ringdown,wq,60,0.0,0.0,0.0,0.5008749977939133,0.5008749977939133,0.3,0.3,0.8851317082578583,0.0,0.0,0.0
