phi,x_hit,y_hit,z_hit,hit_error,impact_parameter,impact_parameter_drift,alpha_sky,beta_sky,propagation_time,euclidean_distance,excess_time_delay,one_plus_z,redshift,null_constraint_error,r_emit,p_r_emit,t_emit,tau_emit,arrival_time_relative,toa_from_redshift
6.5973445725385655,2.856603842360528e-13,-1.9675927553919337e-13,-80.00000000000001,3.4686606584184266e-13,9.361552713285544,1.1390000054234406e-11,0.09107888692575208,-0.064128175256565,97.29439855104998,86.50829274287435,10.786105808175634,1.1987021127716597,0.19870211277165972,6.775392746849462e-12,8.938884060270862,-0.050359013685049483,127.99368447925872,108.48527017027048,136.78499642932402,136.77722072622723
6.675884388878311,4.3048897779840445e-13,-3.925193503562241e-13,-80.00000000000001,5.825737725043819e-13,9.301404864167642,1.0814460438268725e-11,0.08292635785428146,-0.07328118302940263,97.32107846957739,86.49717728868374,10.823901180893643,1.1700838832524116,0.17008388325241164,6.448945544246243e-12,8.873930230809098,-0.04946107581308931,130.09241058930405,110.18277148722989,138.79572489277516,138.78772940015014
6.754424205218055,3.522580505066486e-09,-5.27799914884497e-10,-80.0,3.561902043126192e-09,9.257255181512289,1.121058801345498e-11,0.07394048969797298,-0.08162306194279773,97.2917235028118,86.4517712283481,10.839952274463712,1.1406346321262066,0.14063463212620664,6.56361076600831e-12,8.811240463562447,-0.04847427091266462,132.16537487881754,111.85603012079196,140.72907004103496,140.72094425294463
6.8329640215578,5.863751706414178e-10,-2.8818725184009963e-11,-80.0,5.870829240115772e-10,9.22850445706649,1.2468248655750358e-11,0.06429376092739277,-0.0889926980856184,97.20706951013197,86.3727835895096,10.834285920622378,1.1109954181357171,0.11099541813571712,7.142793301273542e-12,8.750841267015666,-0.04740095952691683,134.21366205850845,113.50607636620808,142.58675421423354,142.57859110819504
6.911503837897545,-2.4875512760758056e-10,-1.1042978198538833e-09,-80.0,1.131968545695994e-09,9.214070216728755,9.620748642191757e-12,0.05419179073366398,-0.09528121212796567,97.06890329722782,86.26104373531616,10.807859561911656,1.081805662878712,0.08180566287871205,6.65876381811259e-12,8.692754095995237,-0.04624362953537829,136.23834839649888,115.13393145562385,144.37148600730728,144.36337230809792
6.99004365423729,-1.0199783656572592e-09,-1.7527049811505435e-09,-80.0,2.027888216189142e-09,9.212449786147872,9.691802915767767e-12,0.04384995188074494,-0.10043985653828716,96.87994270435631,86.11749649133597,10.76244621302034,1.0536378767905834,0.053637876790583405,4.940922671003989e-12,8.636995868285043,-0.04500488690466832,138.24050024655588,116.74060621298996,146.0868454358076,146.0788539235815
7.0685834705770345,-9.312398491223561e-10,-4.401545045107369e-09,-80.0,4.498978377443335e-09,9.221807507497587,9.71844826835877e-12,0.03347079469960051,-0.1044767723239465,96.64363227684349,85.94319765194206,10.700434624901433,1.0269514248733878,0.026951424873387753,5.502674704782606e-12,8.583579455166129,-0.0436874465985382,140.22117285398616,118.32709997429234,147.73708950144763,147.7292748970427
7.147123286916779,-1.7596530829666612e-09,-3.73079848958735e-09,-80.0,4.124952889706903e-09,9.240071612942854,1.0803802297232323e-11,0.023227439959831214,-0.10744521466008568,96.36389980087094,85.7393098217842,10.624589979086736,1.002072851426064,0.0020728514260639486,3.8422112713654144e-12,8.532514145164011,-0.04229412370363705,142.18140941526443,119.894399749635,149.32692097451405,149.31931954324716
7.225663103256524,-1.9577666640624436e-09,-4.4241093011265775e-09,-80.0,4.837932762991739e-09,9.265027234958369,1.0624390256452898e-11,0.013255200012305185,-0.10942779834519567,96.04491893622306,85.50709854352256,10.537820392700496,0.979200783765846,-0.02079921623415404,2.6799604202487615e-12,8.48380608067628,-0.04082782482187792,144.1222403686019,121.44347960487711,150.8612631627541,150.8538950812462
7.304202919596269,-2.1190858416966774e-09,-2.8611931157662696e-09,-80.0,3.560470593922608e-09,9.294396447349527,1.2967404927621828e-11,0.003650786150080673,-0.11052108459453573,95.69091035109115,85.24792865908925,10.442981692001894,0.9584273060129095,-0.041572693987090514,3.1448732507044497e-12,8.437458667479959,-0.03929153977455439,146.04468289390306,122.9753002417959,152.3450713030081,152.33794442854452
