parameter_point,k,wq,phase,quantity,reference_value,production_value,absolute_difference,relative_difference,expected_numerical_tolerance,status,source_function,notes
A2,0.0,-0.6666666666666666,6.283185307179586,impact_parameter_drift,8.684608587827825e-12,8.704148513061227e-12,1.9539925233402755e-14,0.0022448979591836735,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,6.283185307179586,alpha_sky,0.11509864661822854,0.1150986466181984,3.0142555118573e-14,2.618845312625877e-13,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,6.283185307179586,beta_sky,-0.023619662617531845,-0.0236196626175256,6.2450045135165055e-15,2.6439854855848414e-13,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,6.283185307179586,propagation_time,92.75042274946374,92.75042274946168,2.0605739337042905e-12,2.2216329291245244e-14,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,6.283185307179586,euclidean_distance,85.97919726821014,85.97919726820781,2.3305801732931286e-12,2.7106326266607688e-14,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,6.283185307179586,excess_time_delay,6.771225481253595,6.771225481253879,2.8421709430404007e-13,4.1974247511162406e-14,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,6.283185307179586,one_plus_z,1.370144214009483,1.3701442140093392,1.438849039914203e-13,1.0501442294922133e-13,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,6.283185307179586,redshift,0.37014421400948305,0.3701442140093391,1.4394041514265155e-13,3.888765775465122e-13,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,6.283185307179586,null_constraint_error,4.708768097660965e-12,4.7157486249282946e-12,6.980527267329864e-15,0.001480258559675879,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,6.283185307179586,launch_direction_difference,0.0,1.712892967822615e-13,1.712892967822615e-13,1.712892967822615e-13,1e-07,PASS,angle-to-unit-vector comparison,invariant to equivalent angle branches
A2,0.0,-0.6666666666666666,7.853981633974483,r_emit,8.04109616580456,8.041096165782546,2.2014390310687304e-11,2.7377349874641913e-12,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,7.853981633974483,p_r_emit,-0.014774956111321031,-0.0147749561112584,6.263045637666664e-14,4.238960569817006e-12,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,7.853981633974483,t_emit,149.96020824591912,149.96020824587896,4.015987542516086e-11,2.6780354531985477e-13,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,7.853981633974483,tau_emit,125.5664784371824,125.56647843714296,3.943512183468556e-11,3.140577192695096e-13,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,7.853981633974483,emitter_energy,0.9563650695950076,0.9563650695950076,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,7.853981633974483,emitter_angular_momentum,3.7481702853265464,3.7481702853265455,8.881784197001252e-16,2.3696319859777817e-16,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,7.853981633974483,alpha_launch,1.1039015948599258,-2.0376910587062262,3.141592653566152,1.5417413940859201,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
A2,0.0,-0.6666666666666666,7.853981633974483,beta_launch,-1.3391386149944484,-1.8024540385924992,0.4633154235980508,0.25704701128459545,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
A2,0.0,-0.6666666666666666,7.853981633974483,x_hit,2.8296809340133677e-13,-5.539280700794791e-10,5.542110381728804e-10,1.0005108390577873,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,7.853981633974483,y_hit,4.533040609544514e-13,-1.7603907220831158e-10,1.7649237626926603e-10,1.0025750195980245,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,7.853981633974483,z_hit,-79.99999999999999,-80.0,1.4210854715202004e-14,1.7763568394002506e-16,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,7.853981633974483,hit_error,5.34373945436138e-13,5.812280634707337e-10,5.806936895252976e-10,0.999080612277657,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,7.853981633974483,impact_parameter,9.259176729711058,9.259176729688496,2.256150821722258e-11,2.4366646059175755e-12,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,7.853981633974483,impact_parameter_drift,3.213429522475053e-12,3.209876808796253e-12,3.552713678800097e-15,0.0011055831951353083,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,7.853981633974483,alpha_sky,-0.051780174160023576,-0.0517801741597287,2.948752353404416e-13,5.694751709971988e-12,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,7.853981633974483,beta_sky,-0.10272508682271148,-0.102725086822542,1.6947554470903015e-13,1.6497970452098058e-12,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,7.853981633974483,propagation_time,88.81221878427519,88.81221878432059,4.54036808150704e-11,5.112323668585816e-13,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,7.853981633974483,euclidean_distance,82.75949840894829,82.75949840893979,8.498091119690798e-12,1.0268417865099035e-13,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,7.853981633974483,excess_time_delay,6.052720375326899,6.052720375380801,5.39017719347612e-11,8.90537949745779e-12,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,7.853981633974483,one_plus_z,0.9001562295383876,0.9001562295405506,2.1630475188771925e-12,2.4029690045929418e-12,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,7.853981633974483,redshift,-0.09984377046161241,-0.0998437704594493,2.1631169078162316e-12,2.166501623301475e-11,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,7.853981633974483,null_constraint_error,3.065422915504712e-12,3.06467351496309e-12,7.494005416219807e-16,0.0002444688913335778,1e-07,PASS,archived CSV versus independent_reference,
A2,0.0,-0.6666666666666666,7.853981633974483,launch_direction_difference,0.0,6.12851804055038e-12,6.12851804055038e-12,6.12851804055038e-12,1e-07,PASS,angle-to-unit-vector comparison,invariant to equivalent angle branches
B/E,0.00025,-0.6666666666666666,3.141592653589793,r_emit,12.0,12.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,3.141592653589793,p_r_emit,0.0,0.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,3.141592653589793,t_emit,0.0,0.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,3.141592653589793,tau_emit,0.0,0.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,3.141592653589793,emitter_energy,0.9542065626428976,0.9542065626428976,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,3.141592653589793,emitter_angular_momentum,3.728888973794978,3.728888973794978,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,3.141592653589793,alpha_launch,2.9391902888029127,2.939190288802793,1.1945999744966684e-13,4.0643845995531336e-14,1e-07,PASS,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
B/E,0.00025,-0.6666666666666666,3.141592653589793,beta_launch,-1.5820558593433176,-1.5820558593432632,5.440092820663267e-14,3.4386224661633315e-14,1e-07,PASS,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
B/E,0.00025,-0.6666666666666666,3.141592653589793,x_hit,-5.261235891396154e-12,-9.549971924371904e-12,4.28873603297575e-12,0.44908362735923096,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,3.141592653589793,y_hit,1.1182582637658811e-12,1.889953471501116e-12,7.71695207735235e-13,0.40831439470428216,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,3.141592653589793,z_hit,-80.0,-80.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,3.141592653589793,hit_error,5.378764230694237e-12,9.735188127649649e-12,4.356423896955412e-12,0.4474925229829304,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,3.141592653589793,impact_parameter,10.392484145007353,10.392484145007783,4.298783551348606e-13,4.13643503455678e-14,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,3.141592653589793,impact_parameter_drift,1.3518075547835906e-12,1.3571366253017916e-12,5.329070518200953e-15,0.003926701570680776,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,3.141592653589793,alpha_sky,-0.1253724001408,-0.1253724001408054,5.384581669432009e-15,4.294870053843271e-14,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,3.141592653589793,beta_sky,0.025727963619747028,0.0257279636197479,8.708311849403572e-16,3.384765299776532e-14,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,3.141592653589793,propagation_time,77.93586655769445,77.935866557695,5.400124791776761e-13,6.928934045763273e-15,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,3.141592653589793,euclidean_distance,72.89414068670325,72.89414068670325,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,3.141592653589793,excess_time_delay,5.0417258709912005,5.0417258709917405,5.400124791776761e-13,1.0710865544767355e-13,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,3.141592653589793,one_plus_z,1.020653771052729,1.0206537710527246,4.440892098500626e-15,4.3510269833424255e-15,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,3.141592653589793,redshift,0.02065377105272903,0.0206537710527245,4.53109771925142e-15,2.193835550749322e-13,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,3.141592653589793,null_constraint_error,1.180344016971091e-12,1.180579939363824e-12,2.359223927330477e-16,0.0001998360169157021,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,3.141592653589793,launch_direction_difference,0.0,5.441731633048684e-14,5.441731633048684e-14,5.441731633048684e-14,1e-07,PASS,angle-to-unit-vector comparison,invariant to equivalent angle branches
B/E,0.00025,-0.6666666666666666,4.71238898038469,r_emit,10.800920552622376,10.800920552615626,6.750155989720952e-12,6.249611740808582e-13,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,4.71238898038469,p_r_emit,-0.04898347836626469,-0.0489834783661995,6.519090822720841e-14,1.3308754380355704e-12,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,4.71238898038469,t_emit,65.31241084878177,65.3124108487492,3.257127900724299e-11,4.986996894457851e-13,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,4.71238898038469,tau_emit,56.4237125191314,56.423712519100086,3.1313618364947615e-11,5.549726695904707e-13,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,4.71238898038469,emitter_energy,0.9542065626428976,0.9542065626428976,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,4.71238898038469,emitter_angular_momentum,3.728888973794978,3.728888973794978,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,4.71238898038469,alpha_launch,-2.0376910587301267,1.1039015945695978,3.1415926532997247,1.5417413939370872,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
B/E,0.00025,-0.6666666666666666,4.71238898038469,beta_launch,-1.5192357606405495,-1.622356892944927,0.10312113230437747,0.0635625445626766,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
B/E,0.00025,-0.6666666666666666,4.71238898038469,x_hit,-4.9155124415278806e-14,-9.170206538566815e-10,9.169714987322663e-10,0.9999463969276935,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,4.71238898038469,y_hit,2.3387403125241235e-12,8.874421197901937e-10,8.851033794776696e-10,0.9973646277764266,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,4.71238898038469,z_hit,-80.0,-80.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,4.71238898038469,hit_error,2.3392568212322727e-12,1.2761192716895427e-09,1.2737800148683105e-09,0.9981668979748773,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,4.71238898038469,impact_parameter,11.367584833638869,11.367584833647769,8.899547765395255e-12,7.828881768317941e-13,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,4.71238898038469,impact_parameter_drift,1.2043699371133698e-12,1.2043699371133698e-12,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,4.71238898038469,alpha_sky,0.06311490313033616,0.0631149031297894,5.46757084052274e-13,8.66288399307509e-12,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,4.71238898038469,beta_sky,0.12521170523362954,0.1252117052340292,3.9965253328944073e-13,3.191814475671128e-12,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,4.71238898038469,propagation_time,82.94524512667962,82.94524512673522,5.559286364587024e-11,6.702356905561949e-13,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,4.71238898038469,euclidean_distance,77.46113121521721,77.46113121521836,1.1510792319313623e-12,1.486008807092164e-14,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,4.71238898038469,excess_time_delay,5.484113911462416,5.484113911516857,5.4441784413938876e-11,9.92717972170654e-12,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,4.71238898038469,one_plus_z,1.401823458241716,1.4018234582379652,3.750777466393629e-12,2.6756418180490195e-12,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,4.71238898038469,redshift,0.40182345824171595,0.4018234582379651,3.75083297754486e-12,9.3345296313899e-12,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,4.71238898038469,null_constraint_error,1.1908737884702703e-12,1.182762221496603e-12,8.111566973667348e-15,0.006811441356927515,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,4.71238898038469,launch_direction_difference,0.0,1.5560230925890646e-11,1.5560230925890646e-11,1.5560230925890646e-11,1e-07,PASS,angle-to-unit-vector comparison,invariant to equivalent angle branches
B/E,0.00025,-0.6666666666666666,6.283185307179586,r_emit,8.974112746162925,8.974112746158827,4.098055228496378e-12,4.56652968868548e-13,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,6.283185307179586,p_r_emit,-0.05518723266855411,-0.0551872326688123,2.5818930327048406e-13,4.67842453380333e-12,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,6.283185307179586,t_emit,114.44475066525216,114.44475066527072,1.8559376258053817e-11,1.6216887319136627e-13,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,6.283185307179586,tau_emit,97.34594737924844,97.345947379263,1.4551915228366852e-11,1.4948660545335405e-13,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,6.283185307179586,emitter_energy,0.9542065626428976,0.9542065626428976,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,6.283185307179586,emitter_angular_momentum,3.728888973794978,3.728888973794978,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,6.283185307179586,alpha_launch,-3.343995018376716,-0.2024023647869231,3.141592653589793,0.9394728868689596,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
B/E,0.00025,-0.6666666666666666,6.283185307179586,beta_launch,-1.2850283316658795,-1.8565643219241048,0.5715359902582253,0.3078460484826603,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
B/E,0.00025,-0.6666666666666666,6.283185307179586,x_hit,-1.5960011090498938e-12,-1.2612133559741778e-12,3.3478775307571595e-13,0.20976661681332823,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,6.283185307179586,y_hit,3.263084247251413e-13,2.575301083496129e-13,6.87783163755284e-14,0.21077701696933596,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,6.283185307179586,z_hit,-80.00000000000001,-80.0,1.4210854715202004e-14,1.77635683940025e-16,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,6.283185307179586,hit_error,1.629017104924038e-12,1.2872376959964357e-12,3.4177940892760227e-13,0.20980713332874404,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,6.283185307179586,impact_parameter,9.522031795563972,9.52203179556096,3.0127011996228248e-12,3.1639268428260777e-13,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,6.283185307179586,impact_parameter_drift,8.675726803630823e-12,8.661515948915621e-12,1.4210854715202004e-14,0.001638001638001638,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,6.283185307179586,alpha_sky,0.1147207720140855,0.1147207720140489,3.659572644920672e-14,3.1899825817693653e-13,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,6.283185307179586,beta_sky,-0.0235421180857425,-0.023542118085735,7.500944310123714e-15,3.186180734802452e-13,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,6.283185307179586,propagation_time,93.68058416020351,93.68058416020185,1.6626700016786344e-12,1.774828814939173e-14,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,6.283185307179586,euclidean_distance,86.02739963434625,86.02739963434338,2.8705926524708048e-12,3.3368353160412474e-14,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,6.283185307179586,excess_time_delay,7.653184525857256,7.65318452585845,1.1937117960769683e-12,1.5597582836839686e-13,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,6.283185307179586,one_plus_z,1.3518365717181202,1.3518365717182963,1.7608137170554983e-13,1.302534458597579e-13,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,6.283185307179586,redshift,0.3518365717181202,0.3518365717182965,1.7630341631047486e-13,5.010946288199823e-13,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,6.283185307179586,null_constraint_error,4.611436232870858e-12,4.607463716110871e-12,3.972516759986888e-15,0.0008614489194646829,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,6.283185307179586,launch_direction_difference,0.0,1.9102114198818684e-13,1.9102114198818684e-13,1.9102114198818684e-13,1e-07,PASS,angle-to-unit-vector comparison,invariant to equivalent angle branches
B/E,0.00025,-0.6666666666666666,7.853981633974483,r_emit,8.064297636218342,8.064297636222411,4.069633519065974e-12,5.046482288533596e-13,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,7.853981633974483,p_r_emit,-0.017945918718955504,-0.0179459187186751,2.8040417210384305e-13,1.562495498253116e-11,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,7.853981633974483,t_emit,152.01709098715543,152.01709098706473,9.069367479241919e-11,5.96601830777582e-13,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,7.853981633974483,tau_emit,127.30135276367318,127.30135276358632,8.685674401931465e-11,6.82292388365728e-13,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,7.853981633974483,emitter_energy,0.9542065626428976,0.9542065626428976,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,7.853981633974483,emitter_angular_momentum,3.728888973794978,3.728888973794978,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,7.853981633974483,alpha_launch,1.1039015948599151,-2.03769105870808,3.141592653567995,1.5417413940854223,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
B/E,0.00025,-0.6666666666666666,7.853981633974483,beta_launch,-1.3392412874705912,-1.8023513661152888,0.46311007864469755,0.25694772248702274,1e-07,WARNING,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
B/E,0.00025,-0.6666666666666666,7.853981633974483,x_hit,2.2020163470415355e-12,-5.03540986684925e-10,5.057430030319665e-10,1.004373062779931,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,7.853981633974483,y_hit,3.835043393962678e-12,-1.4880824350527178e-10,1.5264328689923445e-10,1.0257717133380908,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,7.853981633974483,z_hit,-80.0,-80.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,7.853981633974483,hit_error,4.422265689238371e-12,5.250689655719065e-10,5.206466998826682e-10,0.9915777431552794,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,7.853981633974483,impact_parameter,9.293919906603794,9.293919906605742,1.9486634528220748e-12,2.0967078180187926e-13,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,7.853981633974483,impact_parameter_drift,1.8900436771218665e-12,1.8900436771218665e-12,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,7.853981633974483,alpha_sky,-0.051434160555508736,-0.0514341605553667,1.4203915821298096e-13,2.761572400111198e-12,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,7.853981633974483,beta_sky,-0.10203864112911866,-0.1020386411292174,9.874046025259986e-14,9.67677138384851e-13,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,7.853981633974483,propagation_time,89.70717173994294,89.70717173998554,4.260414243617561e-11,4.749245975523882e-13,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,7.853981633974483,euclidean_distance,82.76845773688638,82.76845773688794,1.5631940186722204e-12,1.8886349479187432e-14,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,7.853981633974483,excess_time_delay,6.93871400305656,6.938714003097601,4.1040948417503387e-11,5.914777349114226e-12,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,7.853981633974483,one_plus_z,0.8925452500105896,0.8925452500125565,1.9668711104259273e-12,2.2036654280533755e-12,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,7.853981633974483,redshift,-0.1074547499894104,-0.1074547499874435,1.966898866001543e-12,1.8304438530594316e-11,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,7.853981633974483,null_constraint_error,2.506692770021246e-12,2.5064186837120417e-12,2.740863092043355e-16,0.00010934180386294905,1e-07,PASS,archived CSV versus independent_reference,
B/E,0.00025,-0.6666666666666666,7.853981633974483,launch_direction_difference,0.0,6.3512542596376256e-12,6.3512542596376256e-12,6.3512542596376256e-12,1e-07,PASS,angle-to-unit-vector comparison,invariant to equivalent angle branches
C1,0.001,-0.5,3.141592653589793,r_emit,12.0,12.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,3.141592653589793,p_r_emit,0.0,0.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,3.141592653589793,t_emit,0.0,0.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,3.141592653589793,tau_emit,0.0,0.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,3.141592653589793,emitter_energy,0.9541950478186142,0.9541950478186142,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,3.141592653589793,emitter_angular_momentum,3.7402015313069836,3.740201531306984,4.440892098500626e-16,1.18734032413189e-16,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,3.141592653589793,alpha_launch,2.939190288802955,2.939190288802989,3.419486915845482e-14,1.1634112050765173e-14,1e-07,PASS,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
C1,0.001,-0.5,3.141592653589793,beta_launch,-1.582561144960169,-1.5825611449601564,1.2656542480726785e-14,7.99750614441209e-15,1e-07,PASS,archived CSV versus independent_reference,raw launch angles have equivalent periodic parameterizations
C1,0.001,-0.5,3.141592653589793,x_hit,-3.877675958108284e-12,-4.887867888214714e-12,1.01019193010643e-12,0.20667332939626584,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,3.141592653589793,y_hit,8.793799022299709e-13,1.117966830221917e-12,2.3858692799194614e-13,0.2134114551006728,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,3.141592653589793,z_hit,-80.0,-80.0,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,3.141592653589793,hit_error,3.97613881152771e-12,5.0140903787344134e-12,1.037951567206703e-12,0.20700695216999423,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,3.141592653589793,impact_parameter,10.392473046837893,10.39247304683799,9.769962616701378e-14,9.400998754260885e-15,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,3.141592653589793,impact_parameter_drift,1.3464784842653899e-12,1.34647848426539e-12,2.0194839173657902e-28,1.499826355166438e-16,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,3.141592653589793,alpha_sky,-0.12610783037037945,-0.1261078303703803,8.604228440844963e-16,6.822913704544939e-15,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,3.141592653589793,beta_sky,0.025878882978156364,0.0258788829781566,2.3592239273284576e-16,9.116405562480384e-15,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,3.141592653589793,propagation_time,77.56895564872183,77.56895564872195,1.2789769243681803e-13,1.6488257624095691e-15,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,3.141592653589793,euclidean_distance,72.89414068670325,72.89414068670325,0.0,0.0,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,3.141592653589793,excess_time_delay,4.674814962018573,4.674814962018701,1.2789769243681803e-13,2.7358878046712815e-14,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,3.141592653589793,one_plus_z,1.0268504300599466,1.0268504300599457,8.881784197001252e-16,8.649540319599167e-16,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,3.141592653589793,redshift,0.026850430059946584,0.0268504300599456,9.853229343548264e-16,3.6696728214594065e-14,1e-07,PASS,archived CSV versus independent_reference,
C1,0.001,-0.5,3.141592653589793,null_constraint_error,1.1215126050068136e-12,1.122758136462565e-12,1.2455314557513475e-15,0.0011093497480014708,1e-07,PASS,archived CSV versus independent_reference,
