k,wq,observable_set,sigma_max,sigma_min,condition_number,cosine_similarity,sensitivity_angle_deg,numerical_rank,gram_determinant,derivative_scheme_k,derivative_scheme_wq,derivative_quality,missing_features,feature_count,rank_tolerance,parameter_k_scale,parameter_wq_scale
0.00125,-0.525,ringdown_plus_photon_geometry,2.526930957116308,1.0495305185570407,2.40767744475929,-0.7032914681628093,134.69167910943466,2,7.03358750917548,central,central,central,,31,2.5269309571163084e-10,0.0025,0.2625
0.00125,-0.525,ringdown_plus_all_shooting,3.8374229197249257,1.281179951632516,2.9952255456660652,-0.7984001947221254,142.97760262097327,2,24.171277166979216,central,central,central,,75,3.837422919724926e-10,0.0025,0.2625
0.00125,-0.5,orbital,1.3648948150359952,0.06393976873169649,21.346571032550262,-0.9944840539121627,173.97929334730412,2,0.007616237706952158,central,central,central,,18,1.3648948150359952e-10,0.0025,0.2625
0.00125,-0.5,photon_geometry,1.57358450915534,0.16140212606872237,9.749465806202165,-0.9733822486211116,166.75074750453828,2,0.06450578215045169,central,central,central,,27,1.57358450915534e-10,0.0025,0.2625
0.00125,-0.5,redshift,0.7105129105795076,0.11731872623437495,6.056261718696737,-0.9285373770858624,158.20795470585296,2,0.006948301031222057,central,central,central,,9,7.105129105795077e-11,0.0025,0.2625
0.00125,-0.5,timing,1.772331789036878,0.42490051836512954,4.171168808774813,-0.8906221826935965,152.95153448307502,2,0.5671064361759681,central,central,central,,17,1.772331789036878e-10,0.0025,0.2625
0.00125,-0.5,all_shooting,2.7987267203405226,0.6137315775693586,4.560180415393789,-0.9020416084218505,154.42773887624423,2,2.9503798035458555,central,central,central,,71,2.7987267203405226e-10,0.0025,0.2625
0.00125,-0.5,ringdown_only,1.6637436083714239,0.19131996149166774,8.696131837993718,-0.9001405098161848,154.17654277529536,2,0.10131957739452647,central,central,central,,4,1.663743608371424e-10,0.0025,0.2625
0.00125,-0.5,ringdown_plus_photon_geometry,2.120367246313292,0.900504145785504,2.3546446246104833,-0.672804818267757,132.28391287077366,2,3.6458064349161083,central,central,central,,31,2.1203672463132918e-10,0.0025,0.2625
0.00125,-0.5,ringdown_plus_all_shooting,3.123875883758349,1.1205281296731147,2.7878602964386623,-0.7716948272736655,140.50632775608665,2,12.252735762236533,central,central,central,,75,3.123875883758349e-10,0.0025,0.2625
0.00125,-0.475,orbital,1.0217989581571842,0.05851337617224064,17.462655977146238,-0.9917061626998938,172.61558650216466,2,0.003574713377661084,central,central,central,,18,1.0217989581571842e-10,0.0025,0.2625
0.00125,-0.475,photon_geometry,1.176094462251385,0.13475797441518583,8.727457260732255,-0.9667236291391853,165.17764073872192,2,0.025118480204323477,central,central,central,,27,1.176094462251385e-10,0.0025,0.2625
0.00125,-0.475,redshift,0.5175940184909683,0.10662615182888178,4.854287710970057,-0.8927652629928924,153.22281211120247,2,0.0030458321672264077,central,central,central,,9,5.1759401849096835e-11,0.0025,0.2625
0.00125,-0.475,timing,1.5058086847530505,0.3387117658165505,4.445693467786445,-0.9025806339849063,154.49938110011556,2,0.2601358221998104,central,central,central,,17,1.5058086847530506e-10,0.0025,0.2625
0.00125,-0.475,all_shooting,2.2026731418305654,0.5084722330265901,4.331943808847825,-0.8943382876700684,153.42356103538907,2,1.2543958135650852,central,central,central,,71,2.2026731418305654e-10,0.0025,0.2625
0.00125,-0.475,ringdown_only,1.5863643701916115,0.17264621205082342,9.18852693810982,-0.9115688479966749,155.72306303718747,2,0.07501014454456596,central,central,central,,4,1.5863643701916116e-10,0.0025,0.2625
0.00125,-0.475,ringdown_plus_photon_geometry,1.8434300565185264,0.7412706334935214,2.4868515940401648,-0.6617502427489739,131.43349324211255,2,1.867269136699484,central,central,central,,31,1.8434300565185265e-10,0.0025,0.2625
0.00125,-0.475,ringdown_plus_all_shooting,2.5945361732187737,0.9617970975777523,2.6975920178518003,-0.7519125779923987,138.7563240041885,2,6.227107805392069,central,central,central,,75,2.5945361732187736e-10,0.0025,0.2625
0.00125,-0.45,orbital,0.8431643480993656,0.05785317834228342,14.574209615776946,-0.9862554577938086,170.4895413942747,2,0.002379462781051795,central,one_sided_backward,one_sided,,18,8.431643480993656e-11,0.0025,0.2625
0.00125,-0.45,photon_geometry,0.9708439602254455,0.1254609914139218,7.738213681274287,-0.9512317730642358,162.03252330091595,2,0.014835981955950263,central,one_sided_backward,one_sided,,27,9.708439602254456e-11,0.0025,0.2625
0.00125,-0.45,redshift,0.4220678702507017,0.10445451520952116,4.040685741579409,-0.8299729025505458,146.09595454082952,2,0.0019436542906860839,central,one_sided_backward,one_sided,,9,4.220678702507017e-11,0.0025,0.2625
0.00125,-0.45,timing,1.3267214367394577,0.3108831210614484,4.267589157653951,-0.8956965485079423,153.59803988073466,2,0.1701193753499674,central,one_sided_backward,one_sided,,17,1.326721436739458e-10,0.0025,0.2625
0.00125,-0.45,all_shooting,1.8696844407823063,0.4719340780554155,3.961749167354607,-0.8708414569122104,150.55656992567185,2,0.7785729394448406,central,one_sided_backward,one_sided,,71,1.8696844407823064e-10,0.0025,0.2625
0.00125,-0.45,ringdown_only,1.512628222268845,0.1675213127176726,9.029467341974039,-0.9127570199959033,155.88917579955117,2,0.06421027549561019,central,one_sided_backward,one_sided,,4,1.512628222268845e-10,0.0025,0.2625
0.00125,-0.45,ringdown_plus_photon_geometry,1.6776529824512452,0.6781345404594068,2.4739235098019163,-0.6376734000238726,129.61854876650048,2,1.2943031184710403,central,one_sided_backward,one_sided,,31,1.6776529824512452e-10,0.0025,0.2625
0.00125,-0.45,ringdown_plus_all_shooting,2.2810292039874973,0.9118415332219111,2.501563178338327,-0.7153613459829302,135.67282060523576,2,4.32613861736975,central,one_sided_backward,one_sided,,75,2.2810292039874973e-10,0.0025,0.2625
0.0015,-0.7125,orbital,26.317815025777,2.63810095176169,9.976045461111829,-0.9801034653086073,168.55148723499775,2,4820.393382118447,central,one_sided_forward,one_sided,,18,2.6317815025777e-09,0.0025,0.2625
0.0015,-0.7125,photon_geometry,27.36162632311241,4.1913049058794805,6.528187983825767,-0.9525042762222239,162.27039828381567,2,13151.713100321294,central,one_sided_forward,one_sided,,27,2.736162632311241e-09,0.0025,0.2625
0.0015,-0.7125,redshift,11.796812566335992,0.9985702795152155,11.813702859315113,-0.9833671698472323,169.53535469099916,2,138.767137699412,central,one_sided_forward,one_sided,,9,1.1796812566335993e-09,0.0025,0.2625
0.0015,-0.7125,timing,19.420562738494,3.8292970055463793,5.07157389734072,-0.9233901485224859,157.426841636238,2,5530.465970022139,central,one_sided_forward,one_sided,,17,1.9420562738494e-09,0.0025,0.2625
0.0015,-0.7125,all_shooting,44.17758796939502,6.79242367595057,6.503950589214764,-0.9530294770921417,162.36948174953184,2,90043.74199542833,central,one_sided_forward,one_sided,,71,4.417758796939502e-09,0.0025,0.2625
0.0015,-0.7125,ringdown_only,2.442190312862936,0.5386069093387829,4.53427215752036,-0.7436598728358622,138.04412093380705,2,1.7302260608446403,central,one_sided_forward,one_sided,,4,2.442190312862936e-10,0.0025,0.2625
0.0015,-0.7125,ringdown_plus_photon_geometry,27.436529089319457,4.440370966219322,6.178882192061494,-0.9472750359083776,161.31157619071405,2,14842.151050243456,central,one_sided_forward,one_sided,,31,2.7436529089319457e-09,0.0025,0.2625
0.0015,-0.7125,ringdown_plus_all_shooting,44.22572774522091,6.937989227425758,6.374430154834679,-0.9511830675563104,162.02347906019548,2,94149.32668664066,central,one_sided_forward,one_sided,,75,4.422572774522091e-09,0.0025,0.2625
0.0015,-0.69,orbital,14.622302148561506,0.6730401070366525,21.72575154984813,-0.9935614896228657,173.49475551418334,2,96.85307135505161,central,central,central,,18,1.4622302148561507e-09,0.0025,0.2625
0.0015,-0.69,photon_geometry,17.757021952089772,1.3719605065213893,12.942808388204092,-0.9801269800464333,168.55827703832958,2,593.5037712962785,central,central,central,,27,1.7757021952089774e-09,0.0025,0.2625
0.0015,-0.69,redshift,9.053930482512419,0.36148209613616866,25.046691327976156,-0.9948522086188863,174.1838636366217,2,10.711440880094495,central,central,central,,9,9.053930482512419e-10,0.0025,0.2625
0.0015,-0.69,timing,12.4617331258409,2.6600113005270623,4.684842174682377,-0.8677707147280355,150.20060658400905,2,1098.8131699677576,central,central,central,,17,1.24617331258409e-09,0.0025,0.2625
0.0015,-0.69,all_shooting,27.681215875327634,3.111892369294689,8.89529989804936,-0.9603412532538267,163.8097717150875,2,7420.26575727741,central,central,central,,71,2.7681215875327634e-09,0.0025,0.2625
0.0015,-0.69,ringdown_only,2.353049440087648,0.5222245440318107,4.505819320403896,-0.7436698550718802,138.0449764237111,2,1.509999012494459,central,central,central,,4,2.353049440087648e-10,0.0025,0.2625
0.0015,-0.69,ringdown_plus_photon_geometry,17.828286921338616,2.2706496494979205,7.851623840463788,-0.948909719591499,161.60611955993403,2,1638.7756008544459,central,central,central,,31,1.7828286921338618e-09,0.0025,0.2625
0.0015,-0.69,ringdown_plus_all_shooting,27.727967167549927,3.592072292107261,7.719211895728171,-0.9484451067947637,161.5219431017147,2,9920.331826484065,central,central,central,,75,2.772796716754993e-09,0.0025,0.2625
0.0015,-0.6666666666666666,orbital,7.822394678782578,0.4455691229954378,17.55596219548335,-0.9910741604966129,172.3389952113385,2,12.148135405479637,central,central,central,,18,7.822394678782578e-10,0.0025,0.2625
0.0015,-0.6666666666666666,photon_geometry,10.544510202398063,1.052934084320208,10.014406751022575,-0.9674771982413519,165.3473651361674,2,123.26937427070638,central,central,central,,27,1.0544510202398063e-09,0.0025,0.2625
0.0015,-0.6666666666666666,redshift,6.280978465171954,0.3332136649113569,18.8497025379882,-0.9909316446441395,172.2779850681573,2,4.380263283699239,central,central,central,,9,6.280978465171954e-10,0.0025,0.2625
0.0015,-0.6666666666666666,timing,7.243110257712178,2.153980191039509,3.3626633558856733,-0.7798622394911462,141.24796391037708,2,243.40730201707223,central,central,central,,17,7.243110257712179e-10,0.0025,0.2625
0.0015,-0.6666666666666666,all_shooting,16.25120081411966,2.499245234620424,6.502443453328352,-0.9305855152114463,158.52627077541,2,1649.6380263814324,central,central,central,,71,1.625120081411966e-09,0.0025,0.2625
0.0015,-0.6666666666666666,ringdown_only,2.2633003226571207,0.4693251657679353,4.822456769292961,-0.7696038348568509,140.31832688808936,2,1.1283193994034892,central,central,central,,4,2.2633003226571208e-10,0.0025,0.2625
0.0015,-0.6666666666666666,ringdown_plus_photon_geometry,10.656918205678114,2.0169914262706765,5.283571395929164,-0.8975010759474533,153.83151446857875,2,462.0312698879056,central,central,central,,31,1.0656918205678114e-09,0.0025,0.2625
0.0015,-0.6666666666666666,ringdown_plus_all_shooting,16.326956789153733,3.0201044866835867,5.406090041302698,-0.9044202845156465,154.74531796062223,2,2431.3888667387673,central,central,central,,75,1.6326956789153734e-09,0.0025,0.2625
0.0015,-0.64,orbital,5.845792906833182,0.226388426828208,25.82196002125669,-0.9958682617155546,174.7898085916781,2,1.7514401251581695,central,central,central,,18,5.845792906833182e-10,0.0025,0.2625
0.0015,-0.64,photon_geometry,7.518541196145229,0.7812954560156385,9.623172819265362,-0.966769798143122,165.18798457554092,2,34.50624998756066,central,central,central,,27,7.518541196145229e-10,0.0025,0.2625
0.0015,-0.64,redshift,4.471857734596564,0.2839493152454836,15.74878858478843,-0.9870322505560816,170.76279942607954,2,1.6123436396859148,central,central,central,,9,4.471857734596564e-10,0.0025,0.2625
0.0015,-0.64,timing,5.183888878762586,1.6971479769621076,3.0544707645598113,-0.7722980388113632,140.5607016102771,2,77.40175153563446,central,central,central,,17,5.183888878762586e-10,0.0025,0.2625
0.0015,-0.64,all_shooting,11.721336698500313,1.9506026537100498,6.009084769881918,-0.9239605419625153,157.51213192405675,2,522.7474273206794,central,central,central,,71,1.1721336698500313e-09,0.0025,0.2625
0.0015,-0.64,ringdown_only,2.16379635222248,0.41611861249230087,5.199950896843181,-0.7971353809379695,142.85741554852797,2,0.810712841210056,central,central,central,,4,2.16379635222248e-10,0.0025,0.2625
0.0015,-0.64,ringdown_plus_photon_geometry,7.6699341055672,1.779371933445764,4.31047267937644,-0.8638426235710803,149.7508096037663,2,186.25877302190418,central,central,central,,31,7.6699341055672e-10,0.0025,0.2625
0.0015,-0.64,ringdown_plus_all_shooting,11.822058355876912,2.5077261206251493,4.714254183758232,-0.8852285496132923,152.27965982244106,2,878.9140454966968,central,central,central,,75,1.1822058355876913e-09,0.0025,0.2625
0.0015,-0.61,orbital,4.59448965900561,0.13969576782431034,32.889254488968575,-0.9974098100815125,175.87525389382188,2,0.4119467253494283,central,central,central,,18,4.5944896590056104e-10,0.0025,0.2625
0.0015,-0.61,photon_geometry,5.634867192348774,0.5297287251711231,10.637269463777882,-0.9735493801763592,166.7925944666244,2,8.909932557839397,central,central,central,,27,5.634867192348774e-10,0.0025,0.2625
0.0015,-0.61,redshift,3.1309775308990955,0.22575580054655076,13.868868588621222,-0.9831756662117902,169.47511527080746,2,0.4996176101046146,central,central,central,,9,3.1309775308990954e-10,0.0025,0.2625
0.0015,-0.61,timing,4.098070364337782,1.2705870511734014,3.2253361629596085,-0.8088530068439789,143.98401798921805,2,27.11238182710909,central,central,central,,17,4.0980703643377824e-10,0.0025,0.2625
0.0015,-0.61,all_shooting,8.89942595131192,1.4912970244729677,5.9675744035344165,-0.9261337351114557,157.83993822555018,2,176.13768752387256,central,central,central,,71,8.899425951311921e-10,0.0025,0.2625
0.0015,-0.61,ringdown_only,2.0553766736660353,0.3639788295310937,5.646967644557608,-0.8252511517205303,145.61396252356857,2,0.5596739524100431,central,central,central,,4,2.0553766736660353e-10,0.0025,0.2625
0.0015,-0.61,ringdown_plus_photon_geometry,5.824823557398663,1.5687017504455238,3.713149141157244,-0.8340154909952047,146.51346313362046,2,83.492278147829,central,central,central,,31,5.824823557398663e-10,0.0025,0.2625
0.0015,-0.61,ringdown_plus_all_shooting,9.024291746645323,2.083977305181704,4.330321507919918,-0.8731023499602628,150.82117879847772,2,353.681402951133,central,central,central,,75,9.024291746645324e-10,0.0025,0.2625
0.0015,-0.58,orbital,3.5495294793779735,0.10114498716579726,35.09347896361459,-0.9976634080070887,176.0824578972734,2,0.12889328788374635,central,central,central,,18,3.549529479377974e-10,0.0025,0.2625
0.0015,-0.58,photon_geometry,4.223564582099802,0.36398871938584637,11.603559003768495,-0.9777409913363138,167.88845833244392,2,2.3633831091533617,central,central,central,,27,4.223564582099802e-10,0.0025,0.2625
0.0015,-0.58,redshift,2.1944960897437933,0.1824447053663549,12.028280488256284,-0.9773806738187913,167.79045447111278,2,0.1602994940367822,central,central,central,,9,2.1944960897437932e-10,0.0025,0.2625
0.0015,-0.58,timing,3.33540395488145,0.9580209380184511,3.481556427963176,-0.8395022492502392,147.08759563885886,2,10.210496964744978,central,central,central,,17,3.33540395488145e-10,0.0025,0.2625
0.0015,-0.58,all_shooting,6.79026931862628,1.168092804219871,5.813124859682076,-0.9241973166152374,157.54762677571446,2,62.911305385990204,central,central,central,,71,6.790269318626281e-10,0.0025,0.2625
0.0015,-0.58,ringdown_only,1.9503904608608265,0.3189260708499114,6.115493962795823,-0.8500300763103733,148.2149407984181,2,0.38692177660614396,central,central,central,,4,1.9503904608608266e-10,0.0025,0.2625
0.0015,-0.58,ringdown_plus_photon_geometry,4.4590285307737,1.4120151972407504,3.1579182288456837,-0.791999880123403,142.37279812106812,2,39.642336553094964,central,central,central,,31,4.4590285307736997e-10,0.0025,0.2625
0.0015,-0.58,ringdown_plus_all_shooting,6.942548942145884,1.7829607940561554,3.893831521865323,-0.8526185318118598,148.497627914052,2,153.22212706393626,central,central,central,,75,6.942548942145884e-10,0.0025,0.2625
0.0015,-0.55,orbital,2.655912365883861,0.08299258663586892,32.0018024927541,-0.9971215483376029,175.65168166950556,2,0.04858543360632931,central,central,central,,18,2.655912365883861e-10,0.0025,0.2625
0.0015,-0.55,photon_geometry,3.106473266926497,0.2610876737598974,11.898199643784356,-0.9786440741029485,168.13759428421423,2,0.6578213713385409,central,central,central,,27,3.1064732669264974e-10,0.0025,0.2625
0.0015,-0.55,redshift,1.5260103229652744,0.15270833561799146,9.992973316025626,-0.9669557673382857,165.22972136300746,2,0.05430507658506199,central,central,central,,9,1.5260103229652744e-10,0.0025,0.2625
0.0015,-0.55,timing,2.7181204133090655,0.7280395624195576,3.733478994294895,-0.8618660353153295,149.5267513018896,2,3.9160420291531928,central,central,central,,17,2.7181204133090657e-10,0.0025,0.2625
0.0015,-0.55,all_shooting,5.116802652428759,0.9314930700584916,5.493119398201704,-0.9176610532444501,156.58650415295645,2,22.71729359978545,central,central,central,,71,5.116802652428759e-10,0.0025,0.2625
0.0015,-0.55,ringdown_only,1.8486934935310726,0.2799084190896288,6.604636972134471,-0.8715154337688773,150.63522307220512,2,0.26776989494990566,central,central,central,,4,1.8486934935310726e-10,0.0025,0.2625
0.0015,-0.55,ringdown_plus_photon_geometry,3.4060367796012088,1.2701467409805653,2.6816088800666575,-0.7414967228040719,137.8590699364139,2,18.71571671784697,central,central,central,,31,3.406036779601209e-10,0.0025,0.2625
0.0015,-0.55,ringdown_plus_all_shooting,5.305630663461843,1.5477882098348559,3.4278789757856707,-0.8236435224585835,145.4512053145409,2,67.43682224310464,central,central,central,,75,5.305630663461843e-10,0.0025,0.2625
0.0015,-0.525,orbital,2.044718220016467,0.07388860145093971,27.67298581736063,-0.9960853081090529,174.92859607328288,2,0.022825580251777385,central,central,central,,18,2.0447182200164668e-10,0.0025,0.2625
0.0015,-0.525,photon_geometry,2.37210722379975,0.20590986288476967,11.520124342597507,-0.9770178908866239,167.69255656372786,2,0.23857390048425656,central,central,central,,27,2.37210722379975e-10,0.0025,0.2625
0.0015,-0.525,redshift,1.1205862631204384,0.13505424845050534,8.29730479401476,-0.9520941169957963,162.19338953437628,2,0.022903776104291857,central,central,central,,9,1.1205862631204385e-10,0.0025,0.2625
0.0015,-0.525,timing,2.2940948543248956,0.5818135015752868,3.9430072490815844,-0.8767422825003229,151.25184961880544,2,1.7815184816096974,central,central,central,,17,2.2940948543248957e-10,0.0025,0.2625
0.0015,-0.525,all_shooting,4.015700681636108,0.7778837235790258,5.162340539997364,-0.9097566340887668,155.47174180208089,2,9.757802810817806,central,central,central,,71,4.0157006816361085e-10,0.0025,0.2625
0.0015,-0.525,ringdown_only,1.7664040301273263,0.25151436913803205,7.023074014343559,-0.8869183152262975,152.48852217785975,2,0.19738115998234723,central,central,central,,4,1.7664040301273264e-10,0.0025,0.2625
0.0015,-0.525,ringdown_plus_photon_geometry,2.7466352290704457,1.1439970047156094,2.400911206715303,-0.7013760551695272,134.53750962169795,2,9.873059333846165,central,central,central,,31,2.7466352290704455e-10,0.0025,0.2625
0.0015,-0.525,ringdown_plus_all_shooting,4.244684734613288,1.3773341029596882,3.081811976841411,-0.7963876929169728,142.78652390333428,2,34.17979711265416,central,central,central,,75,4.244684734613288e-10,0.0025,0.2625
0.0015,-0.5,orbital,1.5540795980917392,0.06713922867730189,23.147117247373664,-0.9943232086700318,173.8920600368311,2,0.010886774147794171,central,central,central,,18,1.5540795980917393e-10,0.0025,0.2625
0.0015,-0.5,photon_geometry,1.7947993567706106,0.16811449501344083,10.676053582572493,-0.9729926192355297,166.65369118550714,2,0.09104207159635766,central,central,central,,27,1.7947993567706106e-10,0.0025,0.2625
0.0015,-0.5,redshift,0.8204373521107894,0.12184352003194772,6.73353291086525,-0.9280948077331959,158.13975154136642,2,0.009992996216128187,central,central,central,,9,8.204373521107894e-11,0.0025,0.2625
0.0015,-0.5,timing,1.9403485132320761,0.46624156117467086,4.161680714056188,-0.8895507686198239,152.8168508511802,2,0.8184298354204484,central,central,central,,17,1.9403485132320763e-10,0.0025,0.2625
0.0015,-0.5,all_shooting,3.148897693925955,0.6511362677649327,4.836004151227438,-0.9009688533356279,154.2857123621215,2,4.203982247862309,central,central,central,,71,3.1488976939259553e-10,0.0025,0.2625
0.0015,-0.5,ringdown_only,1.6863369063187967,0.22650802118581911,7.444932402351376,-0.900140509816094,154.1765427752834,2,0.14590019144821892,central,central,central,,4,1.686336906318797e-10,0.0025,0.2625
0.0015,-0.5,ringdown_plus_photon_geometry,2.2675698819938646,1.0013651132561592,2.2644786122220313,-0.6721186562019333,132.23079504683693,2,5.155921230233148,central,central,central,,31,2.2675698819938645e-10,0.0025,0.2625
0.0015,-0.5,ringdown_plus_all_shooting,3.428103105002558,1.217654414338173,2.8153333693335494,-0.7705839291223945,140.40635417067406,2,17.424320306624875,central,central,central,,75,3.428103105002558e-10,0.0025,0.2625
0.0015,-0.475,orbital,1.1671986216938504,0.0614076522665726,19.0073806539127,-0.991506956541742,172.5273067232088,2,0.005137295172926513,central,central,central,,18,1.1671986216938503e-10,0.0025,0.2625
0.0015,-0.475,photon_geometry,1.3455820925621889,0.14032416068439738,9.58909774339241,-0.9663912233488278,165.103374851187,2,0.035652115438736684,central,central,central,,27,1.345582092562189e-10,0.0025,0.2625
0.0015,-0.475,redshift,0.5976731158540984,0.1107932839656583,5.394488677123736,-0.8921947349252545,153.15034520226033,2,0.0043848456730832255,central,central,central,,9,5.976731158540984e-11,0.0025,0.2625
0.0015,-0.475,timing,1.645733900444186,0.37239396356915583,4.419335600048101,-0.9019647577441416,154.41753984933166,2,0.3755990590424052,central,central,central,,17,1.645733900444186e-10,0.0025,0.2625
0.0015,-0.475,all_shooting,2.473834969984103,0.5414348915438586,4.569035000552253,-0.8936449789085417,153.33490857730726,2,1.7940474597782716,central,central,central,,71,2.473834969984103e-10,0.0025,0.2625
0.0015,-0.475,ringdown_only,1.608541662973992,0.20431908411224498,7.872694173248749,-0.9115688479966209,155.72306303717994,2,0.10801460814421894,central,central,central,,4,1.608541662973992e-10,0.0025,0.2625
0.0015,-0.475,ringdown_plus_photon_geometry,1.9369709241366786,0.8411767035531387,2.302692069282107,-0.6618344123051114,131.43992600535572,2,2.654731945378666,central,central,central,,31,1.9369709241366787e-10,0.0025,0.2625
0.0015,-0.475,ringdown_plus_all_shooting,2.8141379799772746,1.0596184217926679,2.6558031854677475,-0.751420499901463,138.71357624313268,2,8.891801829946033,central,central,central,,75,2.8141379799772747e-10,0.0025,0.2625
0.0015,-0.45,orbital,0.9727778133596233,0.06022014569719911,16.153694118426355,-0.9859566350424931,170.3864723134457,2,0.0034317126653671845,central,one_sided_backward,one_sided,,18,9.727778133596233e-11,0.0025,0.2625
0.0015,-0.45,photon_geometry,1.1219266208993608,0.12941744630136903,8.669052380208283,-0.9509806066801705,161.98593068397793,2,0.02108213344318389,central,one_sided_backward,one_sided,,27,1.1219266208993608e-10,0.0025,0.2625
0.0015,-0.45,redshift,0.49141232554914116,0.10772986784135286,4.561523516141446,-0.8290217999245404,145.99838394539768,2,0.00280262082388404,central,one_sided_backward,one_sided,,9,4.914123255491412e-11,0.0025,0.2625
0.0015,-0.45,timing,1.4596086755075028,0.3395996286107421,4.298027890897797,-0.8951934629923693,153.53329032927672,2,0.24570120437194826,central,one_sided_backward,one_sided,,17,1.459608675507503e-10,0.0025,0.2625
0.0015,-0.45,all_shooting,2.1154386195991175,0.4991873359841757,4.237764997440114,-0.8703548303021804,150.49989927916766,2,1.1151363568345216,central,one_sided_backward,one_sided,,71,2.1154386195991175e-10,0.0025,0.2625
0.0015,-0.45,ringdown_only,1.5349682286576154,0.19809983872040096,7.748457740160388,-0.9127570199958885,155.88917579954907,2,0.0924627967137286,central,one_sided_backward,one_sided,,4,1.5349682286576156e-10,0.0025,0.2625
0.0015,-0.45,ringdown_plus_photon_geometry,1.7521714888805915,0.7750705133941962,2.2606607509908554,-0.63824583469572,129.6611398306237,2,1.8443173361659349,central,one_sided_backward,one_sided,,31,1.7521714888805917e-10,0.0025,0.2625
0.0015,-0.45,ringdown_plus_all_shooting,2.471082208520628,1.0066738684999021,2.454699864418769,-0.7152517100286385,135.66383150939777,2,6.188023839467069,central,one_sided_backward,one_sided,,75,2.471082208520628e-10,0.0025,0.2625
0.00175,-0.7125,orbital,50.62099038518994,3.2434647586366663,15.60707272998631,-0.9917473445228124,172.633967779041,2,26957.501780767438,central,one_sided_forward,one_sided,,18,5.062099038518994e-09,0.0025,0.2625
0.00175,-0.7125,photon_geometry,46.826311973237225,5.430435198469902,8.622939094537243,-0.9724365214765601,166.51635599335017,2,64662.00691317693,central,one_sided_forward,one_sided,,27,4.682631197323723e-09,0.0025,0.2625
0.00175,-0.7125,redshift,16.120583781496478,1.5362244269628886,10.493638493541486,-0.9782182803760572,168.01949331868326,2,613.2970318756344,central,one_sided_forward,one_sided,,9,1.6120583781496478e-09,0.0025,0.2625
0.00175,-0.7125,timing,33.3083324722865,4.682053138198843,7.114044093292801,-0.9598983938376914,163.71901676524587,2,24320.833728625854,central,one_sided_forward,one_sided,,17,3.3308332472286504e-09,0.0025,0.2625
0.00175,-0.7125,all_shooting,78.20514669256733,8.529520624940945,9.168762247187694,-0.9758705958611849,167.3878801176474,2,444958.91994249023,central,one_sided_forward,one_sided,,71,7.820514669256733e-09,0.0025,0.2625
0.00175,-0.7125,ringdown_only,2.4740987901937026,0.6202705722919696,3.9887412053930418,-0.7436598728356685,138.04412093379048,2,2.355029916151878,central,one_sided_forward,one_sided,,4,2.4740987901937026e-10,0.0025,0.2625
0.00175,-0.7125,ringdown_plus_photon_geometry,46.87408993522582,5.614152884502821,8.349272080675961,-0.970655797819239,166.08553395117355,2,69252.29465799748,central,one_sided_forward,one_sided,,31,4.687408993522582e-09,0.0025,0.2625
0.00175,-0.7125,ringdown_plus_all_shooting,78.23431205449545,8.64268529240691,9.052083861393026,-0.9752593242043882,167.22847100937275,2,457184.95946754556,central,one_sided_forward,one_sided,,75,7.823431205449545e-09,0.0025,0.2625
0.00175,-0.69,orbital,27.063291516305423,0.7616710373840033,35.5314698708456,-0.9968798243230294,175.47269095669762,2,424.9091809233299,central,central,central,,18,2.7063291516305424e-09,0.0025,0.2625
0.00175,-0.69,photon_geometry,27.756217858641836,1.463731404525915,18.962644220666796,-0.9885357749256879,171.31588109835616,2,1650.6057617433478,central,central,central,,27,2.7756217858641837e-09,0.0025,0.2625
0.00175,-0.69,redshift,11.674125172782043,0.3513172830128131,33.22957832494756,-0.9963616944619886,175.1110119405611,2,16.820841632995283,central,central,central,,9,1.1674125172782044e-09,0.0025,0.2625
0.00175,-0.69,timing,19.909437561322783,2.7682620584851225,7.192034981044329,-0.9277364630334157,158.08467592133326,2,3037.6125862973313,central,central,central,,17,1.9909437561322784e-09,0.0025,0.2625
0.00175,-0.69,all_shooting,45.11576281884123,3.2523186185475996,13.871876685620904,-0.9793773454418861,168.34374310020328,2,21529.938058853404,central,central,central,,71,4.511576281884123e-09,0.0025,0.2625
0.00175,-0.69,ringdown_only,2.3842647645784303,0.6012853748689361,3.965279822576984,-0.7436698550719928,138.04497642372075,2,2.055276433672759,central,central,central,,4,2.3842647645784305e-10,0.0025,0.2625
0.00175,-0.69,ringdown_plus_photon_geometry,27.80299689526061,2.3642685238258165,11.759661229288078,-0.9711282430283018,166.19855001471228,2,4320.925945263754,central,central,central,,31,2.780299689526061e-09,0.0025,0.2625
0.00175,-0.69,ringdown_plus_all_shooting,45.14490541692371,3.7407764687482907,12.06832479675797,-0.9730678956555517,166.67238837893262,2,28519.44108424619,central,central,central,,75,4.514490541692371e-09,0.0025,0.2625
0.00175,-0.6666666666666666,orbital,10.449921646042581,0.6603140522530854,15.825684173138468,-0.9852899802987991,170.16038575935576,2,47.61317554094193,central,central,central,,18,1.0449921646042581e-09,0.0025,0.2625
0.00175,-0.6666666666666666,photon_geometry,13.260460721702332,1.0861058056670396,12.209179485564324,-0.9723017840473409,166.48328707367492,2,207.42519034189675,central,central,central,,27,1.3260460721702333e-09,0.0025,0.2625
